"X1","X2"
"MWG","A=(MWG-32)/16"
"NWG","B=-1"
"KWG","C=-1"
"MDIMC","D=(MDIMC-16)/8"
"NDIMC","E=(NDIMC-12)/4"
"MDIMA","F=(MDIMA-16)/8"
"NDIMB","G=(NDIMB-12)/4"
"KWI","H=-1"
"VWM","J=(VWM-2)/1"
"VWN","K=(VWN-1.5)/0.5"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","B==-1 and C==-1 and E==1 and G==-1 and H==-1 and K==-1 and L==-1 and M==-1 and N==-1 and O==-1 and P==-1"
"Global size","16384 -12288.00*A  -0.00*F  -0.00*J  +4096.00*(A**2)  +0.00*A*F  +0.00*A*J "
"Local size","128 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"dram_utilization","2.67 -0.17*A  +0.00*F  +0.67*J  +0.00*(A**2)  +0.00*A*F  -0.17*A*J "
"dram_read_transactions","2110923 -22264.67*A  -38.67*F  -29.33*J  +10905.33*(A**2)  +3.33*A*F  +206.67*A*J "
"dram_write_transactions","8215 -238.00*A  +0.00*F  +0.00*J  -52.00*(A**2)  -130.00*A*F  -56.00*A*J "
"l2_utilization","4.33 +1.33*A  +0.00*F  -0.67*J  -0.50*(A**2)  -0.00*A*F  -0.17*A*J "
"l2_read_transactions","27263024 +11010122.67*A  +0.00*F  -8388608.00*J  +524288.00*(A**2)  +41.33*A*F  -4194270.67*A*J "
"l2_write_transactions","24585 +12288.00*A  +0.00*F  -8192.00*J  +0.00*(A**2)  -0.00*A*F  -4096.00*A*J "
"tex_utilization","7.33 -0.50*A  -0.00*F  +1.33*J  -0.33*(A**2)  -0.00*A*F  -0.17*A*J "
"tex_cache_transactions","41943040 -6291456.00*A  -0.00*F  -0.00*J  +2097152.00*(A**2)  +0.00*A*F  +0.00*A*J "
"local_memory_overhead","0 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"shared_utilization","0 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"shared_efficiency","0 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"shared_load_transactions","0 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
