"X1","X2"
"shared_utilization","8.67 -0.00*A  -0.67*D  +0.33*F  +0.00*J  -0.17*(A**2)  +0.17*A*D  +0.00*A*F  -0.00*A*J "
"shared_efficiency","36.09 +4.11*A  +8.82*D  -0.00*F  -0.00*J  -2.79*(A**2)  +4.56*A*D  +0.07*A*F  +0.00*A*J "
"shared_load_transactions","12582912 -2097152.00*A  +2097152.00*D  +0.00*F  -0.00*J  +1922389.33*(A**2)  -1922389.33*A*D  -0.00*A*F  +0.00*A*J "
"shared_store_transactions","961194.67 -720896.00*A  -87381.33*D  +0.00*F  +0.00*J  +393216.00*(A**2)  +21845.33*A*D  -87381.33*A*F  -0.00*A*J "
"local_load_transactions","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"local_store_transactions","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"achieved_occupancy","0.66 -0.22*A  +0.13*D  +0.00*F  -0.00*J  +0.06*(A**2)  +0.04*A*D  -0.00*A*F  -0.00*A*J "
"sm_efficiency","93.72 -1.25*A  -0.74*D  +0.07*F  +0.12*J  -1.22*(A**2)  -0.59*A*D  +0.62*A*F  +2.22*A*J "
"inst_fp_16","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"inst_fp_32","268435456 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"inst_fp_64","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"inst_integer","363184128 -149793450.67*A  +133693440.00*D  +4893354.67*F  -6285994.67*J  +34837845.33*(A**2)  -42325333.33*A*D  +6116693.33*A*F  -1392640.00*A*J "
"inst_control","4199765.33 -2099882.67*A  +2097152.00*D  +0.00*F  +5461.33*J  +524288.00*(A**2)  -524288.00*A*D  -0.00*A*F  -2730.67*A*J "
"inst_compute_ld_st","314621952 -155189248.00*A  +138412032.00*D  +4194304.00*F  -4210688.00*J  +45787818.67*(A**2)  -40195413.33*A*D  -1398101.33*A*F  +0.00*A*J "
"inst_misc","20671146.67 -11172522.67*A  +3637248.00*D  +3500714.67*F  +671744.00*J  +3553962.67*(A**2)  -1246549.33*A*D  -876544.00*A*F  +192512.00*A*J "
"inst_bit_convert","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"inst_executed","30349312 -9946496.00*A  +8683520.00*D  +393386.67*F  -306858.67*J  +2647253.33*(A**2)  -2634368.00*A*D  +120064.00*A*F  -37589.33*A*J "
"half_precision_fu_utilization","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"single_precision_fu_utilization","4 +0.00*A  +0.00*D  -0.00*F  -0.00*J  -0.33*(A**2)  +0.33*A*D  +0.00*A*F  +0.00*A*J "
"flop_sp_efficiency","13.94 +3.09*A  -2.35*D  +0.07*F  +0.02*J  -2.76*(A**2)  +1.49*A*D  +0.23*A*F  +0.05*A*J "
"double_precision_fu_utilization","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"flop_dp_efficiency","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"special_fu_utilization","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"cf_fu_utilization","1 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"ldst_fu_utilization","3.67 -0.17*A  +0.67*D  -0.00*F  -0.00*J  -0.33*(A**2)  +0.17*A*D  +0.00*A*F  +0.00*A*J "
"tex_fu_utilization","1.33 +0.17*A  -0.33*D  +0.00*F  -0.33*J  -0.17*(A**2)  +0.17*A*D  -0.00*A*F  +0.17*A*J "
"issue_slot_utilization","36.01 -1.36*A  +1.25*D  +0.81*F  -0.19*J  -2.92*(A**2)  +1.91*A*D  +0.40*A*F  -0.29*A*J "
"warp_execution_efficiency","100 +0.00*A  +0.00*D  -0.00*F  -0.00*J  -0.00*(A**2)  -0.00*A*D  +0.00*A*F  +0.00*A*J "
"warp_nonpred_execution_efficiency","99.99 +0.00*A  -0.00*D  +0.00*F  -0.00*J  -0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"Maximum work-group size","1024 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"Local memory size","6144 +2048.00*A  +0.00*D  -0.00*F  -0.00*J  -0.00*(A**2)  +0.00*A*D  +0.00*A*F  +0.00*A*J "
"Private memory size","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"Constant memory size","0 +0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*(A**2)  -0.00*A*D  -0.00*A*F  -0.00*A*J "
"Registers count","29.33 +1.67*A  -2.67*D  -0.00*F  +0.00*J  -0.33*(A**2)  +1.00*A*D  +0.00*A*F  -0.00*A*J "
