"X1","X2"
"MWG","A=(MWG-32)/16"
"NWG","B=-1"
"KWG","C=-1"
"MDIMC","D=(MDIMC-16)/8"
"NDIMC","E=(NDIMC-12)/4"
"MDIMA","F=(MDIMA-16)/8"
"NDIMB","G=(NDIMB-12)/4"
"KWI","H=-1"
"VWM","J=(VWM-2)/1"
"VWN","K=(VWN-1.5)/0.5"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","B==-1 and C==-1 and E==1 and G==-1 and H==-1 and K==-1 and L==-1 and M==-1 and N==-1 and O==1 and P==-1"
"Global size","16384 -12288.00*A  -0.00*F  -0.00*J  +4096.00*(A**2)  +0.00*A*F  +0.00*A*J "
"Local size","128 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"dram_utilization","3 +0.00*A  -0.33*F  +0.33*J  -0.17*(A**2)  +0.17*A*F  -0.00*A*J "
"dram_read_transactions","2110593.67 -2209.33*A  -108.00*F  +26.67*J  +574.00*(A**2)  +86.00*A*F  -1.33*A*J "
"dram_write_transactions","8215 +49.33*A  -0.00*F  +0.00*J  +30.67*(A**2)  +50.67*A*F  -32.00*A*J "
"l2_utilization","4.33 +1.50*A  +0.00*F  -0.67*J  -0.50*(A**2)  -0.00*A*F  -0.00*A*J "
"l2_read_transactions","27263141.33 +11010006.67*A  +112.00*F  -8388602.67*J  +524288.00*(A**2)  -38.67*A*F  -4194306.67*A*J "
"l2_write_transactions","24585 +12266.67*A  +0.00*F  -8192.00*J  +21.33*(A**2)  -21.33*A*F  -4117.33*A*J "
"tex_utilization","6.33 -1.00*A  -0.00*F  +1.33*J  -0.00*(A**2)  +0.00*A*F  -0.00*A*J "
"tex_cache_transactions","34603008 -786432.00*A  -0.00*F  -0.00*J  +262144.00*(A**2)  +0.00*A*F  +0.00*A*J "
"local_memory_overhead","0 +0.00*A  +0.00*F  -0.00*J  +0.00*(A**2)  +0.00*A*F  +0.00*A*J "
"shared_utilization","1.33 -0.83*A  -0.00*F  +0.33*J  +0.33*(A**2)  +0.00*A*F  -0.17*A*J "
"shared_efficiency","20 +0.00*A  +0.00*F  +0.00*J  -0.00*(A**2)  -0.00*A*F  -0.00*A*J "
"shared_load_transactions","2097152 -1572864.00*A  -0.00*F  -0.00*J  +524288.00*(A**2)  +0.00*A*F  +0.00*A*J "
