"X1","X2"
"MWG","A=-1"
"NWG","B=(NWG-32)/16"
"KWG","C=-1"
"MDIMC","D=(MDIMC-12)/4"
"NDIMC","E=(NDIMC-16)/8"
"MDIMA","F=(MDIMA-12)/4"
"NDIMB","G=(NDIMB-16)/8"
"KWI","H=-1"
"VWM","J=(VWM-1.5)/0.5"
"VWN","K=(VWN-2)/1"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","A==-1 and C==-1 and D==1 and F==1 and H==-1 and J==-1 and L==-1 and M==-1 and N==-1 and O==-1 and P==-1"
"Global size","32768 -16384.00*B  +16384.00*E  +0.00*G  -0.00*K  +4096.00*(B**2)  -4096.00*B*E  -0.00*B*G  +0.00*B*K "
"Local size","256 +0.00*B  +128.00*E  -0.00*G  -0.00*K  -0.00*(B**2)  +0.00*B*E  +0.00*B*G  +0.00*B*K "
"dram_utilization","2.67 -0.33*B  +0.00*E  +0.00*G  +0.67*K  +0.17*(B**2)  -0.17*B*E  -0.00*B*G  -0.33*B*K "
"dram_read_transactions","2274020.67 -67557.67*B  +163441.67*E  +237.33*G  -61.33*K  +1604.67*(B**2)  -62302.33*B*E  -86.67*B*G  +388.67*B*K "
"dram_write_transactions","8215 -145.33*B  -0.00*E  +0.00*G  +0.00*K  +132.67*(B**2)  -44.00*B*E  -88.67*B*G  -145.33*B*K "
"l2_utilization","2.33 -0.50*B  +0.33*E  +0.00*G  -0.00*K  +0.17*(B**2)  -0.33*B*E  -0.00*B*G  -0.33*B*K "
"l2_read_transactions","14680360 -5242634.67*B  +4194240.00*E  +61.33*G  -2097277.33*K  +2446516.00*(B**2)  -2446681.33*B*E  +52.00*B*G  -1048513.33*B*K "
"l2_write_transactions","8203 +0.00*B  +0.00*E  -0.00*G  -0.00*K  -0.00*(B**2)  -0.00*B*E  +0.00*B*G  +0.00*B*K "
"tex_utilization","7 -0.50*B  +0.00*E  +0.00*G  +1.00*K  +0.00*(B**2)  -0.17*B*E  -0.00*B*G  -0.33*B*K "
"tex_cache_transactions","50331648 -8388608.00*B  +8388608.00*E  +0.00*G  -0.00*K  +2097152.00*(B**2)  -2097152.00*B*E  -0.00*B*G  +0.00*B*K "
"local_memory_overhead","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"shared_utilization","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"shared_efficiency","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"shared_load_transactions","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"shared_store_transactions","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"local_load_transactions","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"local_store_transactions","0 +0.00*B  +0.00*E  -0.00*G  -0.00*K  +0.00*(B**2)  -0.00*B*E  -0.00*B*G  -0.00*B*K "
"achieved_occupancy","0.66 -0.24*B  +0.13*E  -0.00*G  +0.00*K  +0.08*(B**2)  +0.05*B*E  +0.00*B*G  -0.00*B*K "
