"X1","X2"
"MWG","A=(MWG-32)/16"
"NWG","B=-1"
"KWG","C=-1"
"MDIMC","D=(MDIMC-16)/8"
"NDIMC","E=(NDIMC-12)/4"
"MDIMA","F=(MDIMA-16)/8"
"NDIMB","G=(NDIMB-12)/4"
"KWI","H=-1"
"VWM","J=(VWM-2)/1"
"VWN","K=(VWN-1.5)/0.5"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","B==-1 and C==-1 and E==-1 and G==-1 and H==-1 and K==1 and L==-1 and M==-1 and N==1 and O==-1 and P==-1"
"Global size","16384 -4096.00*A  +4096.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"Local size","128 -0.00*A  +64.00*D  +0.00*F  +0.00*J  -0.00*D*F "
"dram_utilization","6.11 -1.00*A  +0.44*D  +0.44*F  +0.33*J  +0.11*D*F "
"dram_read_transactions","2106716.33 +1193.33*A  +38.67*D  -820.00*F  -2426.67*J  +368.00*D*F "
"dram_write_transactions","8204.33 +5.33*A  -2.67*D  -5.33*F  -5.33*J  +2.67*D*F "
"l2_utilization","2.89 -0.00*A  +0.56*D  -0.44*F  -0.33*J  -0.11*D*F "
"l2_read_transactions","2097253.33 +3670010.67*A  +524288.00*D  -4194304.00*F  -4194261.33*J  -0.00*D*F "
"l2_write_transactions","9 +16384.00*A  -16384.00*D  -0.00*F  -16384.00*J  +0.00*D*F "
"tex_utilization","7.22 -2.00*A  +1.22*D  +0.22*F  +0.00*J  +0.22*D*F "
"tex_cache_transactions","18874368 -4194304.00*A  +4194304.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"local_memory_overhead","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"shared_utilization","5 -0.33*A  -0.33*D  +0.33*F  +0.33*J  +0.00*D*F "
"shared_efficiency","51.33 -4.44*A  +25.45*D  +1.33*F  +0.00*J  +1.00*D*F "
"shared_load_transactions","4194304 +1398101.33*A  -1398101.33*D  +0.00*F  -0.00*J  -0.00*D*F "
"shared_store_transactions","873813.33 -0.00*A  -0.00*D  -174762.67*F  +0.00*J  -0.00*D*F "
"local_load_transactions","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"local_store_transactions","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"achieved_occupancy","0.53 -0.13*A  +0.14*D  +0.00*F  +0.00*J  -0.00*D*F "
"sm_efficiency","103.75 -5.28*A  +1.43*D  +2.21*F  +5.63*J  -1.25*D*F "
"inst_fp_16","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"inst_fp_32","268435456 -0.00*A  -0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"inst_fp_64","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"inst_integer","324436878.22 -67024213.33*A  +49780963.56*D  +17010232.89*F  -516096.00*J  +233016.89*D*F "
"inst_control","2097152 -524288.00*A  +524288.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"inst_compute_ld_st","159432704 -30408704.00*A  +29010602.67*D  +1398101.33*F  -4210688.00*J  +0.00*D*F "
"inst_misc","70244579.56 -16465920.00*A  +15300835.56*D  +932067.56*F  -871082.67*J  +233016.89*D*F "
"inst_bit_convert","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"inst_executed","25771235.56 -3575978.67*A  +2957027.56*D  +604387.56*F  -174933.33*J  +14563.56*D*F "
"half_precision_fu_utilization","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"single_precision_fu_utilization","3.78 -0.67*A  +0.44*D  +0.11*F  -0.00*J  +0.11*D*F "
"flop_sp_efficiency","16.64 -2.90*A  +1.01*D  +1.32*F  +1.16*J  +0.23*D*F "
"double_precision_fu_utilization","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"flop_dp_efficiency","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"special_fu_utilization","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"cf_fu_utilization","1 -0.00*A  -0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"ldst_fu_utilization","1.78 -0.33*A  +0.11*D  +0.11*F  -0.00*J  +0.11*D*F "
"tex_fu_utilization","4.78 -1.33*A  +0.78*D  +0.44*F  -0.00*J  +0.11*D*F "
"issue_slot_utilization","42.65 -9.56*A  +5.29*D  +3.37*F  +0.82*J  +1.33*D*F "
"warp_execution_efficiency","100 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"warp_nonpred_execution_efficiency","100 +0.00*A  -0.00*D  +0.00*F  -0.00*J  +0.00*D*F "
"Maximum work-group size","1024 -0.00*A  -0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"Local memory size","4096 +2048.00*A  +0.00*D  +0.00*F  +0.00*J  -0.00*D*F "
"Private memory size","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"Constant memory size","0 -0.00*A  +0.00*D  -0.00*F  -0.00*J  +0.00*D*F "
"Registers count","38 +3.33*A  -2.67*D  -0.67*F  -0.00*J  +0.00*D*F "
