"X1","X2"
"TBX","A=(TBX-24)/16"
"TBY","B=(TBY-24)/16"
"LOCAL","C=(LOCAL-1)/1"
"WPTX","D=(WPTX-3)/2"
"WPTY","E=(WPTY-3)/2"
"VECTOR","F=(VECTOR-2)/1"
"UNROLL_FACTOR","G=(UNROLL_FACTOR-4)/3"
"PADDING","H=(PADDING-0.5)/0.5"
"TBX_XL","J=(TBX_XL-27)/19"
"TBY_XL","K=(TBY_XL-27)/19"
"Condition","G==1 and H==-1"
"Global size","-2422482.51 +760548.23*A  +760548.23*B  +618604.07*C  -4247501.96*D  -3486084.24*E  -189960.43*F  +2641780.16*(D**2)  +2706122.87*(E**2)  +0.00*(F**2)  -273958.51*A*C  -273958.51*B*C  +529748.53*A*D  +529748.53*B*D  +1237208.13*C*D  +1392140.61*A*E  +1392140.61*B*E  +804185.29*C*E  +4264183.52*D*E  +124276.76*A*F  +124276.76*B*F  -224345.20*C*F  +117186.18*D*F  +74463.79*E*F  -547917.02*A*C*D  -547917.02*B*C*D  -356146.07*A*C*E  -356146.07*B*C*E  +1495528.92*A*D*E  +1495528.92*B*D*E  +1608370.57*C*D*E  +147516.12*A*C*F  +147516.12*B*C*F  +141374.09*C*D*F  -55670.62*A*E*F  -55670.62*B*E*F  -291648.76*C*E*F  -73754.93*D*E*F  -712292.13*A*C*D*E  -712292.13*B*C*D*E  +191770.96*A*C*E*F  +191770.96*B*C*E*F  +183786.31*C*D*E*F "
"Local size","512 +256.00*A  +256.00*B  +0.00*C  +0.00*D  +0.00*E  +0.00*F  +0.00*(D**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*A*C  -0.00*B*C  +0.00*A*D  +0.00*B*D  +0.00*C*D  +0.00*A*E  +0.00*B*E  +0.00*C*E  +0.00*D*E  -0.00*A*F  -0.00*B*F  +0.00*C*F  -0.00*D*F  -0.00*E*F  -0.00*A*C*D  -0.00*B*C*D  -0.00*A*C*E  -0.00*B*C*E  +0.00*A*D*E  +0.00*B*D*E  +0.00*C*D*E  -0.00*A*C*F  -0.00*B*C*F  -0.00*C*D*F  +0.00*A*E*F  +0.00*B*E*F  -0.00*C*E*F  -0.00*D*E*F  -0.00*A*C*D*E  -0.00*B*C*D*E  +0.00*A*C*E*F  +0.00*B*C*E*F  +0.00*C*D*E*F "
"dram_utilization","4.04 +0.59*A  +0.59*B  +0.89*C  +1.05*D  +1.21*E  +0.07*F  -0.40*(D**2)  -0.17*(E**2)  +0.00*(F**2)  +0.23*A*C  +0.15*B*C  +0.67*A*D  +0.67*B*D  +0.09*C*D  +0.61*A*E  +0.61*B*E  -0.36*C*E  +0.22*D*E  -0.05*A*F  -0.05*B*F  +0.01*C*F  -0.05*D*F  -0.03*E*F  +0.31*A*C*D  +0.15*B*C*D  +0.09*A*C*E  -0.01*B*C*E  +0.57*A*D*E  +0.57*B*D*E  -0.31*C*D*E  -0.01*A*C*F  -0.01*B*C*F  -0.01*C*D*F  +0.02*A*E*F  +0.02*B*E*F  -0.16*C*E*F  +0.03*D*E*F  -0.02*A*C*D*E  -0.23*B*C*D*E  +0.11*A*C*E*F  +0.11*B*C*E*F  +0.11*C*D*E*F "
"dram_read_transactions","2025341.72 +2456.62*A  +145052.68*B  -29053.56*C  +1376.09*D  -41130.94*E  +20034.76*F  +80734.99*(D**2)  +145163.70*(E**2)  +38893.53*(F**2)  +63979.02*A*C  +93639.09*B*C  +54012.48*A*D  +27671.27*B*D  +77316.89*C*D  +53386.38*A*E  +222045.52*B*E  +236387.22*C*E  +325343.64*D*E  -78415.62*A*F  +87876.71*B*F  +63372.62*C*F  +1119.64*D*F  -23700.67*E*F  +18671.02*A*C*D  -87412.84*B*C*D  +113131.23*A*C*E  +219456.03*B*C*E  +123762.43*A*D*E  +142352.73*B*D*E  +269511.74*C*D*E  +46211.21*A*C*F  +154764.88*B*C*F  +55524.41*C*D*F  -66953.46*A*E*F  +92555.21*B*E*F  +6658.20*C*E*F  +44204.17*D*E*F  +28700.16*A*C*D*E  +83263.07*B*C*D*E  +100283.40*A*C*E*F  +144553.40*B*C*E*F  +75379.99*C*D*E*F "
"dram_write_transactions","2092287.23 +11310.39*A  +9476.44*B  -11835.74*C  -1617.15*D  +4278.83*E  +19911.89*F  +1039.32*(D**2)  +7976.11*(E**2)  +35005.80*(F**2)  -2583.94*A*C  -4870.99*B*C  +10760.69*A*D  +8122.12*B*D  -17054.29*C*D  +15802.20*A*E  +14492.06*B*E  -13497.40*C*E  +21467.69*D*E  +717.41*A*F  +778.74*B*F  -17936.02*C*F  -22339.53*D*F  -667.95*E*F  -4516.81*A*C*D  -6628.25*B*C*D  -3698.00*A*C*E  -4812.17*B*C*E  +15226.55*A*D*E  +14051.61*B*D*E  -21588.39*C*D*E  +1170.69*A*C*F  +494.69*B*C*F  -25793.30*C*D*F  +294.85*A*E*F  +180.18*B*E*F  -23216.79*C*E*F  +2038.17*D*E*F  -6561.88*A*C*D*E  -6128.89*B*C*D*E  +1625.73*A*C*E*F  +164.40*B*C*E*F  -34037.30*C*D*E*F "
"l2_utilization","2.88 +0.81*A  +0.73*B  -0.86*C  +1.23*D  +1.29*E  +0.01*F  -0.20*(D**2)  -0.13*(E**2)  +0.00*(F**2)  +1.21*A*C  +0.47*B*C  +0.89*A*D  +0.74*B*D  +0.45*C*D  +1.04*A*E  +0.94*B*E  +0.88*C*E  +0.84*D*E  -0.00*A*F  -0.00*B*F  +0.52*C*F  -0.00*D*F  -0.00*E*F  +1.34*A*C*D  -0.15*B*C*D  +1.38*A*C*E  +0.61*B*C*E  +1.14*A*D*E  +0.94*B*D*E  +0.58*C*D*E  -0.13*A*C*F  +0.54*B*C*F  -0.12*C*D*F  +0.00*A*E*F  +0.00*B*E*F  +0.28*C*E*F  +0.01*D*E*F  +1.35*A*C*D*E  -0.19*B*C*D*E  +0.04*A*C*E*F  +0.70*B*C*E*F  +0.04*C*D*E*F "
"l2_read_transactions","274520.83 +35258160.80*A  +36207471.83*B  -34252907.88*C  +36040646.76*D  +8875880.96*E  +1681546.67*F  +9651510.19*(D**2)  +25504575.68*(E**2)  -6866.87*(F**2)  +44671733.11*A*C  +49403327.78*B*C  +37064075.43*A*D  +37175116.14*B*D  +52074730.61*C*D  +43810367.22*A*E  +44760232.15*B*E  +92666072.43*C*E  +63113898.68*D*E  -442469.31*A*F  -269373.31*B*F  +2326372.36*C*F  +1433421.82*D*F  -329282.15*E*F  +42279107.37*A*C*D  +50917306.04*B*C*D  +53522255.73*A*C*E  +59359184.39*B*C*E  +41691939.21*A*D*E  +42410951.74*B*D*E  +77340139.74*C*D*E  -827086.20*A*C*F  -524852.20*B*C*F  +1043509.93*C*D*F  +1107879.75*A*E*F  +1280870.42*B*E*F  -1677115.43*C*E*F  +3599756.02*D*E*F  +51013970.68*A*C*D*E  +55215830.68*B*C*D*E  +2047132.89*A*C*E*F  +2305878.23*B*C*E*F  +4576931.38*C*D*E*F "
"l2_write_transactions","3124797.9 +20919.53*A  +20919.53*B  -17797.18*C  +2089174.27*D  +10591.81*E  -1004616.44*F  +2120.03*(D**2)  +14551.94*(E**2)  +2167057.10*(F**2)  -4388.18*A*C  -4388.18*B*C  +18149.87*A*D  +18149.87*B*D  -35594.35*C*D  +29670.39*A*E  +29670.39*B*E  -23136.33*C*E  +39119.73*D*E  +1491.36*A*F  +1491.36*B*F  -31299.27*C*F  -2143077.65*D*F  +698.57*E*F  -8776.36*A*C*D  -8776.36*B*C*D  -5704.63*A*C*E  -5704.63*B*C*E  +28544.81*A*D*E  +28544.81*B*D*E  -46272.66*C*D*E  +2362.87*A*C*F  +2362.87*B*C*F  -53147.07*C*D*F  +606.08*A*E*F  +606.08*B*E*F  -40689.05*C*E*F  +3821.45*D*E*F  -11409.27*A*C*D*E  -11409.27*B*C*D*E  +3071.73*A*C*E*F  +3071.73*B*C*E*F  -69091.19*C*D*E*F "
"tex_utilization","4.14 +0.58*A  +0.58*B  +1.12*C  -1.04*D  -0.39*E  +0.34*F  +0.28*(D**2)  -0.03*(E**2)  +0.03*(F**2)  +0.31*A*C  +1.49*B*C  +0.92*A*D  +0.92*B*D  +0.86*C*D  +0.33*A*E  +0.33*B*E  +0.23*C*E  -0.01*D*E  -0.14*A*F  -0.14*B*F  +0.68*C*F  +0.07*D*F  +0.04*E*F  +0.98*A*C*D  +2.00*B*C*D  +0.40*A*C*E  +1.53*B*C*E  +0.34*A*D*E  +0.34*B*D*E  +0.61*C*D*E  -0.38*A*C*F  -0.38*B*C*F  -0.16*C*D*F  +0.05*A*E*F  +0.05*B*E*F  -0.01*C*E*F  +0.28*D*E*F  +0.39*A*C*D*E  +1.32*B*C*D*E  +0.09*A*C*E*F  +0.09*B*C*E*F  +0.32*C*D*E*F "
"tex_cache_transactions","-16599170.97 +20605238.31*A  +21249548.63*B  +3279877.62*C  -15732732.62*D  -15272064.94*E  +1465405.33*F  +24150625.48*(D**2)  +24982542.20*(E**2)  +0.00*(F**2)  +24621603.27*A*C  +25265913.59*B*C  +23140473.22*A*D  +23380517.87*B*D  +55160033.56*C*D  +24525223.35*A*E  +24877860.38*B*E  +41232161.47*C*E  +49532901.95*D*E  -1018190.16*A*F  -1018190.16*B*F  +4087557.59*C*F  -1141950.00*D*F  -596437.26*E*F  +30448091.37*A*C*D  +30688136.02*B*C*D  +20585316.00*A*C*E  +20937953.03*B*C*E  +23803077.50*A*D*E  +24115135.55*B*D*E  +35950527.97*C*D*E  -2790403.42*A*C*F  -2790403.42*B*C*F  -2986498.49*C*D*F  +366997.55*A*E*F  +366997.55*B*E*F  -4486383.06*C*E*F  +275115.67*D*E*F  +14980617.49*A*C*D*E  +15292675.54*B*C*D*E  +2996064.36*A*C*E*F  +2996064.36*B*C*E*F  +3011491.33*C*D*E*F "
"local_memory_overhead","0 +0.00*A  +0.00*B  +0.00*C  +0.00*D  +0.00*E  -0.00*F  +0.00*(D**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*A*C  -0.00*B*C  +0.00*A*D  +0.00*B*D  +0.00*C*D  +0.00*A*E  +0.00*B*E  +0.00*C*E  +0.00*D*E  -0.00*A*F  -0.00*B*F  +0.00*C*F  +0.00*D*F  +0.00*E*F  +0.00*A*C*D  -0.00*B*C*D  +0.00*A*C*E  +0.00*B*C*E  -0.00*A*D*E  -0.00*B*D*E  -0.00*C*D*E  -0.00*A*C*F  +0.00*B*C*F  +0.00*C*D*F  -0.00*A*E*F  -0.00*B*E*F  +0.00*C*E*F  +0.00*D*E*F  +0.00*A*C*D*E  +0.00*B*C*D*E  -0.00*A*C*E*F  -0.00*B*C*E*F  +0.00*C*D*E*F "
"shared_utilization","2.22 +0.34*A  -0.17*B  +2.42*C  -1.28*D  -0.56*E  -0.35*F  +0.31*(D**2)  +0.06*(E**2)  -0.13*(F**2)  +0.08*A*C  -0.43*B*C  +0.59*A*D  -0.43*B*D  -1.16*C*D  +0.21*A*E  +0.41*B*E  -0.58*C*E  -1.04*D*E  +0.14*A*F  +0.14*B*F  -0.40*C*F  +0.14*D*F  +0.10*E*F  +0.16*A*C*D  -0.86*B*C*D  +0.09*A*C*E  +0.29*B*C*E  +0.30*A*D*E  +0.70*B*D*E  -1.17*C*D*E  +0.23*A*C*F  +0.23*B*C*F  +0.14*C*D*F  -0.15*A*E*F  -0.15*B*E*F  +0.10*C*E*F  -0.42*D*E*F  +0.17*A*C*D*E  +0.57*B*C*D*E  -0.15*A*C*E*F  -0.15*B*C*E*F  -0.42*C*D*E*F "
"shared_efficiency","84.75 -5.62*A  +4.04*B  +79.01*C  +0.08*D  -7.63*E  +6.12*F  -8.05*(D**2)  -0.05*(E**2)  -0.00*(F**2)  -1.26*A*C  +8.40*B*C  -12.43*A*D  +9.83*B*D  -7.25*C*D  -2.74*A*E  -9.20*B*E  -7.60*C*E  -4.37*D*E  -3.19*A*F  -3.19*B*F  +9.53*C*F  -0.50*D*F  -2.10*E*F  -3.80*A*C*D  +18.47*B*C*D  -2.63*A*C*E  -9.09*B*C*E  -3.33*A*D*E  -14.19*B*D*E  -4.26*C*D*E  -5.49*A*C*F  -5.49*B*C*F  -2.90*C*D*F  +2.65*A*E*F  +2.65*B*E*F  -2.10*C*E*F  +6.42*D*E*F  -3.23*A*C*D*E  -14.09*B*C*D*E  +2.65*A*C*E*F  +2.65*B*C*E*F  +6.42*C*D*E*F "
