"X1","X2"
"smsp__sass_thread_inst_executed_op_control_pred_on.sum","33554400 -25165866.67*A  +206597.31*E  -5875379.31*F  +6606028.33*H  +8388633.33*(A**2)  -60257.55*(E**2)  -7707033.06*(F**2)  -1926758.26*(H**2)  +413194.62*A*E  +1461298.05*A*F  -451931.62*E*F  -0.00*A*H  +376609.68*E*H  +9420685.35*F*H  -903863.24*A*E*F  -120515.10*A*E*G  +753219.36*A*E*H  -426211.93*A*F*H "
"smsp__sass_thread_inst_executed_op_memory_pred_on.sum","100663000 -25166150.00*A  -0.00*E  +0.00*F  +0.00*H  +8388850.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  +0.00*A*F  -0.00*E*F  -0.00*A*H  -0.00*E*H  -0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  -0.00*A*E*H  -0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_misc_pred_on.sum","245666305.36 -119038228.57*A  -411342.66*E  +229931501.29*F  -250644147.08*H  +30758262.50*(A**2)  -797524.99*(E**2)  -3425443.68*(F**2)  +55875877.36*(H**2)  -612971.05*A*E  -57153843.67*A*F  -4146437.58*E*F  +15728552.08*A*H  +4067031.27*E*H  -46409245.32*F*H  -7069541.91*A*E*F  -1350383.34*A*E*G  +6910729.30*A*E*H  +12082376.71*A*F*H "
"smsp__sass_thread_inst_executed_op_conversion_pred_on.sum","71153429.82 -46736679.05*A  -185542.35*E  +77044109.01*F  -85459156.79*H  +13631537.92*(A**2)  -289949.39*(E**2)  +18.38*(F**2)  +19267634.02*(H**2)  -292441.06*A*E  -23645869.53*A*F  -1486488.59*E*F  +6815773.96*A*H  +1468117.76*E*H  -16813263.46*F*H  -2514222.64*A*E*F  -488147.87*A*E*G  +2477480.98*A*E*H  +4908777.87*A*F*H "
"smsp__inst_executed.sum","45580317.86 -18612195.24*A  +47226.89*E  +29476540.72*F  -30774581.67*H  +4685808.33*(A**2)  -55587.66*(E**2)  -1917846.39*(F**2)  +6779326.94*(H**2)  +104011.08*A*E  -4316394.38*A*F  -333281.16*E*F  +1720312.50*A*H  +305609.73*E*H  -4482885.28*F*H  -610811.45*A*E*F  -100025.15*A*E*G  +555468.60*A*E*H  +757190.55*A*F*H "
"smsp__inst_executed_pipe_fp16.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active","3.87 -0.44*A  +1.54*E  +3.01*F  -3.18*H  -0.18*(A**2)  -0.45*(E**2)  -0.26*(F**2)  +0.70*(H**2)  +0.26*A*E  -0.09*A*F  +0.07*E*F  +0.21*A*H  +0.06*E*H  -0.46*F*H  -0.09*A*E*F  -0.22*A*E*G  +0.05*A*E*H  +0.05*A*F*H "
"smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active","3.54 -0.89*A  +1.30*E  +3.52*F  -3.99*H  -0.06*(A**2)  -0.40*(E**2)  -0.05*(F**2)  +0.91*(H**2)  +0.00*A*E  -0.61*A*F  +0.07*E*F  +0.27*A*H  +0.06*E*H  -0.81*F*H  -0.18*A*E*F  -0.19*A*E*G  +0.13*A*E*H  +0.18*A*F*H "
"smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active","1.41 -0.13*A  +0.57*E  +0.66*F  -0.76*H  -0.06*(A**2)  -0.17*(E**2)  -0.15*(F**2)  +0.16*(H**2)  +0.12*A*E  -0.11*A*F  +0.01*E*F  +0.08*A*H  +0.04*E*H  -0.01*F*H  -0.02*A*E*F  -0.09*A*E*G  +0.00*A*E*H  +0.04*A*F*H "
"smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__issue_active.avg.pct_of_peak_sustained_active","5.94 -0.58*A  +2.35*E  +3.94*F  -4.17*H  -0.33*(A**2)  -0.69*(E**2)  -0.55*(F**2)  +0.89*(H**2)  +0.39*A*E  -0.06*A*F  +0.08*E*F  +0.28*A*H  +0.13*E*H  -0.38*F*H  -0.10*A*E*F  -0.33*A*E*G  +0.04*A*E*H  +0.06*A*F*H "
"smsp__thread_inst_executed_per_inst_executed.ratio","32 -0.00*A  -0.00*E  -0.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  +0.00*A*F  +0.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  -0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"smsp__thread_inst_executed_per_inst_executed.pct","100 -0.00*A  -0.00*E  -0.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  +0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  -0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"Maximum work-group size","1024 -0.00*A  -0.00*E  -0.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  +0.00*A*F  +0.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  -0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"Local memory size","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"Private memory size","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"Constant memory size","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"Registers count","14 +3.67*A  +0.01*E  -25.48*F  +24.85*H  -0.33*(A**2)  -0.00*(E**2)  -1.09*(F**2)  -5.38*(H**2)  +0.03*A*E  -2.43*A*F  -0.03*E*F  +1.17*A*H  +0.03*E*H  +6.65*F*H  -0.07*A*E*F  -0.01*A*E*G  +0.05*A*E*H  +0.37*A*F*H "
