"X1","X2"
"VECTOR_TYPE","A=(VECTOR_TYPE-2)/1"
"CR","B=(CR-0.5)/0.5"
"LOCAL_MEM","C=(LOCAL_MEM-0.5)/0.5"
"PADD_LOCAL","D=(PADD_LOCAL-0.5)/0.5"
"WORK_GROUP_SIZE_X","E=(WORK_GROUP_SIZE_X-8)/7"
"WORK_GROUP_SIZE_Y","F=(WORK_GROUP_SIZE_Y-8)/7"
"TILE_SIZE_X","G=(TILE_SIZE_X-8)/7"
"TILE_SIZE_Y","H=(TILE_SIZE_Y-8)/7"
"DIAGONAL_MAP","J=(DIAGONAL_MAP-0.5)/0.5"
"Condition","B==-1 and C==-1 and D==-1 and J==-1"
"Global size","35576685.71 -23368265.14*A  -92770.18*E  +38521970.82*F  -42729472.00*H  +6815744.00*(A**2)  -144974.03*(E**2)  -0.00*(F**2)  +9633792.00*(H**2)  -146218.76*A*E  -11822874.36*A*F  -743241.23*E*F  +3407872.00*A*H  +734055.69*E*H  -8406604.16*F*H  -1257106.45*A*E*F  -244072.86*A*E*G  +1238735.38*A*E*H  +2454375.69*A*F*H "
"Local size","64 -0.00*A  +56.00*E  +56.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +49.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","43.86 +2.03*A  +4.02*E  -5.90*F  +6.93*H  +0.24*(A**2)  -2.02*(E**2)  -4.08*(F**2)  -1.75*(H**2)  -1.23*A*E  -1.29*A*F  -1.70*E*F  -2.38*A*H  +0.09*E*H  +7.81*F*H  +0.00*A*E*F  +0.28*A*E*G  +0.48*A*E*H  +0.76*A*F*H "
"dram__sectors_read.sum","8388623.21 +9.52*A  -42.94*E  +95.49*F  -525.00*H  +44.17*(A**2)  +19.06*(E**2)  +69.42*(F**2)  +153.12*(H**2)  +99.85*A*E  -178.43*A*F  -70.54*E*F  -29.17*A*H  +65.47*E*H  -97.63*F*H  -85.07*A*E*F  -22.77*A*E*G  +69.69*A*E*H  +63.34*A*F*H "
"dram__sectors_write.sum","8377123.04 +7170.48*A  +512671.54*E  +3240345.25*F  -3293209.50*H  +10392.08*(A**2)  -108337.13*(E**2)  +5696678.75*(F**2)  +964107.67*(H**2)  +882717.29*A*E  +2072358.82*A*F  -898765.97*E*F  +17217.08*A*H  +722405.02*E*H  -6645606.72*F*H  -1699651.04*A*E*F  -216888.60*A*E*G  +1388089.99*A*E*H  -610993.44*A*F*H "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","14.15 +1.61*A  -5.40*E  +1.24*F  +4.69*H  +1.11*(A**2)  +3.90*(E**2)  -7.35*(F**2)  -1.44*(H**2)  +10.35*A*E  +7.67*A*F  -0.06*E*F  -0.86*A*H  -0.26*E*H  +7.49*F*H  +0.66*A*E*F  -2.45*A*E*G  -1.10*A*E*H  -1.97*A*F*H "
"lts__t_sectors_op_read.sum","7179233.93 -1075080.95*A  -11421056.79*E  +364.60*F  -199.50*H  +940695.83*(A**2)  +3434065.05*(E**2)  -13.27*(F**2)  +58.19*(H**2)  +6616061.52*A*E  +54.88*A*F  -32.43*E*F  -0.00*A*H  -1.76*E*H  -93.07*F*H  -28.28*A*E*F  -1758186.58*A*E*G  +12.65*A*E*H  -16.01*A*F*H "
"lts__t_sectors_op_write.sum","13754236.79 +2398510.48*A  +5948370.39*E  -552470.94*F  +163864.58*H  -514584.17*(A**2)  +2803910.20*(E**2)  +74.86*(F**2)  +17.01*(H**2)  +1489456.55*A*E  +130452.29*A*F  +161150.13*E*F  -138035.42*A*H  -47799.85*E*H  -83.82*F*H  -38060.46*A*E*F  -682240.17*A*E*G  +40282.33*A*E*H  +2.49*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","0.41 -0.36*A  +0.07*E  +0.07*F  +0.06*H  +0.15*(A**2)  -0.02*(E**2)  -0.09*(F**2)  -0.02*(H**2)  +0.02*A*E  +0.08*A*F  -0.02*E*F  -0.02*A*H  +0.00*E*H  +0.09*F*H  +0.00*A*E*F  +0.02*A*E*G  -0.01*A*E*H  -0.03*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","1048580 -786428.67*A  +0.00*E  +0.00*F  +0.00*H  +262141.33*(A**2)  -0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  -0.00*A*E  +0.00*A*F  -0.00*E*F  -0.00*A*H  -0.00*E*H  -0.00*F*H  +0.00*A*E*F  +0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","0.92 -0.66*A  +0.14*E  +1.09*F  -0.91*H  +0.25*(A**2)  -0.05*(E**2)  -0.01*(F**2)  +0.19*(H**2)  +0.03*A*E  -0.11*A*F  -0.08*E*F  +0.07*A*H  +0.03*E*H  -0.18*F*H  -0.01*A*E*F  +0.03*A*E*G  +0.01*A*E*H  -0.01*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"sm__warps_active.avg.pct_of_peak_sustained_active","89.78 -3.10*A  -2.75*E  -11.07*F  +10.45*H  -0.88*(A**2)  +0.03*(E**2)  -0.45*(F**2)  -2.42*(H**2)  -2.01*A*E  +1.79*A*F  -1.58*E*F  +0.88*A*H  +0.18*E*H  +2.76*F*H  +0.11*A*E*F  +0.88*A*E*G  -0.36*A*E*H  -0.58*A*F*H "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","99.89 -0.27*A  +1.73*E  +1.13*F  +0.23*H  +0.12*(A**2)  -0.51*(E**2)  -0.66*(F**2)  -0.08*(H**2)  -0.76*A*E  -1.23*A*F  -0.64*E*F  +0.04*A*H  +0.03*E*H  +0.33*F*H  +0.34*A*E*F  +0.25*A*E*G  +0.02*A*E*H  +0.36*A*F*H "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp32_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp64_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_integer_pred_on.sum","319815267.86 -69905261.90*A  +2594359.91*E  -52981201.67*F  +86123429.17*H  +23418291.67*(A**2)  +581346.20*(E**2)  -54805615.28*(F**2)  -23335263.19*(H**2)  +4882883.36*A*E  +82187809.16*A*F  +1684027.48*E*F  -15903354.17*A*H  -2295379.23*E*H  +68474395.45*F*H  +1584008.95*A*E*F  +805883.20*A*E*G  -2806712.46*A*E*H  -19332966.04*A*F*H "
