"X1","X2"
"VECTOR_TYPE","A=(VECTOR_TYPE-2)/1"
"CR","B=(CR-0.5)/0.5"
"LOCAL_MEM","C=(LOCAL_MEM-0.5)/0.5"
"PADD_LOCAL","D=(PADD_LOCAL-0.5)/0.5"
"WORK_GROUP_SIZE_X","E=(WORK_GROUP_SIZE_X-8)/7"
"WORK_GROUP_SIZE_Y","F=(WORK_GROUP_SIZE_Y-8)/7"
"TILE_SIZE_X","G=(TILE_SIZE_X-8)/7"
"TILE_SIZE_Y","H=(TILE_SIZE_Y-8)/7"
"DIAGONAL_MAP","J=(DIAGONAL_MAP-0.5)/0.5"
"Condition","B==-1 and C==-1 and D==-1 and J==1"
"Global size","35576685.71 -23368265.14*A  -92770.18*E  +38521970.82*F  -42729472.00*H  +6815744.00*(A**2)  -144974.03*(E**2)  -0.00*(F**2)  +9633792.00*(H**2)  -146218.76*A*E  -11822874.36*A*F  -743241.23*E*F  +3407872.00*A*H  +734055.69*E*H  -8406604.16*F*H  -1257106.45*A*E*F  -244072.86*A*E*G  +1238735.38*A*E*H  +2454375.69*A*F*H "
"Local size","64 -0.00*A  +56.00*E  +56.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +49.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","42.52 +4.63*A  +6.46*E  -14.51*F  +4.12*H  +0.45*(A**2)  -2.80*(E**2)  -4.01*(F**2)  -1.86*(H**2)  +3.42*A*E  -8.51*A*F  -0.47*E*F  -2.06*A*H  +1.12*E*H  +9.05*F*H  -0.59*A*E*F  -1.96*A*E*G  +1.25*A*E*H  +3.28*A*F*H "
"dram__sectors_read.sum","4178856.07 -3823727.38*A  -29270534.21*E  -44654.90*F  +961983.67*H  +3315185.83*(A**2)  +8895367.38*(E**2)  +170.48*(F**2)  +13.27*(H**2)  +13008041.14*A*E  +30011.08*A*F  +13023.15*E*F  -641339.17*A*H  -280576.81*E*H  -193.78*F*H  -8796.63*A*E*F  -3186702.66*A*E*G  +187089.87*A*E*H  -67.70*A*F*H "
"dram__sectors_write.sum","8363346.96 -21305.48*A  +379532.95*E  +5015482.96*F  -4227263.37*H  +20702.92*(A**2)  -104043.57*(E**2)  +6162653.10*(F**2)  +1242060.51*(H**2)  +743560.71*A*E  +1849750.46*A*F  -804873.85*E*F  +51505.21*A*H  +667791.54*E*H  -7634813.08*F*H  -1595063.56*A*E*F  -208801.47*A*E*G  +1325351.60*A*E*H  -554892.14*A*F*H "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","13.8 +4.59*A  +7.76*E  -5.08*F  +5.08*H  +0.05*(A**2)  +0.14*(E**2)  -8.11*(F**2)  -1.84*(H**2)  +4.47*A*E  +1.54*A*F  +0.08*E*F  -0.88*A*H  +0.08*E*H  +9.82*F*H  +0.36*A*E*F  -1.57*A*E*G  -0.41*A*E*H  -0.07*A*F*H "
"lts__t_sectors_op_read.sum","7040717.5 -1198893.33*A  -12784692.68*E  +276.51*F  +42.21*H  +1048774.17*(A**2)  +3843578.25*(E**2)  +291.28*(F**2)  -49.68*(H**2)  +7401444.29*A*E  +380.57*A*F  +18.39*E*F  +86.87*A*H  -15.24*E*H  -372.11*F*H  +36.72*A*E*F  -1967509.33*A*E*G  -93.12*A*E*H  -111.30*A*F*H "
"lts__t_sectors_op_write.sum","11799877.86 +2130304.76*A  +5921238.63*E  -577139.58*F  +461231.67*H  -21011.67*(A**2)  +2978079.85*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +1286942.21*A*E  +68831.25*A*F  +168332.38*E*F  -207193.33*A*H  -134525.90*E*H  +0.00*F*H  -20075.78*A*E*F  -558369.44*A*E*G  +60431.39*A*E*H  +0.00*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","0.5 -0.17*A  +0.25*E  -0.05*F  +0.04*H  +0.03*(A**2)  -0.08*(E**2)  -0.10*(F**2)  -0.03*(H**2)  -0.03*A*E  +0.04*A*F  -0.01*E*F  +0.01*A*H  +0.02*E*H  +0.12*F*H  -0.01*A*E*F  -0.01*A*E*G  -0.00*A*E*H  -0.01*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","1048580 -786428.67*A  +0.00*E  +0.00*F  +0.00*H  +262141.33*(A**2)  -0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  -0.00*A*E  +0.00*A*F  -0.00*E*F  -0.00*A*H  -0.00*E*H  -0.00*F*H  +0.00*A*E*F  +0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","1.04 -0.32*A  +0.49*E  +0.85*F  -1.00*H  +0.06*(A**2)  -0.17*(E**2)  -0.01*(F**2)  +0.21*(H**2)  -0.06*A*E  -0.19*A*F  -0.01*E*F  +0.06*A*H  +0.03*E*H  -0.17*F*H  -0.05*A*E*F  -0.01*A*E*G  +0.03*A*E*H  +0.05*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"sm__warps_active.avg.pct_of_peak_sustained_active","93.25 -2.93*A  -2.09*E  -8.96*F  +9.59*H  -1.12*(A**2)  -0.33*(E**2)  -0.38*(F**2)  -2.39*(H**2)  -0.51*A*E  +2.16*A*F  -1.87*E*F  +0.86*A*H  +0.28*E*H  +2.45*F*H  +0.03*A*E*F  +0.49*A*E*G  -0.47*A*E*H  -0.76*A*F*H "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","99.9 +0.07*A  +1.53*E  +1.33*F  +0.05*H  +0.03*(A**2)  -0.44*(E**2)  -0.48*(F**2)  +0.03*(H**2)  -0.94*A*E  -0.84*A*F  -0.48*E*F  +0.03*A*H  -0.04*E*H  +0.07*F*H  +0.35*A*E*F  +0.28*A*E*G  -0.00*A*E*H  +0.23*A*F*H "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp32_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp64_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_integer_pred_on.sum","815882553.57 -356952452.38*A  +1038419.25*E  +482084983.71*F  -506302195.83*H  +95265958.33*(A**2)  -1199806.53*(E**2)  -50238338.89*(F**2)  +110538181.25*(H**2)  +2279035.38*A*E  -79370457.57*A*F  -7195778.55*E*F  +30845187.50*A*H  +6592954.64*E*H  -53225326.50*F*H  -13192819.26*A*E*F  -2159609.06*A*E*G  +11988198.34*A*E*H  +14149235.89*A*F*H "
