"X1","X2"
"VECTOR_TYPE","A=(VECTOR_TYPE-2)/1"
"CR","B=(CR-0.5)/0.5"
"LOCAL_MEM","C=(LOCAL_MEM-0.5)/0.5"
"PADD_LOCAL","D=(PADD_LOCAL-0.5)/0.5"
"WORK_GROUP_SIZE_X","E=(WORK_GROUP_SIZE_X-8)/7"
"WORK_GROUP_SIZE_Y","F=(WORK_GROUP_SIZE_Y-8)/7"
"TILE_SIZE_X","G=(TILE_SIZE_X-8)/7"
"TILE_SIZE_Y","H=(TILE_SIZE_Y-8)/7"
"DIAGONAL_MAP","J=(DIAGONAL_MAP-0.5)/0.5"
"Condition","B==1 and C==-1 and D==-1 and J==-1"
"Global size","35576685.71 -23368265.14*A  -92770.18*E  +38521970.82*F  -42729472.00*H  +6815744.00*(A**2)  -144974.03*(E**2)  -0.00*(F**2)  +9633792.00*(H**2)  -146218.76*A*E  -11822874.36*A*F  -743241.23*E*F  +3407872.00*A*H  +734055.69*E*H  -8406604.16*F*H  -1257106.45*A*E*F  -244072.86*A*E*G  +1238735.38*A*E*H  +2454375.69*A*F*H "
"Local size","64 -0.00*A  +56.00*E  +56.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +49.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","49.24 +0.34*A  +7.74*E  -1.93*F  +18.24*H  +0.10*(A**2)  -2.24*(E**2)  -5.66*(F**2)  -3.95*(H**2)  -0.53*A*E  +9.63*A*F  -1.21*E*F  -2.34*A*H  -0.39*E*H  +7.19*F*H  +0.44*A*E*F  +0.96*A*E*G  -0.76*A*E*H  -2.14*A*F*H "
"dram__sectors_read.sum","8472429.82 +36012.62*A  +229332.93*E  +2932800.29*F  -2260351.42*H  +1809.58*(A**2)  -59828.84*(E**2)  +3215770.98*(F**2)  +652410.50*(H**2)  +435646.99*A*E  +1249361.57*A*F  -450067.79*E*F  -8553.75*A*H  +368207.96*E*H  -4071637.97*F*H  -899801.50*A*E*F  -119797.33*A*E*G  +742806.21*A*E*H  -365138.44*A*F*H "
"dram__sectors_write.sum","8388574.82 -12.38*A  +3.21*E  +928.74*F  -326.29*H  -50.42*(A**2)  +0.36*(E**2)  -93.58*(F**2)  +104.47*(H**2)  -133.41*A*E  +322.89*A*F  -34.49*E*F  -25.62*A*H  +8.36*E*H  -184.60*F*H  -27.17*A*E*F  +11.86*A*E*G  +39.39*A*E*H  -86.76*A*F*H "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","12.83 +0.70*A  -7.21*E  -6.50*F  -7.78*H  +0.26*(A**2)  +1.97*(E**2)  -1.79*(F**2)  +2.50*(H**2)  +6.66*A*E  -5.68*A*F  -0.66*E*F  -0.46*A*H  +0.30*E*H  +4.09*F*H  -0.04*A*E*F  -2.02*A*E*G  +0.25*A*E*H  +1.83*A*F*H "
"lts__t_sectors_op_read.sum","8395983.21 +13724.52*A  +173168.19*E  -8983035.56*F  -23935243.75*H  +4579.17*(A**2)  -51126.97*(E**2)  +2816599.28*(F**2)  +6982654.83*(H**2)  +347898.69*A*E  -9957932.24*A*F  -389499.47*E*F  +5310.83*A*H  +326261.87*E*H  -199196.86*F*H  -775043.40*A*E*F  -102281.62*A*E*G  +647990.88*A*E*H  +2901232.26*A*F*H "
"lts__t_sectors_op_write.sum","7177903.39 -1076201.43*A  -12023765.15*E  +10.64*F  -4.67*H  +941676.25*(A**2)  +3609927.34*(E**2)  +18.38*(F**2)  +1.36*(H**2)  +6918289.13*A*E  +100.62*A*F  -1.02*E*F  -0.00*A*H  +0.85*E*H  -21.48*F*H  -17.36*A*E*F  -1846174.60*A*E*G  +1.70*A*E*H  -29.35*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","1.13 +0.13*A  +0.33*E  -0.04*F  +0.31*H  -0.05*(A**2)  -0.12*(E**2)  -0.22*(F**2)  -0.07*(H**2)  -0.01*A*E  -0.03*A*F  -0.04*E*F  -0.04*A*H  +0.01*E*H  +0.26*F*H  +0.02*A*E*F  -0.02*A*E*G  +0.00*A*E*H  +0.02*A*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","2097150 -0.00*A  -0.00*E  -0.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  +0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  -0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  -0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","1.13 -0.59*A  +0.42*E  +1.20*F  -0.94*H  +0.17*(A**2)  -0.14*(E**2)  -0.05*(F**2)  +0.20*(H**2)  -0.15*A*E  -0.50*A*F  -0.08*E*F  +0.07*A*H  +0.03*E*H  -0.16*F*H  -0.01*A*E*F  +0.02*A*E*G  +0.05*A*E*H  +0.11*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"sm__warps_active.avg.pct_of_peak_sustained_active","96.3 +1.93*A  +3.33*E  +13.28*F  -5.11*H  -0.85*(A**2)  -1.25*(E**2)  +0.09*(F**2)  +1.59*(H**2)  -0.04*A*E  +13.75*A*F  -0.76*E*F  -0.44*A*H  -0.57*E*H  -4.40*F*H  +0.39*A*E*F  +0.28*A*E*G  -0.59*A*E*H  -3.78*A*F*H "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","100.18 +0.15*A  +1.48*E  +0.33*F  +0.57*H  -0.17*(A**2)  -0.46*(E**2)  -0.97*(F**2)  -0.18*(H**2)  -2.48*A*E  -2.93*A*F  -0.56*E*F  +0.02*A*H  +0.03*E*H  +0.88*F*H  +0.82*A*E*F  +0.68*A*E*G  +0.03*A*E*H  +0.85*A*F*H "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp32_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_fp64_pred_on.sum","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"smsp__sass_thread_inst_executed_op_integer_pred_on.sum","322736303.57 -67308785.71*A  +2004611.56*E  -62973234.18*F  +91768012.50*H  +21146375.00*(A**2)  +504865.25*(E**2)  -51094715.97*(F**2)  -24548353.47*(H**2)  +3760184.58*A*E  +74279410.80*A*F  +1607402.11*E*F  -16689854.17*A*H  -2065864.18*E*H  +67244592.44*F*H  +1762079.40*A*E*F  +719185.53*A*E*G  -2679003.52*A*E*H  -16796954.02*A*F*H "
