"X1","X2"
"VECTOR_TYPE","A=(VECTOR_TYPE-2)/1"
"CR","B=(CR-0.5)/0.5"
"LOCAL_MEM","C=(LOCAL_MEM-0.5)/0.5"
"PADD_LOCAL","D=(PADD_LOCAL-0.5)/0.5"
"WORK_GROUP_SIZE_X","E=(WORK_GROUP_SIZE_X-8)/7"
"WORK_GROUP_SIZE_Y","F=(WORK_GROUP_SIZE_Y-8)/7"
"TILE_SIZE_X","G=(TILE_SIZE_X-8)/7"
"TILE_SIZE_Y","H=(TILE_SIZE_Y-8)/7"
"DIAGONAL_MAP","J=(DIAGONAL_MAP-0.5)/0.5"
"Condition","B==-1 and C==-1 and D==-1 and J==-1"
"Global size","35576685.71 -23368265.14*A  -92770.18*E  +38521970.82*F  -42729472.00*H  +6815744.00*(A**2)  -144974.03*(E**2)  -0.00*(F**2)  +9633792.00*(H**2)  -146218.76*A*E  -11822874.36*A*F  -743241.23*E*F  +3407872.00*A*H  +734055.69*E*H  -8406604.16*F*H  -1257106.45*A*E*F  -244072.86*A*E*G  +1238735.38*A*E*H  +2454375.69*A*F*H "
"Local size","64 -0.00*A  +56.00*E  +56.00*F  +0.00*H  +0.00*(A**2)  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +49.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"dram_utilization","1.89 -0.10*A  -0.43*E  +0.13*F  -0.00*H  +0.08*(A**2)  +0.13*(E**2)  +0.03*(F**2)  +0.00*(H**2)  -0.10*A*E  +0.15*A*F  -0.03*E*F  -0.00*A*H  -0.01*E*H  -0.03*F*H  -0.05*A*E*F  +0.04*A*E*G  -0.01*A*E*H  -0.07*A*F*H "
"dram_read_transactions","8752249.36 +106332.26*A  +293931.50*E  -457819.87*F  +384860.95*H  -694.67*(A**2)  +34784.34*(E**2)  -55249.95*(F**2)  -92832.47*(H**2)  +62507.88*A*E  -68254.58*A*F  -78721.87*E*F  -30611.94*A*H  +531.59*E*H  +160961.30*F*H  +17571.84*A*E*F  -15496.22*A*E*G  +11773.88*A*E*H  +28188.01*A*F*H "
"dram_write_transactions","12815834.93 +4471996.71*A  +9534852.58*E  -7212276.18*F  +3369209.41*H  -348400.50*(A**2)  +619473.39*(E**2)  -267054.02*(F**2)  -945632.73*(H**2)  -678848.10*A*E  +1229829.48*A*F  -2004369.53*E*F  -779425.44*A*H  +571375.67*E*H  +2293349.90*F*H  +933571.54*A*E*F  +370507.12*A*E*G  +41111.44*A*E*H  -306911.14*A*F*H "
"l2_utilization","0.89 -0.10*A  -0.40*E  +0.00*F  +0.00*H  +0.08*(A**2)  +0.12*(E**2)  +0.03*(F**2)  -0.00*(H**2)  +0.50*A*E  +0.24*A*F  +0.01*E*F  -0.00*A*H  -0.01*E*H  -0.03*F*H  -0.07*A*E*F  -0.13*A*E*G  -0.01*A*E*H  -0.07*A*F*H "
"l2_read_transactions","7718997.95 +99100.79*A  -13035342.78*E  +843.98*F  -262456.30*H  +1223923.87*(A**2)  +3859173.04*(E**2)  +257.39*(F**2)  +6.53*(H**2)  +6986466.32*A*E  +233.23*A*F  +95.74*E*F  -437104.77*A*H  +76504.40*E*H  -259.52*F*H  -69.60*A*E*F  -1942036.37*A*E*G  +127492.57*A*E*H  -171.96*A*F*H "
"l2_write_transactions","16777217 -0.00*A  +10765380.59*E  -25.35*F  -16.33*H  +0.00*(A**2)  +1141782.66*(E**2)  +5.99*(F**2)  +4.76*(H**2)  -11.01*A*E  -42.30*A*F  -0.72*E*F  -0.00*A*H  +0.60*E*H  +1.40*F*H  -1.43*A*E*F  -0.19*A*E*G  +4.60*A*E*H  +12.34*A*F*H "
"tex_utilization","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"tex_cache_transactions","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"local_memory_overhead","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  -0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  -0.00*A*E  -0.00*A*F  -0.00*E*F  -0.00*A*H  +0.00*E*H  -0.00*F*H  -0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"shared_efficiency","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"shared_load_transactions","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"shared_store_transactions","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"local_load_transactions","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"local_store_transactions","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"achieved_occupancy","0.46 +0.00*A  +0.44*E  +0.40*F  +0.02*H  -0.00*(A**2)  -0.10*(E**2)  -0.10*(F**2)  -0.00*(H**2)  -0.03*A*E  -0.01*A*F  -0.03*E*F  -0.00*A*H  +0.00*E*H  +0.01*F*H  +0.01*A*E*F  +0.01*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"sm_efficiency","99.99 +0.00*A  +0.00*E  +0.00*F  +0.00*H  -0.00*(A**2)  -0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  -0.00*A*E  -0.01*A*F  -0.00*E*F  -0.00*A*H  -0.00*E*H  +0.00*F*H  +0.00*A*E*F  +0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"inst_fp_32","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"inst_fp_64","0 +0.00*A  +0.00*E  -0.00*F  +0.00*H  -0.00*(A**2)  +0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*A*E  -0.00*A*F  +0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  -0.00*A*E*G  +0.00*A*E*H  +0.00*A*F*H "
"inst_integer","478150656 -61516458.67*A  +4036737.66*E  +79930764.95*F  -27402786.13*H  +13981013.33*(A**2)  +963460.85*(E**2)  -55091017.96*(F**2)  +142722.84*(H**2)  +7584139.85*A*E  +127076053.63*A*F  +2944271.04*E*F  -22020096.00*A*H  -3880787.64*E*H  +39627634.62*F*H  +3034085.18*A*E*F  +1356030.32*A*E*G  -4907118.39*A*E*H  -30641320.97*A*F*H "
"inst_control","35576685.71 -23368265.14*A  -23904.89*E  +39499521.99*F  -43463475.20*H  +6815744.00*(A**2)  -165059.74*(E**2)  +856337.07*(F**2)  +9847876.27*(H**2)  -8488.19*A*E  -11335778.42*A*F  -893884.05*E*F  +3407872.00*A*H  +859591.37*E*H  -9548060.31*F*H  -1558392.09*A*E*F  -284244.28*A*E*G  +1489806.74*A*E*H  +2312306.04*A*F*H "
"inst_compute_ld_st","100663296 -25165824.00*A  +0.00*E  +0.00*F  +0.00*H  +8388608.00*(A**2)  -0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  -0.00*A*E  +0.00*A*F  -0.00*E*F  -0.00*A*H  +0.00*E*H  +0.00*F*H  +0.00*A*E*F  +0.00*A*E*G  -0.00*A*E*H  -0.00*A*F*H "
