"X1","X2"
"VECTOR_TYPE","A=(VECTOR_TYPE-2)/1"
"CR","B=(CR-0.5)/0.5"
"LOCAL_MEM","C=(LOCAL_MEM-0.5)/0.5"
"PADD_LOCAL","D=(PADD_LOCAL-0.5)/0.5"
"WORK_GROUP_SIZE_X","E=(WORK_GROUP_SIZE_X-8)/7"
"WORK_GROUP_SIZE_Y","F=(WORK_GROUP_SIZE_Y-8)/7"
"TILE_SIZE_X","G=(TILE_SIZE_X-8)/7"
"TILE_SIZE_Y","H=(TILE_SIZE_Y-8)/7"
"DIAGONAL_MAP","J=(DIAGONAL_MAP-0.5)/0.5"
"Condition","B==-1 and C==1 and D==-1 and J==-1"
"Global size","67108864 +0.00*E  +58720256.00*F  -58720256.00*H  -0.00*(E**2)  +0.00*(F**2)  +12845056.00*(H**2)  +0.00*E*F  -0.00*E*H  -12845056.00*F*H "
"Local size","64 +56.00*E  +56.00*F  +0.00*H  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +49.00*E*F  -0.00*E*H  +0.00*F*H "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","39.94 +7.60*E  -7.54*F  +11.51*H  -2.20*(E**2)  -2.24*(F**2)  -0.95*(H**2)  -2.39*E*F  -0.10*E*H  +4.81*F*H "
"dram__sectors_read.sum","8389170 +259.58*E  -369.25*F  +276.50*H  -122.50*(E**2)  +8.17*(F**2)  -72.14*(H**2)  +24.67*E*F  -8.51*E*H  +74.86*F*H "
"dram__sectors_write.sum","8375900 +127.17*E  -6280.17*F  -69882.17*H  +104.13*(E**2)  +138.83*(F**2)  +21459.28*(H**2)  +8.51*E*F  -114.84*E*H  +1643.54*F*H "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","9.29 -19.19*E  +1.31*F  -11.93*H  +5.82*(E**2)  -0.55*(F**2)  +4.03*(H**2)  -0.56*E*F  -0.23*E*H  +0.25*F*H "
"lts__t_sectors_op_read.sum","8388700 -21757960.00*E  +0.00*F  -0.00*H  +6346071.67*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  +0.00*E*H  -0.00*F*H "
"lts__t_sectors_op_write.sum","8388680 +78.75*E  +14.58*F  -23486479.92*H  -27.22*(E**2)  +3.40*(F**2)  +6850219.06*(H**2)  -3.40*E*F  +4.25*E*H  +0.00*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","0.75 +0.19*E  +0.14*F  +0.20*H  -0.04*(E**2)  -0.03*(F**2)  -0.01*(H**2)  -0.04*E*F  -0.02*E*H  -0.01*F*H "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","2097150 +0.00*E  +0.00*F  +0.00*H  -0.00*(E**2)  +0.00*(F**2)  +0.00*(H**2)  -0.00*E*F  -0.00*E*H  +0.00*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","4.23 +6.11*E  +5.24*F  -0.49*H  -1.21*(E**2)  -1.50*(F**2)  +0.85*(H**2)  -1.45*E*F  +2.05*E*H  +0.22*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","4194300 +3669989.17*E  +79940.00*F  +3590049.17*H  +6.81*(E**2)  +93263.33*(F**2)  +23322.64*(H**2)  +0.00*E*F  +3211269.44*E*H  -116579.17*F*H "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","2097150 +0.00*E  +9468.67*F  -9468.67*H  -0.00*(E**2)  +11046.78*(F**2)  +2761.69*(H**2)  -0.00*E*F  +0.00*E*H  -13808.47*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"sm__warps_active.avg.pct_of_peak_sustained_active","93.94 -2.46*E  -5.13*F  +5.88*H  +0.58*(E**2)  +0.61*(F**2)  -1.58*(H**2)  +0.52*E*F  -0.03*E*H  +0.38*F*H "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","99.96 +1.76*E  +1.80*F  -0.25*H  -0.51*(E**2)  -0.67*(F**2)  +0.04*(H**2)  -0.62*E*F  +0.04*E*H  +0.17*F*H "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__sass_thread_inst_executed_op_fp32_pred_on.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__sass_thread_inst_executed_op_fp64_pred_on.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__sass_thread_inst_executed_op_integer_pred_on.sum","2885680000 +0.00*E  +2037585900.00*F  -1974949900.00*H  +0.00*(E**2)  -43389227.78*(F**2)  +424741255.56*(H**2)  +0.00*E*F  -0.00*E*H  -399620861.11*F*H "
"smsp__sass_thread_inst_executed_op_control_pred_on.sum","939524000 +0.00*E  +656687406.67*F  -656687406.67*H  -0.00*(E**2)  -33111858.89*(F**2)  +141580879.03*(H**2)  +0.00*E*F  -0.00*E*H  -108469020.14*F*H "
"smsp__sass_thread_inst_executed_op_memory_pred_on.sum","268435000 -0.00*E  -0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  +0.00*E*F  +0.00*E*H  +0.00*F*H "
"smsp__sass_thread_inst_executed_op_misc_pred_on.sum","335544000 -0.00*E  +270113211.67*F  -270113211.67*H  +0.00*(E**2)  -4567058.61*(F**2)  +58801823.89*(H**2)  +0.00*E*F  -0.00*E*H  -54234765.28*F*H "
"smsp__sass_thread_inst_executed_op_conversion_pred_on.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__inst_executed.sum","150995000 +0.00*E  +101567748.33*F  -99610548.33*H  -0.00*(E**2)  -2818765.83*(F**2)  +21470922.08*(H**2)  +0.00*E*F  -0.00*E*H  -19223006.25*F*H "
"smsp__inst_executed_pipe_fp16.sum","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active","7.69 +1.85*E  +8.49*F  -4.58*H  -0.36*(E**2)  -0.36*(F**2)  +1.07*(H**2)  -0.42*E*F  -0.18*E*H  -1.33*F*H "
"smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active","2.31 +0.56*E  +1.15*F  -0.22*H  -0.11*(E**2)  -0.10*(F**2)  +0.12*(H**2)  -0.12*E*F  -0.06*E*H  -0.12*F*H "
"smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__issue_active.avg.pct_of_peak_sustained_active","13.84 +3.34*E  +13.75*F  -7.97*H  -0.65*(E**2)  -0.96*(F**2)  +1.97*(H**2)  -0.75*E*F  -0.33*E*H  -1.74*F*H "
"smsp__thread_inst_executed_per_inst_executed.ratio","32 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"smsp__thread_inst_executed_per_inst_executed.pct","100 +0.00*E  -0.00*F  +0.00*H  -0.00*(E**2)  +0.00*(F**2)  -0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"Maximum work-group size","1024 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"Local memory size","256 +224.00*E  -0.00*F  +224.00*H  -0.00*(E**2)  -0.00*(F**2)  -0.00*(H**2)  -0.00*E*F  +196.00*E*H  +0.00*F*H "
"Private memory size","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"Constant memory size","0 +0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  +0.00*E*F  -0.00*E*H  +0.00*F*H "
"Registers count","52 -0.00*E  +0.00*F  -0.00*H  +0.00*(E**2)  -0.00*(F**2)  +0.00*(H**2)  -0.00*E*F  +0.00*E*H  -0.00*F*H "
