Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,1191,16384,64,64,1,0,0,0,0,0,1,0.000143575,0,23,1.32542,687052,16407,10.5824,8389630,0.000629526,0,0,0,0,29.1888,92.2788,0,3489890000,0,84033500,16777200,268501000,285409000,0,129651000,0,72.7454,0,22.3543,5.59029,0,43.1885,32,100,1024,0,0,0,63
nbody_kernel,980,16384,64,64,1,0,0,0,1,0,1,0.00275195,226,47,2.52223,1084530,16407,0.200677,132096,26.2961,16777200,524288,0,0,24.0412,92.7229,0,3489890000,0,21119000,4194300,289473000,277037000,0,127555000,0,88.8166,0,27.293,7.35839,0,51.8772,32,100,1024,1024,0,0,64
nbody_kernel,1536,16384,64,64,1,0,0,1,0,0,1,0.000169873,0,27,1.00163,672616,16407,33.4227,33558000,0.000485832,0,0,0,0,28.0413,89.5558,0,3489890000,0,138641000,67108900,1073890000,272826000,0,195848000,0,57.7797,0,17.7764,17.7791,0,51.8789,32,100,1024,0,0,0,39
nbody_kernel,1327,16384,64,64,1,0,0,1,0,0,2,0.00038069,1,51,1.05066,606396,16407,18.912,16780800,0.000564278,0,0,0,0,29.5399,92.5035,0,3489940000,0,136544000,67108900,537018000,270795000,0,178681000,0,64.9716,0,19.9887,9.99741,0,53.2223,32,100,1024,0,0,0,42
nbody_kernel,1246,16384,64,64,1,0,0,1,0,0,4,0.000363358,0,47,1.19493,657168,16407,10.0029,8392190,0.000595388,0,0,0,0,29.485,92.597,0,3490040000,0,34832400,16777200,268583000,269844000,0,132091000,0,68.4863,0,21.0694,5.27058,0,41.4725,32,100,1024,0,0,0,64
nbody_kernel,973,16384,64,64,1,0,0,1,1,0,1,0.000190226,0,19,2.57064,1102880,16407,0.799802,527872,26.2375,16777200,524288,0,0,24.0103,92.6959,0,3489890000,0,33783800,4194300,302137000,277070000,0,128347000,0,88.9656,0,27.24,7.6654,0,52.0985,32,100,1024,1024,0,0,64
nbody_kernel,975,16384,64,64,1,0,0,1,1,0,2,0.000467457,0,47,2.52651,1090060,16407,0.401386,265728,26.0567,16777200,524288,0,0,24.2906,93.0439,0,3489940000,0,17006600,2097150,285360000,275022000,0,127171000,0,88.1443,0,27.0529,7.19004,0,51.2664,32,100,1024,2048,0,0,64
nbody_kernel,975,16384,64,64,1,0,0,1,1,0,4,0.000567364,0,57,2.86681,1240390,16407,0.203097,134656,26.0677,16778100,553988,0,0,24.3358,92.9591,0,3490040000,0,42172400,16777200,276972000,272990000,0,130354000,0,88.1698,0,27.0924,6.9889,0,52.6267,32,100,1024,4096,0,0,63
nbody_kernel,1178,16384,64,64,1,0,1,0,0,0,1,0.000384659,0,47,1.32072,687992,16407,10.5872,8389630,0.000629037,0,0,0,0,29.201,92.1629,0,3489890000,0,84033500,16777200,268501000,285409000,0,129651000,0,72.7803,0,22.3651,5.59297,0,43.2092,32,100,1024,0,0,0,63
nbody_kernel,970,16384,64,64,1,0,1,0,1,0,1,0.00023008,0,23,2.52145,1084430,16407,0.200646,132096,26.3003,16777200,524288,0,0,24.038,92.7364,0,3489890000,0,21119000,4194300,289473000,277037000,0,127555000,0,88.8177,0,27.2933,7.35847,0,51.8778,32,100,1024,1024,0,0,64
nbody_kernel,1516,16384,64,64,1,0,1,1,0,0,1,0.000144949,0,23,1.0103,672204,16407,33.4845,33558000,0.00048961,0,0,0,0,28.069,89.9131,0,3489890000,0,138641000,67108900,1073890000,272826000,0,195848000,0,57.9975,0,17.8434,17.8461,0,52.0745,32,100,1024,0,0,0,39
nbody_kernel,1321,16384,64,64,1,0,1,1,0,0,2,0.000534,36,37,1.0504,606216,16479,18.9003,16780800,0.00056285,0,0,0,0,29.5229,92.2834,0,3489940000,0,136544000,67108900,537018000,270795000,0,178681000,0,64.9617,0,19.9857,9.99589,0,53.2142,32,100,1024,0,0,0,42
nbody_kernel,1245,16384,64,64,1,0,1,1,0,0,4,0.000309529,0,40,1.19646,655688,16407,9.99864,8392190,0.000595784,0,0,0,0,29.4729,92.6843,0,3490040000,0,34832400,16777200,268583000,269844000,0,132091000,0,68.4674,0,21.0636,5.26912,0,41.4611,32,100,1024,0,0,0,64
nbody_kernel,973,16384,64,64,1,0,1,1,1,0,1,0.000149711,0,15,2.56319,1105550,16407,0.799975,527872,26.2488,16777200,524288,0,0,24.0093,92.7351,0,3489890000,0,33783800,4194300,302137000,277070000,0,128347000,0,88.9665,0,27.2403,7.66549,0,52.0991,32,100,1024,1024,0,0,64
nbody_kernel,975,16384,64,64,1,0,1,1,1,0,2,0.000387219,8,31,2.52544,1092120,16407,0.40126,265728,26.0259,16777200,524288,0,0,24.2737,93.0642,0,3489940000,0,17006600,2097150,285360000,275022000,0,127171000,0,88.0209,0,27.015,7.17998,0,51.1947,32,100,1024,2048,0,0,64
nbody_kernel,975,16384,64,64,1,0,1,1,1,0,4,0.000229486,0,23,2.86135,1242340,16407,0.203116,134656,26.0418,16778000,553867,0,0,24.3383,92.8764,0,3490040000,0,42172400,16777200,276972000,272990000,0,130354000,0,88.1615,0,27.0898,6.98823,0,52.6216,32,100,1024,4096,0,0,63
nbody_kernel,2351,16384,64,64,1,1,0,0,0,0,1,0.000388555,76,19,0.391796,392600,16407,5.31559,8389630,0.000313751,0,0,0,0,34.7913,96.7435,0,3489890000,0,1090670000,268435000,268501000,822280000,0,185750000,0,34.5825,0,10.6271,2.65758,0,29.415,32,100,1024,0,0,0,28
nbody_kernel,1324,16384,64,64,1,1,0,0,1,0,1,0.000168474,0,23,0.728271,413460,16407,0.146139,132096,37.6914,33554400,524288,0,0,32.5947,96.2618,0,3489890000,0,557990000,268435000,1094780000,285426000,0,212227000,0,62.4878,0,19.2022,19.5787,0,60.7265,32,100,1024,1024,0,0,25
nbody_kernel,1494,16384,64,64,1,1,0,1,0,0,1,0.000160658,0,25,0.610798,389596,16407,33.7203,33558000,0.000498613,0,0,0,0,34.7556,96.6968,0,3489890000,0,541295000,268435000,1073890000,272859000,0,245132000,0,54.9205,0,16.8967,16.8993,0,61.7202,32,100,1024,0,0,0,25
nbody_kernel,1279,16384,64,64,1,1,0,1,0,0,2,0.000135097,1,17,1.02814,572648,16407,19.4883,16780800,0.000584614,0,0,0,0,30.149,93.4046,0,3489940000,0,270762000,134218000,537018000,270778000,0,181302000,0,66.6636,0,20.5093,10.2578,0,55.4094,32,100,1024,0,0,0,31
nbody_kernel,1231,16384,64,64,1,1,0,1,0,0,4,0.000179239,0,23,0.933225,499828,16407,10.4494,8392190,0.000604593,0,0,0,0,31.3536,89.9799,0,3490040000,0,135496000,67108900,268583000,269861000,0,149393000,0,71.5679,0,22.0175,5.50773,0,49.0152,32,100,1024,0,0,0,50
nbody_kernel,1349,16384,64,64,1,1,0,1,1,0,1,0.000165455,4,19,0.756655,432972,16407,0.579259,527872,37.3303,33554400,524288,0,0,32.5661,96.1658,0,3489890000,0,570655000,268435000,1107440000,285458000,0,213020000,0,62.1755,0,19.0373,19.6351,0,60.4299,32,100,1024,1024,0,0,27
nbody_kernel,1173,16384,64,64,1,1,0,1,1,0,2,0.00037044,0,45,1.67726,869064,16407,0.33181,265728,21.5801,16777200,524288,0,0,25.6681,91.546,0,3489940000,0,285442000,134218000,553796000,277103000,0,165246000,0,74.1953,0,22.7717,11.7451,0,56.0735,32,100,1024,2048,0,0,34
nbody_kernel,1053,16384,64,64,1,1,0,1,1,0,4,0.000209925,0,23,2.62629,1229610,16407,0.187327,134656,24.0346,16777900,555193,0,0,25.3601,93.3266,0,3490040000,0,142836000,67108900,276972000,273023000,0,141365000,0,80.9682,0,24.8795,6.41805,0,52.4099,32,100,1024,4096,0,0,47
nbody_kernel,2350,16384,64,64,1,1,1,0,0,0,1,6.11498E-05,0,15,0.391931,391508,16407,5.31417,8389630,0.000314385,0,0,0,0,34.7903,97.068,0,3489890000,0,1090670000,268435000,268501000,822280000,0,185750000,0,34.5365,0,10.6129,2.65404,0,29.3759,32,100,1024,0,0,0,28
nbody_kernel,1323,16384,64,64,1,1,1,0,1,0,1,0.000166711,0,23,0.729448,413848,16407,0.14608,132096,37.667,33554400,524288,0,0,32.5838,96.2112,0,3489890000,0,557990000,268435000,1094780000,285426000,0,212227000,0,62.4802,0,19.1999,19.5764,0,60.7191,32,100,1024,1024,0,0,25
nbody_kernel,1495,16384,64,64,1,1,1,1,0,0,1,0.00112804,126,49,0.611041,389776,16407,33.7182,33558000,0.000498685,0,0,0,0,34.7602,96.711,0,3489890000,0,541295000,268435000,1073890000,272859000,0,245132000,0,54.9203,0,16.8966,16.8992,0,61.72,32,100,1024,0,0,0,25
nbody_kernel,1286,16384,64,64,1,1,1,1,0,0,2,0.000172906,0,23,1.02695,572768,16407,19.4867,16780800,0.000583548,0,0,0,0,30.1487,93.2103,0,3489940000,0,270762000,134218000,537018000,270778000,0,181302000,0,66.6808,0,20.5146,10.2604,0,55.4237,32,100,1024,0,0,0,31
nbody_kernel,1234,16384,64,64,1,1,1,1,0,0,4,0.000242444,0,31,0.933784,499836,16407,10.4507,8392190,0.000603687,0,0,0,0,31.3582,89.8618,0,3490040000,0,135496000,67108900,268583000,269861000,0,149393000,0,71.5546,0,22.0134,5.50671,0,49.0061,32,100,1024,0,0,0,50
nbody_kernel,1335,16384,64,64,1,1,1,1,1,0,1,0.000136768,0,19,0.756791,433232,16455,0.579202,527872,37.3556,33554400,524288,0,0,32.5633,96.2375,0,3489890000,0,570655000,268435000,1107440000,285458000,0,213020000,0,62.1712,0,19.0359,19.6337,0,60.4257,32,100,1024,1024,0,0,27
nbody_kernel,1173,16384,64,64,1,1,1,1,1,0,2,0.000205583,0,25,1.67437,869956,16407,0.331806,265728,21.5578,16777200,524288,0,0,25.6665,91.4497,0,3489940000,0,285442000,134218000,553796000,277103000,0,165246000,0,74.1969,0,22.7722,11.7454,0,56.0747,32,100,1024,2048,0,0,34
nbody_kernel,1054,16384,64,64,1,1,1,1,1,0,4,0.000210004,0,23,2.63028,1231230,16407,0.187305,134656,24.0417,16777900,556145,0,0,25.3601,93.357,0,3490040000,0,142836000,67108900,276972000,273023000,0,141365000,0,80.9612,0,24.8774,6.4175,0,52.4054,32,100,1024,4096,0,0,47
nbody_kernel,1741,16384,64,64,1,2,0,0,0,0,1,8.26918E-05,0,15,0.525951,391488,16407,7.22554,8389630,0.000425209,0,0,0,0,34.784,96.386,0,3489890000,0,553796000,134218000,268501000,277021000,0,147739000,0,47.0416,0,14.4557,3.61502,0,31.8246,32,100,1024,0,0,0,36
nbody_kernel,1194,16384,64,64,1,2,0,0,1,0,1,0.000184974,0,23,1.53937,810876,16407,0.162458,132096,21.2603,16777200,524288,0,0,25.8771,91.2103,0,3489890000,0,289554000,134218000,557908000,285393000,0,166089000,0,72.9987,0,22.4322,11.6559,0,55.5186,32,100,1024,1024,0,0,31
nbody_kernel,1408,16384,64,64,1,2,0,1,0,0,1,0.000402467,0,59,0.650923,391556,16407,35.5791,33558000,0.000529073,0,0,0,0,33.8839,96.641,0,3489890000,0,272859000,134218000,1073890000,272859000,0,239889000,0,58.309,0,17.9392,17.942,0,64.1271,32,100,1024,0,0,0,32
nbody_kernel,1322,16384,64,64,1,2,0,1,0,0,2,0.000457943,20,43,1.05114,606712,16455,18.9057,16780800,0.000562959,0,0,0,0,29.5365,92.3272,0,3489940000,0,136544000,67108900,537018000,270795000,0,178681000,0,64.9434,0,19.9801,9.99308,0,53.1992,32,100,1024,0,0,0,42
nbody_kernel,1200,16384,64,64,1,2,0,1,0,0,4,0.000184159,0,23,0.98532,513592,16407,10.5983,8392190,0.000622762,0,0,0,0,31.3288,91.8842,0,3490040000,0,68386800,33554400,268583000,269844000,0,148082000,0,72.1908,0,22.2091,5.55567,0,49.0074,32,100,1024,0,0,0,61
nbody_kernel,1194,16384,64,64,1,2,0,1,1,0,1,0.000153506,0,19,1.61493,851932,16407,0.648124,527872,21.2746,16777200,524288,0,0,25.919,91.5631,0,3489890000,0,302219000,134218000,570573000,285409000,0,166881000,0,73.0301,0,22.3608,11.8826,0,55.6062,32,100,1024,1024,0,0,30
nbody_kernel,1068,16384,64,64,1,2,0,1,1,0,2,0.000711127,0,79,2.31461,1098450,16407,0.364566,265728,23.7304,16777200,524288,0,0,25.5017,93.4466,0,3489940000,0,151224000,67108900,285360000,277135000,0,142179000,0,79.9288,0,24.5314,6.51989,0,51.9743,32,100,1024,2048,0,0,44
nbody_kernel,989,16384,64,64,1,2,0,1,1,0,4,0.000223848,0,23,2.85005,1254040,16407,0.200441,134656,25.6591,16778000,552715,0,0,24.7098,92.8068,0,3490040000,0,75726800,33554400,276972000,273039000,0,134026000,0,86.9368,0,26.7135,6.89116,0,53.3522,32,100,1024,4096,0,0,62
nbody_kernel,1738,16384,64,64,1,2,1,0,0,0,1,0.000269097,0,49,0.525925,391488,16407,7.23012,8389630,0.000425015,0,0,0,0,34.7843,96.2973,0,3489890000,0,553796000,134218000,268501000,277021000,0,147739000,0,47.0634,0,14.4624,3.6167,0,31.8393,32,100,1024,0,0,0,36
nbody_kernel,1194,16384,64,64,1,2,1,0,1,0,1,0.000185142,0,23,1.53696,809916,16407,0.162482,132096,21.2676,16777200,524288,0,0,25.8819,91.2468,0,3489890000,0,289554000,134218000,557908000,285393000,0,166089000,0,72.9946,0,22.4309,11.6553,0,55.5155,32,100,1024,1024,0,0,31
nbody_kernel,1409,16384,64,64,1,2,1,1,0,0,1,0.000333664,0,49,0.6517,391672,16407,35.5843,33558000,0.000529898,0,0,0,0,33.8906,96.7722,0,3489890000,0,272859000,134218000,1073890000,272859000,0,239889000,0,58.3209,0,17.9429,17.9456,0,64.1401,32,100,1024,0,0,0,32
nbody_kernel,1322,16384,64,64,1,2,1,1,0,0,2,0.000239282,0,33,1.05026,607180,16407,18.8945,16780800,0.000564004,0,0,0,0,29.5224,92.4655,0,3489940000,0,136544000,67108900,537018000,270795000,0,178681000,0,64.9667,0,19.9872,9.99666,0,53.2183,32,100,1024,0,0,0,42
nbody_kernel,1198,16384,64,64,1,2,1,1,0,0,4,0.000360303,0,45,0.987634,513068,16407,10.5991,8392190,0.00062212,0,0,0,0,31.3375,91.7674,0,3490040000,0,68386800,33554400,268583000,269844000,0,148082000,0,72.2081,0,22.2144,5.557,0,49.0192,32,100,1024,0,0,0,61
nbody_kernel,1194,16384,64,64,1,2,1,1,1,0,1,0.000152896,0,19,1.61508,851668,16407,0.648201,527872,21.2697,16777200,524288,0,0,25.9182,91.5563,0,3489890000,0,302219000,134218000,570573000,285409000,0,166881000,0,73.0186,0,22.3573,11.8807,0,55.5975,32,100,1024,1024,0,0,30
nbody_kernel,1068,16384,64,64,1,2,1,1,1,0,2,0.000927081,0,103,2.31437,1097610,16407,0.364567,265728,23.7414,16777200,524288,0,0,25.5019,93.496,0,3489940000,0,151224000,67108900,285360000,277135000,0,142179000,0,79.9238,0,24.5299,6.51949,0,51.9711,32,100,1024,2048,0,0,44
nbody_kernel,988,16384,64,64,1,2,1,1,1,0,4,0.00071552,50,23,2.85182,1255670,16407,0.200456,134656,25.673,16778000,552218,0,0,24.7082,92.881,0,3490040000,0,75726800,33554400,276972000,273039000,0,134026000,0,86.9167,0,26.7074,6.88957,0,53.3399,32,100,1024,4096,0,0,62
nbody_kernel,1236,16384,64,64,1,4,0,0,0,0,1,0.000146962,0,19,0.736471,391528,16407,10.3077,8389630,0.000600318,0,0,0,0,34.8583,95.3776,0,3489890000,0,285360000,67108900,268501000,277037000,0,137254000,0,67.1164,0,20.6246,5.15771,0,42.183,32,100,1024,0,0,0,44
nbody_kernel,1049,16384,64,64,1,4,0,0,1,0,1,0.000394432,0,43,2.38474,1110090,16407,0.185386,132096,24.2945,16777200,524288,0,0,25.497,92.6195,0,3489890000,0,155337000,67108900,289473000,285426000,0,143021000,0,82.1477,0,25.2436,6.80587,0,53.7997,32,100,1024,1024,0,0,42
nbody_kernel,1526,16384,64,64,1,4,0,1,0,0,1,0.00014446,0,23,1.00319,672848,16407,33.4374,33558000,0.000486031,0,0,0,0,28.0378,89.4375,0,3489890000,0,138641000,67108900,1073890000,272826000,0,195848000,0,57.8798,0,17.8072,17.8099,0,51.9688,32,100,1024,0,0,0,39
nbody_kernel,1220,16384,64,64,1,4,0,1,0,0,2,0.000118326,0,15,1.17364,624384,16407,20.3571,16780800,0.000612733,0,0,0,0,29.4141,93.2277,0,3489940000,0,69435400,33554400,537018000,270860000,0,156663000,0,70.0027,0,21.5366,10.7716,0,50.2772,32,100,1024,0,0,0,55
nbody_kernel,1242,16384,64,64,1,4,0,1,0,0,4,0.000177256,0,23,1.1606,634684,16407,10.0406,8392190,0.00119265,0,0,0,0,29.9562,92.9631,0,3490040000,0,34848800,16777200,268583000,269877000,0,137074000,0,68.3245,0,21.0196,5.25842,0,42.9345,32,100,1024,0,0,0,64
nbody_kernel,1048,16384,64,64,1,4,0,1,1,0,1,0.000174859,0,19,2.35171,1095450,16407,0.739389,527872,24.2765,16777200,524288,0,0,25.4676,92.7045,0,3489890000,0,168002000,67108900,302137000,285442000,0,143813000,0,82.3086,0,25.2017,7.09183,0,54.0083,32,100,1024,1024,0,0,42
nbody_kernel,999,16384,64,64,1,4,0,1,1,0,2,0.000222045,0,23,2.59242,1146770,16407,0.391341,265728,25.4671,16777200,524288,0,0,24.5565,93.0718,0,3489940000,0,84115500,33554400,285360000,277086000,0,134837000,0,86.1239,0,26.4328,7.02524,0,53.1106,32,100,1024,2048,0,0,59
nbody_kernel,963,16384,64,64,1,4,0,1,1,0,4,0.000230333,0,23,2.93455,1255160,16407,0.205925,134656,26.4195,16777900,552052,0,0,24.3365,92.856,0,3490040000,0,42172400,16777200,276972000,272990000,0,130354000,0,89.47,0,27.4919,7.09196,0,53.4027,32,100,1024,4096,0,0,64
nbody_kernel,1237,16384,64,64,1,4,1,0,0,0,1,0.000425399,0,55,0.736371,391500,16407,10.3092,8389630,0.000600188,0,0,0,0,34.8575,95.3643,0,3489890000,0,285360000,67108900,268501000,277037000,0,137254000,0,67.1113,0,20.623,5.15732,0,42.1799,32,100,1024,0,0,0,44
nbody_kernel,1049,16384,64,64,1,4,1,0,1,0,1,0.000211114,0,23,2.38101,1110020,16407,0.185395,132096,24.2633,16777200,524288,0,0,25.4965,92.4937,0,3489890000,0,155337000,67108900,289473000,285426000,0,143021000,0,82.1537,0,25.2455,6.80636,0,53.8036,32,100,1024,1024,0,0,42
nbody_kernel,1525,16384,64,64,1,4,1,1,0,0,1,0.000170623,0,27,0.998803,673512,16407,33.4513,33558000,0.000484257,0,0,0,0,28.0513,89.2645,0,3489890000,0,138641000,67108900,1073890000,272826000,0,195848000,0,57.7802,0,17.7765,17.7792,0,51.8794,32,100,1024,0,0,0,39
nbody_kernel,1218,16384,64,64,1,4,1,1,0,0,2,0.00030005,1,37,1.16962,625548,16407,20.3425,16780800,0.000611816,0,0,0,0,29.3947,93.0595,0,3489940000,0,69435400,33554400,537018000,270860000,0,156663000,0,70.0242,0,21.5432,10.7749,0,50.2927,32,100,1024,0,0,0,55
nbody_kernel,1245,16384,64,64,1,4,1,1,0,0,4,0.000176278,0,23,1.15737,635100,16407,10.0413,8392190,0.00119199,0,0,0,0,29.9404,92.8919,0,3490040000,0,34848800,16777200,268583000,269877000,0,137074000,0,68.3387,0,21.0239,5.25951,0,42.9434,32,100,1024,0,0,0,64
nbody_kernel,1049,16384,64,64,1,4,1,1,1,0,1,0.00246929,180,89,2.35419,1095350,16495,0.739451,527872,24.2869,16777200,524288,0,0,25.4689,92.7481,0,3489890000,0,168002000,67108900,302137000,285442000,0,143813000,0,82.3054,0,25.2007,7.09155,0,54.0062,32,100,1024,1024,0,0,42
nbody_kernel,998,16384,64,64,1,4,1,1,1,0,2,0.000300899,8,23,2.59055,1146990,16455,0.391323,265728,25.4626,16777200,524288,0,0,24.5582,93.0527,0,3489940000,0,84115500,33554400,285360000,277086000,0,134837000,0,86.1263,0,26.4335,7.02543,0,53.1121,32,100,1024,2048,0,0,59
nbody_kernel,962,16384,64,64,1,4,1,1,1,0,4,0.000271086,0,27,2.93098,1253490,16455,0.205954,134656,26.3707,16778000,553678,0,0,24.3375,92.6815,0,3490040000,0,42172400,16777200,276972000,272990000,0,130354000,0,89.4638,0,27.49,7.09146,0,53.399,32,100,1024,4096,0,0,64
nbody_kernel,1148,16384,64,64,1,8,0,0,0,0,1,0.00200179,162,77,1.18774,593168,16407,10.8004,8389630,0.000649518,0,0,0,0,30.6695,94.1103,0,3489890000,0,151142000,33554400,268501000,277037000,0,132011000,0,73.5949,0,22.6154,5.65557,0,44.488,32,100,1024,0,0,0,60
nbody_kernel,1015,16384,64,64,1,8,0,0,1,0,1,0.000218205,0,23,2.46036,1108090,16407,0.191654,132096,25.0994,16777200,524288,0,0,24.843,92.8127,0,3489890000,0,88227800,33554400,289473000,285409000,0,135681000,0,84.6925,0,26.0256,7.01671,0,52.6196,32,100,1024,1024,0,0,58
nbody_kernel,1460,16384,64,64,1,8,0,1,0,0,1,0.000243795,0,37,1.01888,654206,16407,36.5565,33558000,0.000509308,0,0,0,0,28.9872,87.5863,0,3489890000,0,71532500,33554400,1073890000,272859000,0,173829000,0,61.9336,0,19.0543,19.0572,0,49.3563,32,100,1024,0,0,0,64
nbody_kernel,1262,16384,64,64,1,8,0,1,0,0,2,0.000295968,16,23,1.2355,688868,16407,19.7214,16780800,0.000588618,0,0,0,0,28.648,92.5538,0,3489940000,0,35881000,16777200,537018000,270828000,0,145652000,0,67.7373,0,20.8396,10.423,0,45.2312,32,100,1024,0,0,0,64
nbody_kernel,1262,16384,64,64,1,8,0,1,0,0,4,0.000174224,0,23,1.19619,666248,16407,9.95474,8392190,0.00117591,0,0,0,0,29.4614,92.1386,0,3490040000,0,18071600,8388610,268583000,269894000,0,131569000,0,67.9681,0,20.9099,5.23099,0,40.996,32,100,1024,0,0,0,64
nbody_kernel,1015,16384,64,64,1,8,0,1,1,0,1,0.000180524,0,19,2.55578,1150400,16407,0.765565,527872,25.1655,16777200,524288,0,0,24.7485,93.0084,0,3489890000,0,100893000,33554400,302137000,285442000,0,136473000,0,85.044,0,26.0393,7.32751,0,52.9551,32,100,1024,1024,0,0,58
nbody_kernel,982,16384,64,64,1,8,0,1,1,0,2,0.00022621,0,23,2.61587,1139120,16407,0.398175,265728,25.8812,16777200,524288,0,0,24.2839,92.8204,0,3489940000,0,50561000,16777200,285360000,277119000,0,131168000,0,87.7612,0,26.9353,7.15879,0,52.6481,32,100,1024,2048,0,0,64
nbody_kernel,959,16384,64,64,1,8,0,1,1,0,4,0.000231353,0,23,2.93055,1250980,16407,0.206501,134656,26.4944,16778100,552972,0,0,24.098,92.8845,0,3490040000,0,25395200,8388610,276972000,272990000,0,128519000,0,89.69,0,27.5595,7.1094,0,52.78,32,100,1024,4096,0,0,64
nbody_kernel,1147,16384,64,64,1,8,1,0,0,0,1,0.00012553,0,15,1.184,594492,16407,10.8016,8389630,0.000649705,0,0,0,0,30.6788,94.1022,0,3489890000,0,151142000,33554400,268501000,277037000,0,132011000,0,73.6225,0,22.6239,5.65769,0,44.5047,32,100,1024,0,0,0,60
nbody_kernel,1014,16384,64,64,1,8,1,0,1,0,1,0.00021829,0,23,2.46202,1110820,16407,0.191658,132096,25.1185,16777200,524288,0,0,24.842,92.8771,0,3489890000,0,88227800,33554400,289473000,285409000,0,135681000,0,84.6981,0,26.0273,7.01717,0,52.6231,32,100,1024,1024,0,0,58
nbody_kernel,1461,16384,64,64,1,8,1,1,0,0,1,0.000177536,0,27,1.02551,654076,16407,36.5973,33558000,0.000510475,0,0,0,0,28.9967,87.7528,0,3489890000,0,71532500,33554400,1073890000,272859000,0,173829000,0,61.9578,0,19.0618,19.0647,0,49.3756,32,100,1024,0,0,0,64
nbody_kernel,1264,16384,64,64,1,8,1,1,0,0,2,0.000840754,8,103,1.23298,687708,16407,19.7304,16780800,0.00058642,0,0,0,0,28.659,92.2314,0,3489940000,0,35881000,16777200,537018000,270828000,0,145652000,0,67.7203,0,20.8344,10.4204,0,45.2198,32,100,1024,0,0,0,64
nbody_kernel,1262,16384,64,64,1,8,1,1,0,0,4,0.000174746,0,23,1.19519,664996,16407,9.95346,8392190,0.00117569,0,0,0,0,29.451,92.1739,0,3490040000,0,18071600,8388610,268583000,269894000,0,131569000,0,67.9294,0,20.898,5.22801,0,40.9726,32,100,1024,0,0,0,64
nbody_kernel,1013,16384,64,64,1,8,1,1,1,0,1,0.000181066,0,19,2.55233,1149270,16407,0.765624,527872,25.152,16777200,524288,0,0,24.7527,92.9513,0,3489890000,0,100893000,33554400,302137000,285442000,0,136473000,0,85.0507,0,26.0413,7.32809,0,52.9593,32,100,1024,1024,0,0,58
nbody_kernel,982,16384,64,64,1,8,1,1,1,0,2,0.000245855,0,25,2.61679,1137610,16407,0.398127,265728,25.8914,16777200,524288,0,0,24.2844,92.858,0,3489940000,0,50561000,16777200,285360000,277119000,0,131168000,0,87.7603,0,26.935,7.15872,0,52.6476,32,100,1024,2048,0,0,64
nbody_kernel,960,16384,64,64,1,8,1,1,1,0,4,0.00035196,0,35,2.93336,1250700,16455,0.206553,134656,26.4979,16778200,552705,0,0,24.093,92.8922,0,3490040000,0,25395200,8388610,276972000,272990000,0,128519000,0,89.6956,0,27.5613,7.10984,0,52.7832,32,100,1024,4096,0,0,64
nbody_kernel,1173,16384,64,64,1,16,0,0,0,0,1,0.000253096,0,31,1.3362,690676,16407,10.6775,8389630,0.000633978,0,0,0,0,29.2735,92.3516,0,3489890000,0,75644900,16793600,268501000,289571000,0,129520000,0,73.4658,0,22.4947,5.62539,0,43.4155,32,100,1024,0,0,0,64
