Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,6438,16384,128,128,1,0,1,1,1,0,1,0,0,0,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.71486,97.0865,3758325760,0,29835264,2097152,285360128,6520832,0,127567872,9,59.8185,0,0,3,1,2,1,94.7375,100,99.9992,1024,2048,0,0,40
nbody_kernel,6478,16384,128,128,1,0,1,1,1,0,2,1,2,16,1,1069492,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.58198,99.9476,3758374912,0,115818496,16777216,276971520,8716288,0,130554368,10,63.0654,0,0,3,1,2,1,97.1876,100,99.9741,1024,4096,0,0,48
nbody_kernel,6383,16384,128,128,1,0,1,1,1,0,4,0,0,0,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.489856,99.9231,3758473216,0,108478464,16777216,272777216,4734976,0,130056192,10,62.243,0,0,3,1,2,1,95.571,100,99.9866,1024,8192,0,0,57
nbody_kernel,14078,16384,128,128,1,1,0,0,0,0,1,1,259460,0,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.999225,99.9802,3758325760,0,1086603264,268435456,268500992,2310144,0,168322048,6,28.1039,0,0,2,1,1,3,56.4186,100,99.9605,1024,0,0,0,23
nbody_kernel,13473,16384,128,128,1,1,0,0,1,0,1,1,259458,0,1,1324498,16386,1,1064960,0,6,3.87597,33554432,262144,0,0,0.890555,96.815,3758325760,0,1625571328,268435456,1084293120,14909440,0,211052032,7,28.4995,0,0,2,1,3,1,65.9308,100,99.9685,1024,2048,0,0,27
nbody_kernel,19972,16384,128,128,1,1,0,1,0,0,1,1,259460,32,1,33957986,16386,8,134232064,0,0,0,0,0,0,0,0.939843,99.7252,3758325760,0,2712092672,268435456,1073889280,270761984,0,252676096,6,20.0274,0,0,1,1,1,8,60.5126,100,99.9737,1024,0,0,0,28
nbody_kernel,14081,16384,128,128,1,1,0,1,0,0,2,1,129730,0,1,17051202,16386,10,134232064,0,0,0,0,0,0,0,0.687356,96.9832,3758374912,0,1356283904,134217728,537018368,1209335808,0,218634752,7,27.2477,0,0,2,1,1,5,76.6708,100,99.9845,1024,0,0,0,38
nbody_kernel,14500,16384,128,128,1,1,0,1,0,0,4,1,259458,16,1,8662426,16386,10,134232064,0,0,0,0,0,0,0,0.526329,96.9629,3758473216,0,678379520,67108864,268582912,470827008,0,163872768,6,27.2674,0,0,2,1,1,3,55.5636,100,99.9894,1024,0,0,0,56
nbody_kernel,14483,16384,128,128,1,1,0,1,1,0,1,1,259458,0,1,1409590,16386,1,1062912,0,5,3.87597,33554432,262144,0,0,0.899302,99.6896,3758325760,0,1640448000,268435456,1090666496,285442048,0,220170240,7,27.3031,0,0,2,1,3,1,64.5773,100,99.9698,1024,2048,0,0,28
nbody_kernel,9991,16384,128,128,1,1,0,1,1,0,2,1,129731,16,1,1322458,16386,1,1062912,0,4,7.69231,16777216,262144,0,0,0.872494,96.9492,3758374912,0,820461568,134217728,545406976,8716288,0,164633088,8,39.6118,0,0,2,1,2,1,77.6854,100,99.9795,1024,4096,0,0,32
nbody_kernel,7231,16384,128,128,1,1,0,1,1,0,4,1,259458,0,1,1322394,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.491619,99.7214,3758473216,0,410468352,67108864,272777216,4734976,0,141066240,9,54.5332,0,0,3,1,2,1,88.459,100,99.9877,1024,8192,0,0,48
nbody_kernel,14073,16384,128,128,1,1,1,0,0,0,1,1,259460,120,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.999259,99.9867,3758325760,0,1086603264,268435456,268500992,2310144,0,168322048,6,28.1067,0,0,2,1,1,3,56.4204,100,99.9605,1024,0,0,0,23
nbody_kernel,13913,16384,128,128,1,1,1,0,1,0,1,1,129728,0,1,1194720,16386,1,1064960,0,6,3.87597,33554432,262144,0,0,0.892749,96.3131,3758325760,0,1625571328,268435456,1084293120,14909440,0,211052032,7,28.3136,0,0,2,1,3,1,65.8421,100,99.9685,1024,2048,0,0,27
nbody_kernel,19920,16384,128,128,1,1,1,1,0,0,1,1,389302,100,1,34087708,16386,8,134232064,0,0,0,0,0,0,0,0.937434,98.8237,3758325760,0,2712092672,268435456,1073889280,270761984,0,252676096,6,19.776,0,0,1,1,1,8,60.298,100,99.9737,1024,0,0,0,28
nbody_kernel,14082,16384,128,128,1,1,1,1,0,0,2,1,249346,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.687396,99.9882,3758374912,0,1356283904,134217728,537018368,1209335808,0,218634752,7,28.0893,0,0,2,1,1,5,76.6633,100,99.9845,1024,0,0,0,38
nbody_kernel,14503,16384,128,128,1,1,1,1,0,0,4,1,259458,16,1,8792162,16386,10,134232064,0,0,0,0,0,0,0,0.520062,94.7147,3758473216,0,678379520,67108864,268582912,470827008,0,163872768,6,26.4658,0,0,2,1,1,3,55.2103,100,99.9894,1024,0,0,0,56
nbody_kernel,14446,16384,128,128,1,1,1,1,1,0,1,1,259458,0,1,1322394,16386,1,1062912,0,5,3.87597,33554432,262144,0,0,0.896074,96.7113,3758325760,0,1640448000,268435456,1090666496,285442048,0,220170240,7,26.6015,0,0,2,1,3,1,64.8555,100,99.9698,1024,2048,0,0,28
nbody_kernel,9795,16384,128,128,1,1,1,1,1,0,2,1,0,16,1,1062936,16386,1,1062912,0,4,7.69231,16777216,262144,0,0,0.876234,99.7787,3758374912,0,820461568,134217728,545406976,8716288,0,164633088,8,40.8525,0,0,2,1,2,1,77.8466,100,99.9795,1024,4096,0,0,32
nbody_kernel,7230,16384,128,128,1,1,1,1,1,0,4,0,0,0,1,1062936,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.492618,99.6492,3758473216,0,410468352,67108864,272777216,4734976,0,141066240,9,54.352,0,0,3,1,2,1,88.2289,100,99.9877,1024,8192,0,0,48
nbody_kernel,14071,16384,128,128,1,2,0,0,0,0,1,1,233424,52,1,8664570,16386,10,134234112,0,0,0,0,0,0,0,0.999893,99.9903,3758325760,0,549732352,134217728,268500992,2310144,0,147350528,5,28.1154,0,0,2,1,1,3,48.6258,100,99.9548,1024,0,0,0,30
nbody_kernel,9917,16384,128,128,1,2,0,0,1,0,1,1,129730,0,1,1324442,16386,1,1064960,0,4,7.69231,16777216,262144,0,0,0.884557,99.9617,3758325760,0,820264960,134217728,547422208,14893056,0,164914176,8,39.9783,0,0,2,1,2,1,76.2444,100,99.9596,1024,2048,0,0,32
nbody_kernel,14136,16384,128,128,1,2,0,1,0,0,1,1,259532,56,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.97431,99.8788,3758325760,0,1621573632,134217728,1073889280,270761984,0,214403072,6,27.924,0,0,2,1,1,10,63.858,100,99.969,1024,0,0,0,32
nbody_kernel,14494,16384,128,128,1,2,0,1,0,0,2,1,234245,0,1,17130436,16386,10,134232064,0,0,0,0,0,0,0,0.688382,96.9618,3758374912,0,811024384,67108864,537018368,202702848,0,168040960,6,27.2669,0,0,2,1,1,6,51.6495,100,99.9799,1024,0,0,0,40
nbody_kernel,14064,16384,128,128,1,2,0,1,0,0,4,1,259458,16,1,8678206,16386,10,134232064,0,0,0,0,0,0,0,0.524324,96.9634,3758473216,0,405749760,33554432,268582912,135282688,0,143818752,5,27.2667,0,0,2,1,1,3,47.7027,100,99.9879,1024,0,0,0,56
nbody_kernel,10108,16384,128,128,1,2,0,1,1,0,1,1,259458,0,1,1322394,16386,1,1062912,0,4,7.69231,16777216,262144,0,0,0.881623,99.8628,3758325760,0,835141632,134217728,553795584,17006592,0,165644288,8,40.3866,0,0,2,1,2,1,77.3837,100,99.9598,1024,2048,0,0,30
nbody_kernel,7654,16384,128,128,1,2,0,1,1,0,2,1,129731,16,1,1322394,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.727717,96.4927,3758374912,0,417808384,67108864,276971520,8716288,0,141564416,9,49.5033,0,0,3,1,2,1,86.1216,100,99.9761,1024,4096,0,0,40
nbody_kernel,6552,16384,128,128,1,2,0,1,1,0,4,1,258866,0,1,1322394,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.491328,99.9698,3758473216,0,209141760,33554432,272777216,4734976,0,133726208,10,60.6276,0,0,3,1,2,1,95.5738,100,99.987,1024,8192,0,0,55
nbody_kernel,14073,16384,128,128,1,2,1,0,0,0,1,1,259555,104,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.9999,99.9889,3758325760,0,549732352,134217728,268500992,2310144,0,147350528,5,28.1153,0,0,2,1,1,3,48.6264,100,99.9548,1024,0,0,0,30
nbody_kernel,9922,16384,128,128,1,2,1,0,1,0,1,1,129730,0,1,1324442,16386,1,1064960,0,4,7.69231,16777216,262144,0,0,0.881421,99.8216,3758325760,0,820264960,134217728,547422208,14893056,0,164914176,8,39.8288,0,0,2,1,2,1,76.0658,100,99.9596,1024,2048,0,0,32
nbody_kernel,14156,16384,128,128,1,2,1,1,0,0,1,1,259460,40,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.972118,99.6961,3758325760,0,1621573632,134217728,1073889280,270761984,0,214403072,6,27.8736,0,0,2,1,1,10,63.8595,100,99.969,1024,0,0,0,32
nbody_kernel,14494,16384,128,128,1,2,1,1,0,0,2,1,129728,0,1,16921312,16386,10,134232064,0,0,0,0,0,0,0,0.691285,96.9611,3758374912,0,811024384,67108864,537018368,202702848,0,168040960,6,27.2667,0,0,2,1,1,6,51.6494,100,99.9799,1024,0,0,0,40
nbody_kernel,14942,16384,128,128,1,2,1,1,0,0,4,1,259458,16,1,8662514,16386,10,134232064,0,0,0,0,0,0,0,0.524333,96.9602,3758473216,0,405749760,33554432,268582912,135282688,0,143818752,5,27.2662,0,0,2,1,1,3,47.7035,100,99.9879,1024,0,0,0,56
nbody_kernel,9818,16384,128,128,1,2,1,1,1,0,1,1,259458,0,1,1322482,16386,1,1062912,0,4,7.69231,16777216,262144,0,0,0.879383,99.6212,3758325760,0,835141632,134217728,553795584,17006592,0,165644288,8,40.2242,0,0,2,1,2,1,77.2596,100,99.9598,1024,2048,0,0,30
nbody_kernel,7641,16384,128,128,1,2,1,1,1,0,2,1,76073,16,1,1215044,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.736765,99.8284,3758374912,0,417808384,67108864,276971520,8716288,0,141564416,9,51.8279,0,0,3,1,2,1,87.153,100,99.9761,1024,4096,0,0,40
nbody_kernel,6551,16384,128,128,1,2,1,1,1,0,4,0,0,0,1,1063344,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.488795,99.9267,3758473216,0,209141760,33554432,272777216,4734976,0,133726208,10,60.3537,0,0,3,1,2,1,95.1831,100,99.987,1024,8192,0,0,55
nbody_kernel,14071,16384,128,128,1,4,0,0,0,0,1,1,129729,8,1,8534752,16386,10,134234112,0,0,0,0,0,0,0,0.999886,99.9889,3758325760,0,281296896,67108864,268500992,203636736,0,143156224,5,28.1158,0,0,2,1,1,3,48.6272,100,99.9535,1024,0,0,0,32
nbody_kernel,7615,16384,128,128,1,4,0,0,1,0,1,0,0,0,1,1065032,16386,1,1064960,0,5,7.69231,16777216,262144,0,0,0.718967,99.599,3758325760,0,417611776,67108864,278986752,14893056,0,141845504,9,52.944,0,0,3,1,2,1,89.5285,100,99.9531,1024,2048,0,0,40
nbody_kernel,14088,16384,128,128,1,4,0,1,0,0,1,1,259460,16,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.993359,99.9473,3758325760,0,816267264,67108864,1073889280,539197440,0,195528704,6,28.0279,0,0,2,1,1,10,59.3782,100,99.966,1024,0,0,0,32
nbody_kernel,14960,16384,128,128,1,4,0,1,0,0,2,1,259458,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.572816,99.6351,3758374912,0,408371200,33554432,537018368,202702848,0,154409472,5,26.7741,0,0,2,1,1,5,47.4893,100,99.9781,1024,0,0,0,46
nbody_kernel,14072,16384,128,128,1,4,0,1,0,0,4,1,129730,16,1,8662426,16386,10,134232064,0,0,0,0,0,0,0,0.49995,99.9904,3758473216,0,204472320,16777216,268582912,168853504,0,138053632,5,28.1158,0,0,2,1,1,3,45.3567,100,99.9874,1024,0,0,0,64
nbody_kernel,8656,16384,128,128,1,4,0,1,1,0,1,1,53523,0,1,1192672,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.692513,99.9482,3758325760,0,432488448,67108864,285360128,17006592,0,142575616,8,48.2108,0,0,3,1,2,1,82.918,100,99.9533,1024,2048,0,0,40
nbody_kernel,6513,16384,128,128,1,4,0,1,1,0,2,1,0,16,1,1085556,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.585206,99.9709,3758374912,0,216481792,33554432,276971520,8716288,0,134224384,10,60.8268,0,0,3,1,2,1,95.406,100,99.9748,1024,4096,0,0,48
nbody_kernel,6376,16384,128,128,1,4,0,1,1,0,4,0,0,0,1,1192672,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.4894,99.8315,3758473216,0,108478464,16777216,272777216,4734976,0,130056192,10,62.2376,0,0,3,1,2,1,95.6504,100,99.9866,1024,8192,0,0,57
nbody_kernel,14074,16384,128,128,1,4,1,0,0,0,1,1,259460,238,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.999886,99.9877,3758325760,0,281296896,67108864,268500992,203636736,0,143156224,5,28.1153,0,0,2,1,1,3,48.6271,100,99.9535,1024,0,0,0,32
nbody_kernel,7498,16384,128,128,1,4,1,0,1,0,1,1,259458,0,1,1324442,16386,1,1064960,0,5,7.69231,16777216,262144,0,0,0.714139,99.2002,3758325760,0,417611776,67108864,278986752,14893056,0,141845504,9,52.3622,0,0,3,1,2,1,88.9005,100,99.9531,1024,2048,0,0,40
nbody_kernel,14092,16384,128,128,1,4,1,1,0,0,1,1,259460,20,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.993215,99.9336,3758325760,0,816267264,67108864,1073889280,539197440,0,195528704,6,28.0213,0,0,2,1,1,10,59.3723,100,99.966,1024,0,0,0,32
nbody_kernel,14957,16384,128,128,1,4,1,1,0,0,2,1,259458,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.572426,98.6271,3758374912,0,408371200,33554432,537018368,202702848,0,154409472,5,26.4436,0,0,2,1,1,5,47.3824,100,99.9781,1024,0,0,0,46
nbody_kernel,14072,16384,128,128,1,4,1,1,0,0,4,1,259522,16,1,8662426,16386,10,134232064,0,0,0,0,0,0,0,0.499948,99.991,3758473216,0,204472320,16777216,268582912,168853504,0,138053632,5,28.1158,0,0,2,1,1,3,45.3564,100,99.9874,1024,0,0,0,64
nbody_kernel,8245,16384,128,128,1,4,1,1,1,0,1,1,129730,0,1,1322466,16386,1,1062912,0,5,7.69231,16777216,262144,0,0,0.689861,97.0236,3758325760,0,432488448,67108864,285360128,17006592,0,142575616,8,47.0166,0,0,3,1,2,1,83.3015,100,99.9533,1024,2048,0,0,40
nbody_kernel,6521,16384,128,128,1,4,1,1,1,0,2,1,0,16,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.590009,99.9553,3758374912,0,216481792,33554432,276971520,8716288,0,134224384,10,60.8041,0,0,3,1,2,1,95.3854,100,99.9748,1024,4096,0,0,48
nbody_kernel,6373,16384,128,128,1,4,1,1,1,0,4,1,259458,0,1,1322570,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.491018,99.893,3758473216,0,108478464,16777216,272777216,4734976,0,130056192,10,62.3412,0,0,3,1,2,1,95.7506,100,99.9866,1024,8192,0,0,57
nbody_kernel,14072,16384,128,128,1,8,0,0,0,0,1,1,259588,172,1,8664554,16386,10,134234112,0,0,0,0,0,0,0,0.999848,99.9901,3758325760,0,147079168,33554432,268500992,136527872,0,135816192,5,28.1177,0,0,2,1,1,3,45.5059,100,99.951,1024,0,0,0,32
nbody_kernel,6757,16384,128,128,1,8,0,0,1,0,1,0,0,0,1,1064984,16386,1,1064960,0,6,7.69231,16777216,262144,0,0,0.592611,97.0337,3758325760,0,216285184,33554432,278986752,14893056,0,134505472,10,58.6765,0,0,3,1,2,1,95.1263,100,99.9505,1024,2048,0,0,46
nbody_kernel,14099,16384,128,128,1,8,0,1,0,0,1,1,141527,104,2,33828562,16386,10,134232064,0,0,0,0,0,0,0,0.687146,94.1093,3758325760,0,413614080,33554432,1073889280,539197440,0,181897216,5,26.4262,0,0,2,1,1,10,53.9982,100,99.9634,1024,0,0,0,40
nbody_kernel,14509,16384,128,128,1,8,0,1,0,0,2,1,259458,0,1,17051194,16386,10,134232064,0,0,0,0,0,0,0,0.525059,96.9621,3758374912,0,207044608,16777216,537018368,353697792,0,152312320,5,27.2664,0,0,2,1,1,6,47.3525,100,99.9778,1024,0,0,0,54
nbody_kernel,14944,16384,128,128,1,8,0,1,0,0,4,1,259458,16,1,8792162,16386,10,134232064,0,0,0,0,0,0,0,0.421686,94.1871,3758473216,0,103809024,8388608,268582912,152076288,0,134121472,5,26.4652,0,0,2,1,1,3,44.544,100,99.987,896,0,0,0,68
nbody_kernel,6833,16384,128,128,1,8,0,1,1,0,1,1,259458,0,1,1322394,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.590161,97.0418,3758325760,0,231161856,33554432,285360128,17006592,0,135235584,10,58.0467,0,0,3,1,2,1,95.3484,100,99.9508,1024,2048,0,0,47
nbody_kernel,6284,16384,128,128,1,8,0,1,1,0,2,1,0,16,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.586916,96.9954,3758374912,0,115818496,16777216,276971520,8716288,0,130554368,10,61.2774,0,0,3,1,2,1,97.3064,100,99.9741,1024,4096,0,0,48
nbody_kernel,6143,16384,128,128,1,8,0,1,1,0,4,1,97664,0,1,1258240,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.490103,99.9208,3758473216,0,58146816,8388608,272777216,4734976,0,128221184,10,64.4901,0,0,3,1,2,1,96.1105,100,99.9864,1024,8192,0,0,57
nbody_kernel,14074,16384,128,128,1,8,1,0,0,0,1,1,259460,8,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.999825,99.9903,3758325760,0,147079168,33554432,268500992,136527872,0,135816192,5,28.1175,0,0,2,1,1,3,45.5055,100,99.951,1024,0,0,0,32
nbody_kernel,6760,16384,128,128,1,8,1,0,1,0,1,1,259458,0,1,1324530,16386,1,1064960,0,6,7.69231,16777216,262144,0,0,0.595091,99.7727,3758325760,0,216285184,33554432,278986752,14893056,0,134505472,10,60.4085,0,0,3,1,2,1,95.2458,100,99.9505,1024,2048,0,0,46
nbody_kernel,14969,16384,128,128,1,8,1,1,0,0,1,1,259460,40,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.687895,96.9393,3758325760,0,413614080,33554432,1073889280,539197440,0,181897216,5,27.2178,0,0,2,1,1,10,53.9922,100,99.9634,1024,0,0,0,40
nbody_kernel,14508,16384,128,128,1,8,1,1,0,0,2,1,259458,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.524089,96.9616,3758374912,0,207044608,16777216,537018368,353697792,0,152312320,5,27.2655,0,0,2,1,1,6,47.3511,100,99.9778,1024,0,0,0,54
nbody_kernel,14944,16384,128,128,1,8,1,1,0,0,4,1,129728,16,1,8532704,16386,10,134232064,0,0,0,0,0,0,0,0.417458,94.752,3758473216,0,103809024,8388608,268582912,152076288,0,134121472,5,26.466,0,0,2,1,1,3,44.2798,100,99.987,896,0,0,0,68
nbody_kernel,6634,16384,128,128,1,8,1,1,1,0,1,0,0,0,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.588361,96.9712,3758325760,0,231161856,33554432,285360128,17006592,0,135235584,10,58.0257,0,0,3,1,2,1,95.3833,100,99.9508,1024,2048,0,0,47
nbody_kernel,6484,16384,128,128,1,8,1,1,1,0,2,1,12,16,1,1192768,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.587795,96.9873,3758374912,0,115818496,16777216,276971520,8716288,0,130554368,10,61.2457,0,0,3,1,2,1,97.2643,100,99.9741,1024,4096,0,0,48
nbody_kernel,6125,16384,128,128,1,8,1,1,1,0,4,0,0,0,1,1062984,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.490117,99.9089,3758473216,0,58146816,8388608,272777216,4734976,0,128221184,10,64.5771,0,0,3,1,2,1,96.2516,100,99.9864,1024,8192,0,0,57
nbody_kernel,14505,16384,128,128,1,16,0,0,0,0,1,1,259460,8,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.690185,94.1145,3758325760,0,105136128,16793600,268500992,220364800,0,136601600,5,26.4648,0,0,2,1,1,3,47.1642,100,99.9513,1024,0,0,0,36
nbody_kernel,6400,16384,128,128,1,16,0,0,1,0,1,1,259458,0,1,1324482,16386,1,1064960,0,6,7.69231,16777216,262144,0,0,0.5872,96.9294,3758325760,0,115621888,16777216,278986752,16990208,0,130900992,10,60.0446,0,0,3,1,2,1,95.7827,100,99.9492,1024,2048,0,0,47
nbody_kernel,14082,16384,128,128,1,16,0,1,0,0,1,1,249589,116,2,33938204,16386,10,134232064,0,0,0,0,0,0,0,0.998251,99.9471,3758325760,0,222822400,16793600,1073889280,690176000,0,180129280,5,28.0809,0,0,2,1,1,10,52.9797,100,99.963,1024,0,0,0,32
nbody_kernel,14505,16384,128,128,1,16,0,1,0,0,2,1,259458,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.68915,99.9865,3758374912,0,111673344,8404992,537018368,169082880,0,143301120,5,28.1158,0,0,2,1,1,6,46.6304,100,99.9764,1024,0,0,0,40
nbody_kernel,14064,16384,128,128,1,16,0,1,0,0,4,1,259472,16,1,8662642,16386,10,134232064,0,0,0,0,0,0,0,0.499954,99.9879,3758473216,0,56098816,4210688,268582912,114130944,0,131314176,5,28.1161,0,0,2,1,1,3,43.5806,100,99.9867,1024,0,0,0,64
nbody_kernel,6600,16384,128,128,1,16,0,1,1,0,1,1,259458,0,1,1322394,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.582447,99.9534,3758325760,0,130498560,16777216,285360128,17006592,0,131565568,10,61.9537,0,0,3,1,2,1,97.0802,100,99.9494,1024,2048,0,0,47
nbody_kernel,6371,16384,128,128,1,16,0,1,1,0,2,1,129728,16,1,1192672,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.524712,97.5434,3758374912,0,65536000,8388608,276971520,8749056,0,128721920,10,62.2456,0,0,3,1,2,1,95.6312,100,99.9737,1024,4096,0,0,49
nbody_kernel,6382,16384,128,128,1,16,0,1,1,0,4,1,259458,0,1,1322394,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.48805,99.8675,3758473216,0,33030144,4194304,272777216,5259264,0,127321600,10,62.543,0,0,3,1,2,1,93.3684,100,99.9863,1024,8192,0,0,56
nbody_kernel,14504,16384,128,128,1,16,1,0,0,0,1,1,129786,40,1,8534752,16386,10,134234112,0,0,0,0,0,0,0,0.689195,96.9647,3758325760,0,105136128,16793600,268500992,220364800,0,136601600,5,27.2656,0,0,2,1,1,3,47.1631,100,99.9513,1024,0,0,0,36
nbody_kernel,6591,16384,128,128,1,16,1,0,1,0,1,0,0,0,1,1194720,16386,1,1064960,0,6,7.69231,16777216,262144,0,0,0.587953,99.9374,3758325760,0,115621888,16777216,278986752,16990208,0,130900992,10,61.9385,0,0,3,1,2,1,95.8298,100,99.9492,1024,2048,0,0,47
nbody_kernel,14082,16384,128,128,1,16,1,1,0,0,1,1,259460,16,2,33828250,16386,10,134232064,0,0,0,0,0,0,0,0.998428,99.9653,3758325760,0,222822400,16793600,1073889280,690176000,0,180129280,5,28.0884,0,0,2,1,1,10,52.9842,100,99.963,1024,0,0,0,32
nbody_kernel,14503,16384,128,128,1,16,1,1,0,0,2,1,259466,0,1,17051034,16386,10,134232064,0,0,0,0,0,0,0,0.689144,96.9607,3758374912,0,111673344,8404992,537018368,169082880,0,143301120,5,27.2652,0,0,2,1,1,6,46.6308,100,99.9764,1024,0,0,0,40
nbody_kernel,14064,16384,128,128,1,16,1,1,0,0,4,1,259484,16,1,8662634,16386,10,134232064,0,0,0,0,0,0,0,0.499939,99.9908,3758473216,0,56098816,4210688,268582912,114130944,0,131314176,5,28.1165,0,0,2,1,1,3,43.5799,100,99.9867,1024,0,0,0,64
nbody_kernel,6601,16384,128,128,1,16,1,1,1,0,1,1,44,0,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.583758,97.083,3758325760,0,130498560,16777216,285360128,17006592,0,131565568,10,60.1254,0,0,3,1,2,1,97.0009,100,99.9494,1024,2048,0,0,47
nbody_kernel,6372,16384,128,128,1,16,1,1,1,0,2,1,0,16,1,1062936,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.524133,99.9204,3758374912,0,65536000,8388608,276971520,8749056,0,128721920,10,63.711,0,0,3,1,2,1,95.554,100,99.9737,1024,4096,0,0,49
nbody_kernel,6386,16384,128,128,1,16,1,1,1,0,4,1,259458,20,1,1322394,16386,1,1062912,0,6,7.69231,16777216,262144,0,0,0.487901,99.7096,3758473216,0,33030144,4194304,272777216,5259264,0,127321600,10,62.3536,0,0,3,1,2,1,93.2332,100,99.9863,1024,8192,0,0,56
nbody_kernel,14068,16384,128,128,1,32,0,0,0,0,1,1,259508,96,1,8664474,16386,10,134234112,0,0,0,0,0,0,0,0.999526,99.9893,3758325760,0,54886400,8404992,268500992,253952000,0,135818752,5,28.117,0,0,2,1,1,3,46.3847,100,99.951,1024,0,0,0,32
nbody_kernel,6368,16384,128,128,1,32,0,0,1,0,1,0,0,0,1,1064984,16386,1,1064960,0,6,7.69231,16777216,262144,0,0,0.585737,99.8345,3758325760,0,65372160,8388608,278986752,19103744,0,129134592,10,64.002,0,0,3,1,2,1,96.4555,100,99.9485,1024,2048,0,0,48
nbody_kernel,14085,16384,128,128,1,32,0,1,0,0,1,1,259556,96,2,33828330,16386,10,134232064,0,0,0,0,0,0,0,0.998841,99.9683,3758325760,0,113770496,8404992,1073889280,656621568,0,175410688,5,28.0948,0,0,2,1,1,10,52.0189,100,99.9621,1024,0,0,0,32
nbody_kernel,14506,16384,128,128,1,32,0,1,0,0,2,1,129738,0,1,17051314,16386,10,134232064,0,0,0,0,0,0,0,0.688046,96.974,3758374912,0,57147392,4210688,537018368,152305664,0,140941824,5,27.2626,0,0,2,1,1,5,45.9854,100,99.976,1024,0,0,0,40
nbody_kernel,14063,16384,128,128,1,32,0,1,0,0,4,1,259528,16,1,8662730,16386,10,134232064,0,0,0,0,0,0,0,0.499949,99.9882,3758473216,0,28835840,2113536,268582912,124616704,0,130724352,5,28.1159,0,0,2,1,1,3,42.8967,100,99.9867,1024,0,0,0,64
