Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,10665,4096,64,64,4,1,2,0,1,0,1,1,532,20611,4,122820832,100716555,4,201887744,99.7151,1,4.61538,8388608,131072,402694144,100683776,0.132638,93.581,0,3758301184,0,745844736,134230016,1483980800,607338496,0,212433536,0,2,6.26752,0,0,1,1,1,6,16.0532,100,98.9971,1024,1024,160,0,40
nbody_kernel,11379,4096,64,64,4,1,2,1,0,0,1,1,69,21561,4,145828436,100716555,4,234915840,96.561,0,0,0,0,402694144,100683776,0.132536,92.7131,0,3758301184,0,1411764224,134230016,1476771840,605184000,0,232950912,0,2,5.87542,0,0,1,1,1,6,16.5596,100,99.0854,1024,0,160,0,40
nbody_kernel,7909,4096,64,64,4,1,2,1,0,0,2,1,1457,32916,5,134824668,100722699,5,184590336,98.1813,0,0,0,0,302043136,100689920,0.131917,89.2633,0,3758350336,0,706072576,67121152,738557952,302669824,0,175214720,0,2,8.50523,0,0,1,1,1,7,19.5967,100,99.3918,1024,0,208,0,40
nbody_kernel,6799,4096,64,64,4,1,2,1,0,0,4,3,9741,14837304,6,128021824,100734987,5,159436800,99.0437,0,0,0,0,251736064,100702208,0.13159,87.5191,0,3758448640,0,353226752,33566720,570834944,218529792,0,154739584,0,2,9.90692,0,0,1,1,1,8,20.4468,100,99.6555,1024,0,304,0,56
nbody_kernel,10727,4096,64,64,4,1,2,1,1,0,1,1,41,21328,4,122843188,100716555,4,201885696,99.7204,1,4.61538,8388608,131072,402694144,100683776,0.132629,93.2626,0,3758301184,0,753258496,134230016,1487257600,474103808,0,208604032,0,2,6.23518,0,0,1,1,1,6,16.0483,100,98.9787,1024,1024,160,0,40
nbody_kernel,7512,4096,64,64,4,1,2,1,1,0,2,1,1457,33660,6,131091052,100722699,4,151560192,99.7455,1,9.09091,4194304,131072,302043136,100689920,0.132338,91.494,0,3758350336,0,376819712,67121152,743800832,304242688,0,165138560,0,2,8.95736,0,0,1,1,1,7,18.5504,100,99.3547,1024,2048,208,0,40
nbody_kernel,6751,4096,64,64,4,1,2,1,1,0,4,3,10053,13998529,6,126446428,100734987,4,126406656,99.7296,1,9.09091,4194304,131072,251736064,100702208,0.131891,89.111,0,3758448640,0,188600320,33566720,573456384,252878848,0,150750336,0,2,9.98908,0,0,1,1,1,7,19.9635,100,99.6464,1024,4096,304,0,60
nbody_kernel,4409,4096,64,64,4,1,4,0,0,0,1,1,5,24,1,2130016,32779,2,33570816,0,0,0,0,0,0,0,0.133194,97.7022,0,3758301184,0,404877312,67112960,67174400,1155072,0,134364928,0,3,15.085,0,0,1,1,1,1,27.0481,100,99.9754,1024,0,0,0,56
nbody_kernel,2202,4096,64,64,4,1,4,0,1,0,1,0,0,0,1,557296,32907,1,540672,0,2,4.61538,8388608,131072,0,0,0.132261,93.127,0,3758301184,0,208769024,67108864,275841024,3289088,0,134823936,0,6,30.5568,0,0,2,1,1,1,54.946,100,99.9755,1024,1024,0,0,62
nbody_kernel,4368,4096,64,64,4,1,4,1,0,0,1,1,0,96,1,8446000,32779,2,33568768,0,0,0,0,0,0,0,0.133061,97.4149,0,3758301184,0,874680320,67112960,268582912,135368704,0,159534464,0,3,15.2664,0,0,1,1,1,2,31.3721,100,99.9793,1024,0,0,0,56
nbody_kernel,2975,4096,64,64,4,1,4,1,0,0,2,1,40,16,1,4252200,32779,3,33568768,0,0,0,0,0,0,0,0.132816,95.7807,0,3758350336,0,437424128,33558528,134365184,67788800,0,138500608,0,4,22.5019,0,0,2,1,1,2,41.137,100,99.988,896,0,0,0,71
nbody_kernel,1763,4096,64,64,4,1,4,1,0,0,4,1,136,0,1,2155000,32779,4,33568768,0,0,0,0,0,0,0,0.130852,86.3639,0,3758448640,0,218796032,16781312,67256320,34074624,0,127988352,0,7,38.2801,0,0,2,1,1,1,69.9002,100,99.9934,512,0,0,0,123
nbody_kernel,2693,4096,64,64,4,1,4,1,1,0,1,0,0,0,1,581824,32779,1,538624,0,2,4.61538,8388608,131072,0,0,0.132691,95.6433,0,3758301184,0,216174592,67108864,279068672,4354048,0,135189504,0,4,24.9164,0,0,2,1,1,1,43.7168,100,99.9756,1024,1024,0,0,56
nbody_kernel,2237,4096,64,64,4,1,4,1,1,0,2,1,16,0,1,582576,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.13245,94.2083,0,3758350336,0,108171264,33554432,139608064,2879488,0,126346752,0,5,30.0416,0,0,2,1,1,1,51.1186,100,99.9868,896,2048,0,0,71
nbody_kernel,1469,4096,64,64,4,1,4,1,1,0,4,0,0,0,1,581808,32779,1,538624,0,2,9.09091,4194304,131072,0,0,0.129216,79.1716,0,3758448640,0,54169600,16777216,69877760,1757184,0,121915648,0,9,45.8859,0,0,3,1,1,1,85.9075,100,99.9931,512,4096,0,0,123
nbody_kernel,2560,4096,64,64,4,2,0,0,0,0,1,0,0,0,1,2129968,32779,3,33570816,0,0,0,0,0,0,0,0.132596,94.2366,0,3758301184,0,203550720,33558528,67174400,34709504,0,128073472,0,5,26.1296,0,0,2,1,1,1,45.1083,100,99.9742,1024,0,0,0,63
nbody_kernel,2068,4096,64,64,4,2,0,0,1,0,1,0,0,0,1,557104,32779,1,540672,0,1,9.09091,4194304,131072,0,0,0.132255,93.2336,0,3758301184,0,108105728,33554432,141623296,3289088,0,126435328,0,6,32.5364,0,0,2,1,1,1,56.0154,100,99.9739,1024,1024,0,0,64
nbody_kernel,2569,4096,64,64,4,2,0,1,0,0,1,0,0,0,1,8446208,32779,3,33568768,0,0,0,0,0,0,0,0.132552,94.1385,0,3758301184,0,438472704,33558528,268582912,101822464,0,143806080,0,5,26.0954,0,0,2,1,1,3,47.0221,100,99.977,1024,0,0,0,64
nbody_kernel,2149,4096,64,64,4,2,0,1,0,0,2,1,24,0,1,4252176,32779,3,33568768,0,0,0,0,0,0,0,0.13224,92.8812,0,3758350336,0,219320320,16781312,134365184,51011584,0,130636288,0,6,31.3187,0,0,2,1,1,2,54.1257,100,99.9873,768,0,0,0,80
nbody_kernel,1622,4096,64,64,4,2,0,1,0,0,4,0,0,0,1,2154696,32779,4,33568768,0,0,0,0,0,0,0,0.130676,85.2988,0,3758448640,0,109744128,8392704,67256320,17293312,0,123793920,0,8,41.5932,0,0,3,1,1,2,73.5125,100,99.9932,512,0,0,0,124
nbody_kernel,1924,4096,64,64,4,2,0,1,1,0,1,1,8,0,1,581784,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131985,91.6034,0,3758301184,0,115511296,33554432,144850944,5402624,0,126833664,0,6,34.9549,0,0,2,1,1,1,59.795,100,99.974,1024,1024,0,0,64
nbody_kernel,1823,4096,64,64,4,2,0,1,1,0,2,0,0,0,1,581696,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131659,90.2648,0,3758350336,0,57839616,16777216,72499200,2883584,0,122152576,0,7,36.9916,0,0,2,1,1,1,63.4179,100,99.9864,768,2048,0,0,80
nbody_kernel,1446,4096,64,64,4,2,0,1,1,0,4,0,0,0,1,581728,32779,1,538624,0,2,9.09091,4194304,131072,0,0,0.128735,77.9756,0,3758448640,0,29003776,8388608,69877760,1761280,0,120867200,0,9,46.7074,0,0,3,1,1,1,88.1627,100,99.993,512,4096,0,0,125
nbody_kernel,11785,4096,64,64,4,2,1,0,0,0,1,1,533,21589,4,120883900,100716555,4,234917888,99.027,0,0,0,0,402694144,100683776,0.13257,93.2652,0,3758301184,0,1546092544,234917888,2483421184,403808256,0,265459968,0,2,5.66087,0,0,1,1,1,5,18.8956,100,99.1974,1024,0,160,0,27
nbody_kernel,11828,4096,64,64,4,2,1,0,1,0,1,1,268,21662,4,112200092,100716555,4,201887744,99.7293,1,4.61538,8388608,131072,402694144,100683776,0.132066,90.4172,0,3758301184,0,1450672128,234917888,2692087808,405905408,0,269064448,0,2,5.70273,0,0,1,1,1,6,19.6732,100,99.2082,1024,1024,160,0,27
nbody_kernel,11928,4096,64,64,4,2,1,1,0,0,1,1,45,21979,4,145828428,100716555,4,234915840,96.561,0,0,0,0,402694144,100683776,0.132663,93.4915,0,3758301184,0,1781137408,234917888,2684829696,403857408,0,279100672,0,2,5.59937,0,0,1,1,1,6,19.4774,100,99.2366,1024,0,160,0,32
nbody_kernel,9593,4096,64,64,4,2,1,1,0,0,2,1,1821,34418,5,132518344,100722699,4,184590336,98.1611,0,0,0,0,302043136,100689920,0.132495,92.8475,0,3758350336,0,890896384,117477376,1342652416,269115392,0,200393472,0,2,6.99232,0,0,1,1,1,6,17.6343,100,99.4682,1024,0,208,0,40
nbody_kernel,7012,4096,64,64,4,2,1,1,0,0,4,3,10121,12913304,6,126895820,100734987,5,159436800,99.0411,0,0,0,0,251736064,100702208,0.131761,88.8149,0,3758448640,0,445779968,58757120,671563776,101076992,0,157896448,0,2,9.60064,0,0,1,1,1,7,20.3527,100,99.6624,1024,0,304,0,64
nbody_kernel,11662,4096,64,64,4,2,1,1,1,0,1,1,297,22381,4,112587608,100716555,4,201885696,99.7265,1,4.61538,8388608,131072,402694144,100683776,0.132044,90.4853,0,3758301184,0,1458176000,234917888,2695315456,407003136,0,269434112,0,2,5.72481,0,0,1,1,1,6,19.757,100,99.2092,1024,1024,160,0,28
nbody_kernel,7352,4096,64,64,4,2,1,1,1,0,2,1,1621,34034,6,131141252,100722699,4,151560192,99.7343,1,9.09091,4194304,131072,302043136,100689920,0.13217,92.6496,0,3758350336,0,729415680,117477376,1347895296,203579392,0,193463040,0,2,9.14485,0,0,1,1,1,7,22.2681,100,99.4492,1024,2048,208,0,38
nbody_kernel,6981,4096,64,64,4,2,1,1,1,0,4,3,10289,16345623,6,126448980,100734987,4,126406656,99.7294,1,9.09091,4194304,131072,251736064,100702208,0.132319,91.3906,0,3758448640,0,365039616,58757120,674185216,202526720,0,158625536,0,2,9.64126,0,0,1,1,1,7,19.3752,100,99.6639,1024,4096,304,0,56
nbody_kernel,10502,4096,64,64,4,2,2,0,0,0,1,1,457,21463,4,132546612,100716555,4,234917888,99.0612,0,0,0,0,402694144,100683776,0.132888,94.5361,0,3758301184,0,874819584,100675584,1275314176,605233152,0,208828800,0,2,6.36847,0,0,1,1,1,6,17.0415,100,98.9798,1024,0,160,0,40
nbody_kernel,10608,4096,64,64,4,2,2,0,1,0,1,1,368,21458,4,130193980,100716555,4,201887744,99.7434,1,4.61538,8388608,131072,402694144,100683776,0.132714,93.8264,0,3758301184,0,779399168,100675584,1483980800,473120768,0,208239232,0,2,6.29868,0,0,1,1,1,6,16.2772,100,98.9769,1024,1024,160,0,40
nbody_kernel,11859,4096,64,64,4,2,2,1,0,0,1,1,1029,21581,4,145822824,100716555,4,234915840,96.5612,0,0,0,0,402694144,100683776,0.132808,94.82,0,3758301184,0,1109774336,100675584,1476771840,336748544,0,214076544,0,2,5.62721,0,0,1,1,1,6,14.8483,100,99.0048,1024,0,160,0,40
nbody_kernel,7455,4096,64,64,4,2,2,1,0,0,2,1,1545,33049,6,132750296,100722699,5,184590336,98.1618,0,0,0,0,302043136,100689920,0.131149,85.9627,0,3758350336,0,555077632,50343936,738557952,269115392,0,168923264,0,2,9.01623,0,0,1,1,1,8,20.989,100,99.3692,1024,0,208,0,48
nbody_kernel,6787,4096,64,64,4,2,2,1,0,0,4,3,9621,12521446,6,127928860,100734987,5,159436800,99.0439,0,0,0,0,251736064,100702208,0.131185,85.5478,0,3758448640,0,277729280,25178112,570834944,201752576,0,151593856,0,2,9.92536,0,0,1,1,1,8,20.5541,100,99.6483,896,0,304,0,67
nbody_kernel,10523,4096,64,64,4,2,2,1,1,0,1,1,41,21720,4,130193896,100716555,4,201885696,99.7166,1,4.61538,8388608,131072,402694144,100683776,0.132709,93.8879,0,3758301184,0,786812928,100675584,1487257600,541212672,0,210701184,0,2,6.35831,0,0,1,1,1,6,16.8205,100,98.9888,1024,1024,160,0,40
nbody_kernel,8180,4096,64,64,4,2,2,1,1,0,2,1,1333,33728,5,126820812,100722699,4,151560192,99.7403,1,9.09091,4194304,131072,302043136,100689920,0.132439,91.794,0,3758350336,0,393596928,50343936,743800832,270688256,0,164089984,0,2,8.21474,0,0,1,1,1,6,17.2055,100,99.3506,1024,2048,208,0,40
nbody_kernel,6673,4096,64,64,4,2,2,1,1,0,4,3,10837,14213348,6,126442068,100734987,4,126406656,99.7295,1,9.09091,4194304,131072,251736064,100702208,0.131986,89.4224,0,3758448640,0,197009408,25178112,573456384,185769984,0,148653824,0,2,10.0986,0,0,1,1,1,7,19.9554,100,99.6414,1024,4096,304,0,60
nbody_kernel,2565,4096,64,64,4,2,4,0,0,0,1,1,5,32,1,2129968,32779,3,33570816,0,0,0,0,0,0,0,0.132589,94.2933,0,3758301184,0,203550720,33558528,67174400,34709504,0,128073472,0,5,26.1416,0,0,2,1,1,1,45.1018,100,99.9742,1024,0,0,0,63
nbody_kernel,2070,4096,64,64,4,2,4,0,1,0,1,0,0,0,1,557104,32779,1,540672,0,1,9.09091,4194304,131072,0,0,0.132257,93.181,0,3758301184,0,108105728,33554432,141623296,3289088,0,126435328,0,6,32.5273,0,0,2,1,1,1,56.0313,100,99.9739,1024,1024,0,0,64
nbody_kernel,2571,4096,64,64,4,2,4,1,0,0,1,0,0,0,1,8446184,32779,3,33568768,0,0,0,0,0,0,0,0.132534,94.1999,0,3758301184,0,438472704,33558528,268582912,101822464,0,143806080,0,5,26.1097,0,0,2,1,1,3,47.0172,100,99.977,1024,0,0,0,64
nbody_kernel,2149,4096,64,64,4,2,4,1,0,0,2,0,0,0,1,4251888,32827,3,33568768,0,0,0,0,0,0,0,0.132254,92.7409,0,3758350336,0,219320320,16781312,134365184,51011584,0,130636288,0,6,31.2746,0,0,2,1,1,2,54.1314,100,99.9873,768,0,0,0,80
nbody_kernel,1620,4096,64,64,4,2,4,1,0,0,4,0,0,0,1,2154544,32827,4,33568768,0,0,0,0,0,0,0,0.130592,85.3591,0,3758448640,0,109744128,8392704,67256320,17293312,0,123793920,0,8,41.5915,0,0,3,1,1,2,73.4574,100,99.9932,512,0,0,0,124
nbody_kernel,1925,4096,64,64,4,2,4,1,1,0,1,0,0,0,1,581832,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131987,91.6639,0,3758301184,0,115511296,33554432,144850944,5402624,0,126833664,0,6,34.9796,0,0,2,1,1,1,59.7977,100,99.974,1024,1024,0,0,64
nbody_kernel,1826,4096,64,64,4,2,4,1,1,0,2,0,0,0,1,581728,32827,1,538624,0,1,9.09091,4194304,131072,0,0,0.131665,90.1934,0,3758350336,0,57839616,16777216,72499200,2883584,0,122152576,0,7,36.9662,0,0,2,1,1,1,63.4245,100,99.9864,768,2048,0,0,80
nbody_kernel,1447,4096,64,64,4,2,4,1,1,0,4,0,0,0,1,581832,32779,1,538624,0,2,9.09091,4194304,131072,0,0,0.12874,77.9698,0,3758448640,0,29003776,8388608,69877760,1761280,0,120867200,0,9,46.7117,0,0,3,1,1,1,88.1774,100,99.993,512,4096,0,0,125
nbody_kernel,2334,4096,64,64,4,4,0,0,0,0,1,1,0,8,1,2129968,32779,3,33570816,0,0,0,0,0,0,0,0.13252,94.1487,0,3758301184,0,102887424,16781312,67174400,51490816,0,124927872,0,5,28.7693,0,0,2,1,1,1,48.863,100,99.9736,1024,0,0,0,64
nbody_kernel,1691,4096,64,64,4,4,0,0,1,0,1,0,0,0,1,557288,32779,1,540672,0,1,9.09091,4194304,131072,0,0,0.131319,87.7924,0,3758301184,0,57798656,16777216,74514432,4345856,0,122274816,0,7,39.8826,0,0,3,1,1,1,69.1335,100,99.973,896,1024,0,0,70
nbody_kernel,3083,4096,64,64,4,4,0,1,0,0,1,1,0,28,1,8446184,32779,2,33568768,0,0,0,0,0,0,0,0.132948,96.309,0,3758301184,0,220368896,16781312,268582912,118591488,0,136990080,0,4,21.6989,0,0,2,1,1,3,37.5931,100,99.9759,1024,0,0,0,64
nbody_kernel,2430,4096,64,64,4,4,0,1,0,0,2,1,48,0,1,4252248,32779,3,33568768,0,0,0,0,0,0,0,0.132659,94.9226,0,3758350336,0,110268416,8392704,134365184,42627072,0,126704256,0,5,27.6264,0,0,2,1,1,2,46.2126,100,99.9869,768,0,0,0,80
nbody_kernel,1785,4096,64,64,4,4,0,1,0,0,4,0,0,0,1,2154544,32779,4,33568768,0,0,0,0,0,0,0,0.132155,91.8277,0,3758448640,0,55218176,4198400,67256320,34070528,0,122483200,0,7,37.8674,0,0,2,1,1,1,62.8851,100,99.9931,512,0,0,0,128
nbody_kernel,1713,4096,64,64,4,4,0,1,1,0,1,0,0,0,1,581888,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.13124,88.0216,0,3758301184,0,65179648,16777216,77742080,5390336,0,122638976,0,7,39.3916,0,0,2,1,1,1,68.5718,100,99.9731,896,1024,0,0,71
nbody_kernel,1459,4096,64,64,4,4,0,1,1,0,2,0,0,0,1,581704,32779,1,538624,0,2,9.09091,4194304,131072,0,0,0.12878,78.7687,0,3758350336,0,32673792,8388608,72499200,2875392,0,121103744,0,9,46.8491,0,0,3,1,1,1,87.2897,100,99.9863,640,2048,0,0,95
nbody_kernel,1562,4096,64,64,4,4,0,1,1,0,4,0,0,0,1,581680,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131299,89.3401,0,3758448640,0,16420864,4194304,69877760,1761280,0,120342912,0,8,43.4254,0,0,3,1,1,1,71.1194,100,99.993,512,4096,0,0,126
nbody_kernel,11685,4096,64,64,4,4,1,0,0,0,1,1,269,22127,4,120881424,100716555,4,234917888,99.0221,0,0,0,0,402694144,100683776,0.132573,93.3568,0,3758301184,0,1445429248,218140672,2483421184,403808256,0,261789952,0,2,5.71593,0,0,1,1,1,6,18.7205,100,99.1862,1024,0,160,0,27
nbody_kernel,11821,4096,64,64,4,4,1,0,1,0,1,1,260,22069,3,112222692,100716555,4,201887744,99.7305,1,4.61538,8388608,131072,402694144,100683776,0.131854,89.3209,0,3758301184,0,1400340480,218140672,2692087808,405905408,0,266967296,0,2,5.64781,0,0,1,1,1,6,19.5472,100,99.2019,1024,1024,160,0,27
nbody_kernel,11765,4096,64,64,4,4,1,1,0,0,1,1,45,22378,4,145828276,100716555,4,234915840,96.561,0,0,0,0,402694144,100683776,0.13268,93.4569,0,3758301184,0,1563033600,218140672,2684829696,403857408,0,271760640,0,2,5.67794,0,0,1,1,1,6,19.1673,100,99.216,1024,0,160,0,32
nbody_kernel,10474,4096,64,64,4,4,1,1,0,0,2,1,1705,34175,4,133055296,100722699,4,184590336,98.1641,0,0,0,0,302043136,100689920,0.132282,93.3566,0,3758350336,0,781844480,109088768,1342652416,235560960,0,195674880,0,2,6.39148,0,0,1,1,1,5,15.936,100,99.4554,1024,0,208,0,40
nbody_kernel,7173,4096,64,64,4,4,1,1,0,0,4,3,10081,14221968,6,126840536,100734987,4,159436800,98.9845,0,0,0,0,251736064,100702208,0.131957,90.4592,0,3758448640,0,391254016,54562816,671563776,117854208,0,156585728,0,2,9.37804,0,0,1,1,1,7,19.3394,100,99.6595,1024,0,304,0,64
nbody_kernel,11592,4096,64,64,4,4,1,1,1,0,1,1,41,22339,4,112392980,100716555,4,201885696,99.7311,1,4.61538,8388608,131072,402694144,100683776,0.132011,90.1609,0,3758301184,0,1407844352,218140672,2695315456,407003136,0,267336960,0,2,5.7524,0,0,1,1,1,6,19.7465,100,99.203,1024,1024,160,0,29
nbody_kernel,7348,4096,64,64,4,4,1,1,1,0,2,1,1489,33868,6,131118372,100722699,4,151560192,99.7425,1,9.09091,4194304,131072,302043136,100689920,0.132395,93.1694,0,3758350336,0,704249856,109088768,1347895296,203579392,0,192414464,0,2,9.17693,0,0,1,1,1,7,22.3583,100,99.4462,1024,2048,208,0,38
nbody_kernel,6941,4096,64,64,4,4,1,1,1,0,4,3,10489,13681548,6,126241144,100734987,4,126406656,99.7274,1,9.09091,4194304,131072,251736064,100702208,0.131863,89.7727,0,3758448640,0,352473088,54562816,674185216,169242624,0,157061632,0,2,9.70305,0,0,1,1,1,7,20.1511,100,99.6606,1024,4096,304,0,56
nbody_kernel,10593,4096,64,64,4,4,2,0,0,0,1,1,381,21285,4,133621696,100716555,4,234917888,99.1223,0,0,0,0,402694144,100683776,0.13291,94.6555,0,3758301184,0,774156288,83898368,1275314176,571678720,0,204110208,0,2,6.3135,0,0,1,1,1,6,16.3173,100,98.9562,1024,0,160,0,40
nbody_kernel,11069,4096,64,64,4,4,2,0,1,0,1,1,340,21469,4,130408548,100716555,4,201887744,99.7353,1,4.61538,8388608,131072,402694144,100683776,0.132898,94.8646,0,3758301184,0,729067520,83898368,1483980800,540229632,0,208239232,0,2,6.03688,0,0,1,1,1,6,15.43,100,98.9769,1024,1024,160,0,40
nbody_kernel,9768,4096,64,64,4,4,2,1,0,0,1,1,349,21451,5,145826344,100716555,5,234915840,96.561,0,0,0,0,402694144,100683776,0.132053,90.4749,0,3758301184,0,891670528,83898368,1476771840,403857408,0,208833664,0,2,6.85688,0,0,1,1,1,7,18.5409,100,98.9798,1024,0,160,0,40
nbody_kernel,7624,4096,64,64,4,4,2,1,0,0,2,1,1693,33153,6,133136528,100722699,5,184590336,98.1767,0,0,0,0,302043136,100689920,0.13177,88.9473,0,3758350336,0,446025728,41955328,738557952,269115392,0,165253248,0,2,8.80235,0,0,1,1,1,8,19.2538,100,99.3552,1024,0,208,0,48
nbody_kernel,6790,4096,64,64,4,4,2,1,0,0,4,3,10449,13502659,6,127882912,100734987,5,159436800,99.0368,0,0,0,0,251736064,100702208,0.131257,86.4943,0,3758448640,0,223207424,20983808,570834944,184971264,0,149234560,0,2,9.90932,0,0,1,1,1,8,19.9184,100,99.6428,1024,0,304,0,64
nbody_kernel,10649,4096,64,64,4,4,2,1,1,0,1,1,489,21741,4,130544196,100716603,4,201885696,99.7288,1,4.61538,8388608,131072,402694144,100683776,0.132838,94.1755,0,3758301184,0,736481280,83898368,1487257600,541212672,0,208604032,0,2,6.27239,0,0,1,1,1,6,16.3575,100,98.9787,1024,1024,160,0,40
nbody_kernel,7865,4096,64,64,4,4,2,1,1,0,2,1,1369,33534,5,127357396,100722699,4,151560192,99.639,1,9.09091,4194304,131072,302043136,100689920,0.132555,92.7242,0,3758350336,0,368431104,41955328,743800832,270696448,0,163041664,0,2,8.53961,0,0,1,1,1,7,17.6426,100,99.3464,1024,2048,208,0,40
nbody_kernel,6691,4096,64,64,4,4,2,1,1,0,4,3,10437,12887508,6,124170436,100734987,4,126406656,99.7404,1,9.09091,4194304,131072,251736064,100702208,0.131316,86.305,0,3758448640,0,184430592,20983808,573456384,177639424,0,147875584,0,2,10.0603,0,0,1,1,1,8,19.9502,100,99.6395,1024,4096,304,0,59
nbody_kernel,2333,4096,64,64,4,4,4,0,0,0,1,1,309,24,1,2130464,32827,3,33570816,0,0,0,0,0,0,0,0.132527,94.0897,0,3758301184,0,102887424,16781312,67174400,51490816,0,124927872,0,5,28.7563,0,0,2,1,1,1,48.8715,100,99.9736,1024,0,0,0,64
nbody_kernel,1692,4096,64,64,4,4,4,0,1,0,1,0,0,0,1,557104,32779,1,540672,0,1,9.09091,4194304,131072,0,0,0.131316,87.7829,0,3758301184,0,57798656,16777216,74514432,4345856,0,122274816,0,7,39.8735,0,0,3,1,1,1,69.1252,100,99.973,896,1024,0,0,70
nbody_kernel,3083,4096,64,64,4,4,4,1,0,0,1,1,0,112,1,8446000,32779,2,33568768,0,0,0,0,0,0,0,0.132952,96.2488,0,3758301184,0,220368896,16781312,268582912,118591488,0,136990080,0,4,21.6872,0,0,2,1,1,3,37.5962,100,99.9759,1024,0,0,0,64
nbody_kernel,2427,4096,64,64,4,4,4,1,0,0,2,0,0,0,1,4251848,32779,3,33568768,0,0,0,0,0,0,0,0.132656,94.975,0,3758350336,0,110268416,8392704,134365184,42627072,0,126704256,0,5,27.6433,0,0,2,1,1,2,46.2154,100,99.9869,768,0,0,0,80
nbody_kernel,1804,4096,64,64,4,4,4,1,0,0,4,0,0,0,1,2154560,32779,4,33568768,0,0,0,0,0,0,0,0.13232,92.1259,0,3758448640,0,55218176,4198400,67256320,34070528,0,122483200,0,7,37.9153,0,0,2,1,1,1,62.761,100,99.9931,512,0,0,0,128
nbody_kernel,1714,4096,64,64,4,4,4,1,1,0,1,1,0,4,1,581680,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131198,87.9683,0,3758301184,0,65179648,16777216,77742080,5390336,0,122638976,0,7,39.3596,0,0,2,1,1,1,68.5574,100,99.9731,896,1024,0,0,71
nbody_kernel,1443,4096,64,64,4,4,4,1,1,0,2,0,0,0,1,581680,32779,1,538624,0,2,9.09091,4194304,131072,0,0,0.128956,78.7248,0,3758350336,0,32673792,8388608,72499200,2875392,0,121103744,0,9,46.8571,0,0,3,1,1,1,87.3533,100,99.9863,640,2048,0,0,95
nbody_kernel,1576,4096,64,64,4,4,4,1,1,0,4,0,0,0,1,581680,32779,1,538624,0,1,9.09091,4194304,131072,0,0,0.131058,87.3309,0,3758448640,0,16420864,4194304,69877760,1761280,0,120342912,0,8,42.7403,0,0,3,1,1,1,71.6078,100,99.993,512,4096,0,0,126
nbody_kernel,1792,4096,64,64,4,8,0,0,0,0,1,1,0,28,1,2129968,32779,4,33570816,0,0,0,0,0,0,0,0.131507,89.0175,0,3758301184,0,52555776,8392704,67174400,59883520,0,123355136,0,7,37.6919,0,0,2,1,1,1,65.3555,100,99.9732,896,0,0,0,71
nbody_kernel,1487,4096,64,64,4,8,0,0,1,0,1,0,0,0,1,557104,32779,1,540672,0,2,9.09091,4194304,131072,0,0,0.129746,81.0457,0,3758301184,0,32632832,8388608,74514432,4349952,0,121226368,0,9,45.4659,0,0,3,1,1,1,82.8403,100,99.9728,768,1024,0,0,79
nbody_kernel,3380,4096,64,64,4,8,0,1,0,0,1,0,0,0,1,8446000,32779,2,33568768,0,0,0,0,0,0,0,0.133003,96.5802,0,3758301184,0,111316992,8392704,268582912,101818368,0,132795904,0,4,19.7677,0,0,1,1,1,2,33.4406,100,99.9751,1024,0,0,0,64
nbody_kernel,1882,4096,64,64,4,8,0,1,0,0,2,0,0,0,1,4252096,32779,4,33568768,0,0,0,0,0,0,0,0.133807,90.3597,0,3758350336,0,55742464,4198400,134365184,84561920,0,126179712,0,6,35.9706,0,0,2,1,1,2,60.2375,100,99.9868,640,0,0,0,96
nbody_kernel,1793,4096,64,64,4,8,0,1,0,0,4,1,48,0,1,2154864,32779,4,33568768,0,0,0,0,0,0,0,0.133743,93.3591,0,3758448640,0,27955200,2101248,67256320,27774976,0,121368960,0,6,37.6228,0,0,2,1,1,1,60.0899,100,99.993,384,0,0,0,132
