"X1","X2"
"WORK_GROUP_SIZE_X","A=(WORK_GROUP_SIZE_X-24)/8"
"WORK_GROUP_SIZE_Y","B=(WORK_GROUP_SIZE_Y-4)/2"
"WORK_GROUP_SIZE_Z","C=-1"
"Z_ITERATIONS","D=(Z_ITERATIONS-6)/5"
"INNER_UNROLL_FACTOR","E=(INNER_UNROLL_FACTOR-3)/3"
"USE_SOA","F=(USE_SOA-0.5)/0.5"
"USE_CONSTANT_MEMORY","G=-1"
"VECTOR_SIZE","H=-1"
"Condition","A==1 and C==-1 and F==-1 and G==-1 and H==-1"
"Global size","3932160 +0.00*B  -4915200.00*D  -0.00*E  -0.00*(B**2)  +819200.00*(D**2)  +0.00*(E**2)  -0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"Local size","128 +64.00*B  +0.00*D  -0.00*E  -0.00*(B**2)  -0.00*(D**2)  +0.00*(E**2)  -0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
"dram_utilization","6.98 +0.03*B  +1.98*D  +1.18*E  -0.17*(B**2)  -0.37*(D**2)  -0.00*(E**2)  +0.02*B*D  -1.36*B*E  -0.23*D*E  +0.27*B*D*E "
"dram_read_transactions","15738428.41 +9662317.49*B  +14938510.24*D  -719278.07*E  -3233345.19*(B**2)  +1815932.88*(D**2)  +53441.53*(E**2)  -947367.09*B*D  +4012885.73*B*E  +81520.97*D*E  -785697.91*B*D*E "
"dram_write_transactions","112414957.97 +12504776.62*B  +67735408.99*D  -2751810.40*E  -5023837.42*(B**2)  -11814400.51*(D**2)  -3508.52*(E**2)  -1492216.61*B*D  -5863766.41*B*E  +515021.40*D*E  +1180213.49*B*D*E "
"l2_utilization","2.74 -0.19*B  -0.10*D  +0.86*E  +0.08*(B**2)  -0.01*(D**2)  -0.00*(E**2)  +0.01*B*D  -0.41*B*E  -0.17*D*E  +0.08*B*D*E "
"l2_read_transactions","133298215.94 +9954101.18*B  +45650928.97*D  +2549191.55*E  -4719262.72*(B**2)  -8275538.26*(D**2)  -1426.17*(E**2)  -1084497.54*B*D  -10513363.99*B*E  -507709.00*D*E  +2078664.92*B*D*E "
"l2_write_transactions","118945394.07 +9892586.23*B  +63458203.42*D  +3683266.80*E  -4810691.78*(B**2)  -11241746.20*(D**2)  -2525.80*(E**2)  -1062361.53*B*D  -11531294.70*B*E  -725708.58*D*E  +2277041.98*B*D*E "
"tex_utilization","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"tex_cache_transactions","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"local_memory_overhead","87.97 +9.28*B  +32.71*D  +3.98*E  -4.53*(B**2)  -5.70*(D**2)  -0.00*(E**2)  -1.01*B*D  -11.98*B*E  -0.79*D*E  +2.36*B*D*E "
"shared_efficiency","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"shared_load_transactions","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"shared_store_transactions","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"achieved_occupancy","0.91 +0.27*B  -0.05*D  +0.01*E  -0.15*(B**2)  +0.01*(D**2)  +0.00*(E**2)  +0.01*B*D  -0.02*B*E  -0.00*D*E  +0.00*B*D*E "
"sm_efficiency","99.94 -0.03*B  -0.02*D  -0.00*E  +0.02*(B**2)  +0.00*(D**2)  +0.01*(E**2)  -0.00*B*D  -0.00*B*E  -0.01*D*E  -0.00*B*D*E "
"inst_fp_32","5586812928 -0.00*B  -1572864000.00*D  -0.00*E  +0.00*(B**2)  +262144000.00*(D**2)  +0.00*(E**2)  -0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"inst_fp_64","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"inst_integer","2648702976 -0.00*B  -1297612800.00*D  -2264924160.00*E  +0.00*(B**2)  +216268800.00*(D**2)  +452984832.00*(E**2)  -0.00*B*D  +0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"inst_control","503316480 -0.00*B  -0.00*D  -754974720.00*E  +0.00*(B**2)  +0.00*(D**2)  +150994944.00*(E**2)  -0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"inst_compute_ld_st","1309554915.56 -0.00*B  -317835036.44*D  -1503238553.60*E  +0.00*(B**2)  +53011342.22*(D**2)  +322122547.20*(E**2)  -0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
