"X1","X2"
"WORK_GROUP_SIZE_X","A=(WORK_GROUP_SIZE_X-24)/8"
"WORK_GROUP_SIZE_Y","B=(WORK_GROUP_SIZE_Y-4)/2"
"WORK_GROUP_SIZE_Z","C=-1"
"Z_ITERATIONS","D=(Z_ITERATIONS-6)/5"
"INNER_UNROLL_FACTOR","E=(INNER_UNROLL_FACTOR-3)/3"
"USE_SOA","F=(USE_SOA-0.5)/0.5"
"USE_CONSTANT_MEMORY","G=-1"
"VECTOR_SIZE","H=-1"
"Condition","A==-1 and C==-1 and F==1 and G==-1 and H==-1"
"Global size","3932160 -0.00*B  -4915200.00*D  +0.00*E  +819200.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"Local size","64 +32.00*B  -0.00*D  -0.00*E  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","16.96 +0.05*B  +12.73*D  -2.33*E  -0.42*(D**2)  -3.89*(E**2)  +0.08*B*D  +0.11*B*E  +3.86*D*E  -0.03*B*D*E "
"dram__sectors_read.sum","1672340.01 -98467.45*B  +4996534.95*D  -5519084.53*E  +698584.90*(D**2)  -8183710.00*(E**2)  +579367.76*B*D  -387492.55*B*E  +7975712.90*D*E  -29516.03*B*D*E "
"dram__sectors_write.sum","4865649.38 -94748.43*B  +11696582.12*D  -7540454.84*E  +598158.51*(D**2)  -10548057.50*(E**2)  +630521.56*B*D  -384923.50*B*E  +11709778.12*D*E  -54430.20*B*D*E "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","74.69 +0.15*B  +7.31*D  +3.11*E  -3.06*(D**2)  +2.24*(E**2)  -0.27*B*D  +0.28*B*E  -2.68*D*E  +0.00*B*D*E "
"lts__t_sectors_op_read.sum","8762924.12 -53487.24*B  +12631818.87*D  -4425519.29*E  +50639.93*(D**2)  -9703332.50*(E**2)  +637323.21*B*D  -363191.54*B*E  +9898253.18*D*E  -73711.51*B*D*E "
"lts__t_sectors_op_write.sum","138412288.89 -0.00*B  -777.78*D  -0.00*E  +138.89*(D**2)  +0.00*(E**2)  +0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","10.23 +0.01*B  -11.48*D  +0.01*E  +1.85*(D**2)  +0.06*(E**2)  -0.01*B*D  +0.03*B*E  -0.06*D*E  -0.00*B*D*E "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","31981579 -0.00*B  -39321640.42*D  +0.00*E  +6553607.29*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","0.12 +0.00*B  -0.14*D  +0.00*E  +0.02*(D**2)  +0.00*(E**2)  -0.00*B*D  +0.00*B*E  -0.00*D*E  -0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","0 +0.00*B  +0.00*D  +0.00*E  +0.00*(D**2)  -0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","0 +0.00*B  +0.00*D  +0.00*E  +0.00*(D**2)  -0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","136404202.05 -72735.38*B  +93661.18*D  +32066.67*E  -1510.42*(D**2)  -190300.00*(E**2)  -6001.46*B*D  -118958.33*B*E  +120230.26*D*E  +24665.57*B*D*E "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","136203657.3 +72192.70*B  +78111.84*D  -235327.72*E  +190.97*(D**2)  -63475.00*(E**2)  -40049.34*B*D  +131877.72*B*E  +71720.66*D*E  -15991.49*B*D*E "
"sm__warps_active.avg.pct_of_peak_sustained_active","94.66 -0.36*B  -10.08*D  +11.45*E  +1.39*(D**2)  -2.88*(E**2)  +0.22*B*D  -0.97*B*E  +0.98*D*E  +0.15*B*D*E "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","99.9 -0.08*B  -0.86*D  +0.85*E  +0.04*(D**2)  -0.27*(E**2)  +0.17*B*D  -0.21*B*E  +0.23*D*E  +0.02*B*D*E "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*B  +0.00*D  +0.00*E  +0.00*(D**2)  -0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
"smsp__sass_thread_inst_executed_op_fp32_pred_on.sum","4496293777.78 -0.00*B  -1572867222.22*D  +0.00*E  +262144444.44*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"smsp__sass_thread_inst_executed_op_fp64_pred_on.sum","0 +0.00*B  +0.00*D  +0.00*E  +0.00*(D**2)  -0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
