"X1","X2"
"WORK_GROUP_SIZE_X","A=(WORK_GROUP_SIZE_X-24)/8"
"WORK_GROUP_SIZE_Y","B=(WORK_GROUP_SIZE_Y-4)/2"
"WORK_GROUP_SIZE_Z","C=-1"
"Z_ITERATIONS","D=(Z_ITERATIONS-6)/5"
"INNER_UNROLL_FACTOR","E=(INNER_UNROLL_FACTOR-3)/3"
"USE_SOA","F=(USE_SOA-0.5)/0.5"
"USE_CONSTANT_MEMORY","G=-1"
"VECTOR_SIZE","H=-1"
"Condition","A==1 and C==-1 and F==-1 and G==-1 and H==-1"
"Global size","3932160 +0.00*B  -4915200.00*D  -0.00*E  -0.00*(B**2)  +819200.00*(D**2)  +0.00*(E**2)  -0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"Local size","128 +64.00*B  +0.00*D  -0.00*E  -0.00*(B**2)  -0.00*(D**2)  +0.00*(E**2)  -0.00*B*D  -0.00*B*E  +0.00*D*E  +0.00*B*D*E "
"dram__throughput.avg.pct_of_peak_sustained_elapsed","19.78 -0.16*B  +11.78*D  +1.62*E  -0.36*(B**2)  -0.25*(D**2)  -3.66*(E**2)  +0.05*B*D  -0.35*B*E  +2.93*D*E  +0.05*B*D*E "
"dram__sectors_read.sum","2409519.21 +737351.93*B  +5533735.00*D  -5858049.75*E  -657280.00*(B**2)  +656548.50*(D**2)  -8101495.00*(E**2)  +155796.25*B*D  -108306.59*B*E  +8015120.09*D*E  -93983.18*B*D*E "
"dram__sectors_write.sum","6325481.02 +203737.55*B  +11440963.07*D  -5786959.93*E  -471192.50*(B**2)  +759606.13*(D**2)  -9927973.33*(E**2)  +631818.71*B*D  -562946.88*B*E  +10816235.82*D*E  -66024.13*B*D*E "
"lts__t_sectors.avg.pct_of_peak_sustained_elapsed","76.76 -0.15*B  +6.06*D  +5.12*E  +0.24*(B**2)  -2.90*(D**2)  +2.16*(E**2)  -0.23*B*D  +0.41*B*E  -2.99*D*E  -0.02*B*D*E "
"lts__t_sectors_op_read.sum","11219822.04 +544703.71*B  +12710010.11*D  -1421800.28*E  -297162.50*(B**2)  +134170.60*(D**2)  -9431853.33*(E**2)  +653493.83*B*D  +123480.83*B*E  +8967620.08*D*E  -222193.56*B*D*E "
"lts__t_sectors_op_write.sum","138412271.29 +197.23*B  +7.38*D  -188.92*E  +0.00*(B**2)  -11.57*(D**2)  +0.00*(E**2)  -36.03*B*D  +566.77*B*E  +36.50*D*E  -109.51*B*D*E "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active","2.75 -0.00*B  -2.97*D  +0.02*E  +0.00*(B**2)  +0.47*(D**2)  +0.02*(E**2)  -0.00*B*D  +0.00*B*E  -0.02*D*E  +0.00*B*D*E "
"l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","8388605.44 +0.00*B  -9830398.47*D  -0.00*E  -0.00*(B**2)  +1638399.65*(D**2)  +0.00*(E**2)  -0.00*B*D  +0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed","0.12 -0.00*B  -0.14*D  +0.00*E  +0.00*(B**2)  +0.02*(D**2)  +0.00*(E**2)  -0.00*B*D  -0.00*B*E  -0.00*D*E  +0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
"l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum","136420812.83 +120755.97*B  -43455.97*D  +76355.80*E  -65361.11*(B**2)  +15092.59*(D**2)  -56400.00*(E**2)  -35548.77*B*D  +110949.28*B*E  +25753.24*D*E  -23301.39*B*D*E "
"l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum","136378028.95 -43547.96*B  +23113.11*D  +9333.45*E  -25916.67*(B**2)  -2928.24*(D**2)  -34716.67*(E**2)  +27980.11*B*D  -121717.00*B*E  +21250.80*D*E  +28747.60*B*D*E "
"sm__warps_active.avg.pct_of_peak_sustained_active","94.06 -0.76*B  -10.42*D  +7.97*E  -0.62*(B**2)  +1.55*(D**2)  -2.99*(E**2)  +0.12*B*D  -1.26*B*E  +1.69*D*E  +0.27*B*D*E "
"smsp__cycles_active.avg.pct_of_peak_sustained_elapsed","99.84 +0.05*B  -0.29*D  +0.02*E  -0.12*(B**2)  -0.03*(D**2)  -0.87*(E**2)  -0.02*B*D  -0.04*B*E  +0.82*D*E  +0.02*B*D*E "
"smsp__sass_thread_inst_executed_op_fp16_pred_on.sum","0 +0.00*B  +0.00*D  +0.00*E  -0.00*(B**2)  +0.00*(D**2)  +0.00*(E**2)  +0.00*B*D  -0.00*B*E  +0.00*D*E  -0.00*B*D*E "
