Computation duration (us)
11755.2
39349.3
13865.1
11421.4
16500.1
21489.3
10340.1
13372.6
13996.5
10988.4
27425.1
17164.8
22968.1
23469.4
38840.6
19109.2
9227.07
14917.9
53157.4
11428.1
9015.26
13006.4
23705.5
15923.6
18846.4
11198.8
36231.7
13653.9
71830.1
11058.4
23079.9
11375.1
11323.3
15137.3
24813.3
25890
27171
34813.2
8522.08
19602
18216.7
12112.3
14498.7
26427.6
19539.3
15485.5
24603.3
20540.3
21634.4
17659.9
50221.9
14710.3
23869.9
20959.2
24828.3
26371.6
15673.6
13489.3
14610.8
13510.8
30150.8
11301.6
37805.4
11703.9
16430.1
26355
14856.3
13655.9
38989.3
16393.5
20462.9
15742.3
22286.9
22619
12071.2
36279.7
11849
11592
10799.4
20707.2
37983
12436.9
14330.5
16829.3
24180.4
27481.1
16494.7
20231.7
12264.5
21441
11444.3
17193.4
22365
9272.48
11734.6
19917.5
10066.2
21733.2
26717.4
28046.9
15296.1
12243.4
30851.1
17716.1
29550.6
20277.2
19001.3
15988.1
19349.9
13538.6
26995.8
26072.3
17635.4
9135.9
50646.8
15167.9
11700.9
14379
14834.7
20799.2
15513.3
27382.8
14948.2
10260.1
28847.4
20599.8
30651.6
8573.18
23189.9
12122.9
15731.6
15785.5
22246.8
21323.9
21839.7
11505.6
19940.4
9365.06
18345.7
41427.7
15787.6
38327.2
9960.06
17549.3
10447
14086.6
26318.7
28039.5
11153.6
15488.5
11748.1
17437.4
46151.3
8575.58
28024.3
23003.1
12182.9
10803.7
31963.6
25388.6
30831.3
38590
23202.1
26928.9
21019.3
18643.6
18417.8
20562.8
17316.8
31823.1
32682.5
19108.9
41096.3
31399.1
24456.2
12753.6
22109.8
13310
17684.3
19805.2
25781.5
10541.1
24234.6
25562.4
13503.4
14244.2
15902
17691.1
51539.2
15675
24349.9
13197.4
22533.3
15456.1
15168.1
37817.6
37766.7
32002.6
19403.8
10326.9
14684
12230.3
11882.2
21594.7
17103.9
8284
9589.25
17806.2
12743.7
11974
16552.6
25974.9
18770.8
15966.4
16684.1
22013.5
10094.3
11655.2
46842.6
22042.9
12017.9
15334.8
13416.8
36884.8
17393
20983.4
21161.7
12787.2
23324.5
18160.5
19870.1
20014.8
24008
15404.2
17424.3
19068.6
22616.8
24905.2
23731.9
8508.38
10228.2
9972.26
21045
21931.8
35098.9
10765.5
12574.9
19955.1
17003.8
12209.4
26448.2
22282.3
13806.1
16671.9
18040.3
27581.1
15399.6
19048.7
24479.8
13868.7
12771.5
17956.8
10270.6
18668.9
17463.9
12631.9
40343.8
41309.3
13456.4
23654.1
25221.8
20676.5
16120.9
13286.5
29838.3
20553.4
11238.5
11895.8
22730.7
12425.6
12217.8
13459.2
11559.2
19810.8
24334.1
24883.1
19151.7
13670.3
16068.6
14044.4
8829.44
20913.5
19361.6
17821.3
14175.3
39377.6
16502.5
17985.7
14168
10738.6
28467.5
24735.6
21000.7
33312.1
17987.5
15206.8
22162.5
33632.7
22301.7
9063.58
20970.6
8768.77
37105.9
27167.4
15960.1
17170.7
15728.7
20662.2
13971.5
9014.53
14086
18502.6
11582.6
15284.4
13662.5
16165.4
35912.3
20247.2
15940.3
15146.7
20372.1
11995.6
22665.7
20914.8
10616.7
11447.9
13537.4
22435
19473.2
13166.1
16285.8
19755.8
25922
19294.9
11139.9
13269.4
16872.2
14039.6
10319.7
24913.6
12453.4
11183.6
22226.6
12137.6
9127.39
17494.1
15305.3
16511.8
9641.47
51965.6
20057.1
38008.4
26230.2
12820.4
10613.2
21592.9
12359.3
17487.4
14891.9
16975.3
19280.8
12902.5
19355.7
11040.9
12030.4
25038.5
27614.7
11719.6
18194.7
10336.6
20542.5
19169.9
23619.8
50469.4
17712.1
12810
19733.8
20054.1
25325.3
11624.1
16502
14939.8
45524.8
20741.5
13500.5
27401.8
35543.3
25994.6
16523.8
18146.4
35597.3
43964.6
17748.6
34242.9
14794.5
18485.8
23135.6
11655
18783.9
11870.1
20263.1
44620.4
23302.3
26817.6
9423.55
11132.4
19971.5
40175.8
18344.7
14199.2
19192.5
17506.3
56603.6
14628.1
9625.44
12330.7
31164.2
36490.9
14903
34594.9
16999.2
15289.4
35377.3
27969.9
13253
11807.1
23426.2
15378.2
20997.6
27008.9
12092.4
17846.1
17080.8
12344.9
16534.5
13283.6
21838.1
12465.2
21043.6
16844.2
13061.5
42149.4
10242
28382.4
17850.7
23177.4
25091.1
15580.3
17336.3
17798
18111.3
13327.5
15234.4
12863.2
20935.5
24830.8
13768.5
18226.7
36300.3
17099.6
20955.8
36275.2
8305.09
12753.4
38771.2
12275
21103.8
13804.4
22544.2
19086.2
13579.5
12018.8
16389.6
13238.1
38678.7
23383.6
16325.1
10498
41485.7
42152.1
31277.7
12796.9
21057.2
15955.9
17618.6
13356.2
25847.6
33897.6
11852.5
22232.1
34908.4
20327.9
26012.8
20068.7
12873.6
69445.7
29803.7
18980.4
17096.9
27314.2
14774.1
15197.9
37242.9
20996
16329.8
36242.2
19624.4
12276.9
40833.7
35590.7
11710.3
13385.3
25559.5
45274.9
23633.5
14457
22208.7
10310.2
22431
14086.6
26100.2
41654.5
16925.3
14462.1
16089.3
18202.9
24651.9
20716.9
32412.8
23352.5
11807.9
10769.8
26955.6
18595.1
12424.4
17717.6
20831.2
20689.5
14538.4
8395.39
18843.5
10657.8
32772.5
26890.4
25659.6
27558.1
36903.8
41035.1
17061.2
41255.4
22198.9
15906.8
14799.4
17486.8
33472
23041.9
17410.6
9968.74
15855.4
25672.5
27144.4
11272.2
10450.3
13985
21463.8
22162.7
28935.3
16982.7
39320
21808.4
24735.3
17187
13060.9
17311.7
18710.2
12262.4
27839.4
21570.5
17655.3
15586.7
21756.4
44579
21786.6
20918.8
27768
23877.3
13606.1
24493.9
21052.3
21741.7
17601.8
12312.4
14258.1
28664.6
17948.2
13939.6
27926.2
28849
32850.9
10681.6
27268.1
29398.6
13870.1
19401.8
20995.5
25755.3
40532.6
28284.5
39209
29435
20782.8
22351.6
12560.6
22225.4
17795.2
14092.4
14380.4
11395.1
22304.3
14265.5
13564.8
30827.5
18953.1
32730
55818
22185.4
10338.8
16206.4
40126.8
22244.4
17924.4
20577
21508.5
28622.1
10081.6
12170.6
14937.7
13384.9
35412.4
10727.5
23774.2
20761.9
25188
44352.7
15816.7
9599.55
21067.4
17966.4
18329.5
22305.3
18878.8
13018.5
30601.2
29077.1
29315.9
16482.3
16958
25250.8
14221
80390.2
18455.6
25634.3
14552.3
28574.5
21479.4
18449.5
49772
15725.6
10153.8
12836.7
11769.3
10545.1
29513
11934.2
23607.4
18409.8
23523.5
20768.9
40800.4
14989.2
13916.2
15503.7
18619.8
29782.7
15148.1
25188.4
31486.1
22808.5
38525.8
25142.1
33565.5
25912.8
13107.7
15694.3
43339.4
12092
14816
8064.35
11019.2
24377.3
12206.2
102429
35167.4
15372.7
15546.9
13669.8
27930.2
45188.9
26228.7
66041.3
29071.1
14077.9
14861.5
13932.2
10433.4
13583.6
19467.9
13769.9
16351.2
10095.9
20125.9
40948
20635.2
16226.6
18511.6
8949.38
32318.8
13760.9
27017.1
16173.9
23717.7
32680.5
10965.7
9641.25
26441.9
28050.7
31698.6
22761.2
13399.1
18840.3
18862.1
30851.9
18732.6
20142.8
13966.1
27401.8
16369.8
19645.9
15325.8
46482.9
19082.9
11581.7
12183.4
24874.4
16926.8
50932.6
12056.3
13194.8
29916.2
23275.7
17071.7
43763.6
42850.1
13168.1
10419.1
24209.4
26200.6
30235.3
35452.4
13311.2
44928.9
23671.3
23639.3
28032
23897.4
51211.2
22647.6
18482
14455.1
41554.8
42943.3
12621.8
13562.8
29211.1
23285.5
24764.8
14330.2
51660.6
23293.7
23485
43693.8
13989
19457.3
19323.1
14757
15094.9
12722
22615.8
33231.4
24380.1
45917
31168.7
45494.5
19498.1
50483.4
14974
23412.7
22941.4
16024.4
20256.9
47429.6
19478.8
14498.6
20159.4
14513.8
34444.5
10943
21269.9
34304.4
11288.2
14383.2
30287.9
27190.9
15857.9
55574.3
34177.4
47054.9
11904.6
25391
11259.7
24688.4
17601.2
47230.8
26988.1
35530
17324.3
44650.1
20611.8
14937.2
14783.5
24188.9
30888.3
24447.1
33296.4
19980.9
25211.5
29549.4
16470.4
25621.5
20813
20034.3
37030.5
18417.1
57989.4
17450.3
41403.3
30385.4
44136.5
11756.4
16371.9
33811.9
15560.6
25033.1
24466
20354.4
44645.2
12907.3
16789.2
27423.1
33607.7
32044.9
26808.4
15056
20447.3
25935.9
16979
25578
37742.7
21197.1
13148.4
16661
57390.1
27460.3
15104.2
66909.8
32254.9
13648.7
12259.9
45578
45703.9
59136.2
69572.3
26122.4
20730.7
20484.8
22465.7
25753.5
53724.3
23672.1
35048.3
28829
22770.6
97890
14847.4
38183.4
16565.9
67937.7
19913.8
48733.6
12988.2
17652.5
23682.9
54587.4
24122.5
21399.3
18730
17470.9
17750.4
53519
38557.7
13189.1
12073.2
28243.4
16743.8
74225.7
13258.5
20264.8
26635.9
24996.7
53281.2
12176.6
58792.4
19038.9
16697.7
21738.4
18238.2
15704.8
26624.2
28388.2
17553.3
60395.1
27390.3
33441.8
44107.3
33051.8
19442.9
23755.1
30719.7
36413.8
21713.7
21157.4
14580.7
35818.4
24649.7
15620.7
21462.5
26519.1
38014.8
44902.7
26749.5
31463.7
19433
17179.6
25075.1
13929.5
14238.6
21559
22279.5
22106.7
21421.1
15467.5
22933.8
29672.5
59126.1
24742.8
15815.8
18695.4
21937
35505.6
31208.6
55872.3
21431.1
17062.8
12411.6
28061.2
27211
60980.4
18497
51335.6
14802.9
29059.3
37909.1
48785.6
15908.1
18772.8
50852
52087.9
40817.1
17225.3
32756.1
29959.1
28512.2
28532.1
21788.6
74876.4
12297.5
62877.1
17717.6
36054.6
40240.5
13754.3
28732.2
18201.8
26481
30730.2
29598.8
37979.8
30296.8
17799.8
26988.4
25761.7
10967.6
18637.6
21692.4
29021.8
18632.6
37817.6
29827.9
75116.2
27559.5
31411.7
39619.2
17718.5
28199.4
29301.8
68950.4
28301.4
30264.4
28165.4
18516.7
39197.7
65340.6
16933.3
17923.7
39186.4
22030
18680.9
32742.8
28216
36289
16089.9
15150.9
12714.9
16010.6
25661.2
31038.5
17906.7
31597.8
17932.7
41537.9
28716.8
24879.5
25639
13118.1
41123.4
14961.4
78792.8
52445.6
56823.3
36307.4
30445.5
17633.8
14272.3
15505.4
17316.3
21963.2
13306.8
62187.8
12342.1
31856.4
32948.4
65386.5
27885.8
27804.3
16223.2
15083.5
21054.2
25028.2
14395.8
34752.8
40607.4
25064.2
23916.1
11636.2
62335.1
40888
43882.1
24302.6
18086.7
16634.7
32148.5
40550
33867.8
20857.8
34206.9
17306.4
20456.2
61856
32199.2
64369
56961.6
26222.8
14108.9
16479.5
31039.4
19420.4
17807.6
40015.9
18711.4
30732.8
28818.5
32855.6
26314.6
39673.3
15705.2
84459.6
16418.1
20333.7
57090.7
57653.9
17496.8
33360.7
39420.5
43877
29533
54262.4
63063.9
24835.9
21226.2
13754.8
44538
24488.8
19968.4
13342.5
67457.7
19408.4
17439.8
33138.4
30384
14349.9
38003.9
43561.7
19452.7
16810.5
18726.5
40719.1
39077
22545.3
26609
20207.2
21965.7
58452.2
23743.2
14093
31433.8
30268.4
29359.6
19633.6
18477.4
14739.2
26838.7
20439
22378.3
16790.3
18115.8
18528.7
26307
29036.6
41262
26012.4
15672.4
34818.1
17826.2
25788.5
25973.7
17192.4
66364.4
33081.7
33798.8
29472.9
42358
16632
17028.4
43632
19778
68851.9
33512
19033.4
33272.3
29754.2
36335.1
31747.9
63700.4
46963.2
28598.2
19887.1
22923.1
28359.8
17395.6
59692.4
64507.5
32557.7
21566.5
39814.8
24663.6
35199.3
28383.1
23717.5
37441.7
23594.3
41075.6
24122.1
20046.7
58682.1
23309.6
17830
71816
33388
24109
19078.7
16705
37129
129868
66458.7
35784.9
18318.6
70682.2
22129.1
37056.9
33414.1
38864.3
29014.6
38568.9
18026
17816.6
19204.5
27635
33639.8
60057.3
35329.6
28435.6
15581.9
15221.7
20952.4
43415.6
21936.3
16658.5
36585
26607.8
48816
25858.7
67733.2
22826.3
21646.1
45338.5
34968.4
36275.6
19485.4
31025.3
17882
23051.3
15815.8
48166.9
20282.5
26831
37328.4
64099.6
61142.3
20874.7
76097.9
20245
32351.7
24390.7
25340.5
20463.1
67813
34353.1
102609
46816.4
40339.1
23595.1
39384.4
19533.4
29004.6
28181.9
17444.4
36922.6
16083.7
76162.8
26629.8
25406.5
34490.9
46253.2
35866.5
26414.2
26071.1
22566.2
47719.4
20661.1
23491.4
31283.2
94814
28633.1
19834.8
26277.3
77529.6
24617
17637.9
17374.4
25360.8
15179.4
36202.2
48309.1
17792.2
35654.2
18119.7
38009.9
40789.7
27646.9
23987.9
22813.1
38213.8
20870.3
24566.5
35305.2
68875.8
35955.1
65276.7
39969.9
36805.2
35253.6
50944.2
38896.8
27015.4
47869.9
51444.9
29443.9
41861.5
35684.4
41908.4
31966.6
21503.7
80195.5
27793.8
36305.4
44017.5
23939.9
51378.7
35682.5
39135.9
68362.9
32566.3
35465.6
72330.4
18744.7
22389.3
17485.6
19596
32724.3
17767
35299.7
63545.9
36720.4
38670.4
29867.6
28180.8
29204.4
36853.5
52696.7
37246.6
48160.6
21257
75618.3
37832.4
28631.6
26951.3
41697.4
57075.4
19707.5
77097.5
71978.6
32320
22615.5
37063.9
18547.8
22334.7
140086
87703.8
25244
141873
16750.8
15541
24082.9
38462.4
30981
21133.4
29757.8
25990.1
25515.9
30554
51566.6
18606.9
36807.6
21315.6
21947.6
18825.2
72973.2
43290.5
44558.6
74288.4
19042.8
49239.7
43227.2
77215.4
42454.4
53631
23162
18306
17046.4
27311
75021.2
23421.7
32565.9
21619.8
26390.2
50592.7
19387.9
40356.2
48204.3
37491.4
39438
46851.2
21689.9
80385.9
89489
28207.9
29945.8
85151.4
19971.8
88583.6
21978.5
39936.8
22485
40271.9
29196.1
79390.5
18576.6
48478.1
21996.1
31936.9
53754
34405.2
75586.2
75897
19790.4
26941.7
27267.3
24641.5
31415.1
35797.1
61100.4
30557
21220.6
22640.4
52551.2
21734.3
38260.8
38392.4
22496.7
39205.2
42801.8
54578.7
46058.4
22338.1
30478.4
90392.1
31381.5
32185.1
20174.8
30290.7
40101
37836.3
61073
25583.5
48681
46556.9
29343.5
77716.2
22667.6
43593.4
17732.3
62609.6
25421.3
27081.6
15841.7
46321.4
47287.3
31141.8
22973.4
15071
23296
32823.5
108477
23169
54708.7
70594.6
28700.1
79773.1
83308.3
31104.9
69981.4
46468.6
43519.5
61936.2
47318.7
43400.3
73895
19288
47669.1
19520.2
46693.6
25668.8
18455.2
53248.1
90835.7
96170.2
41631.6
28257.6
63476.1
33592.3
57859.1
57142.4
32227
25829.9
27501.3
64620.9
29041.4
24874.8
92918.3
80707.6
18283.9
28999.6
30550.7
42182.5
46713.8
19932.7
44947.8
89292.3
50600.1
29413.8
22923
109819
27084.3
38500.9
32262.8
80068.9
25833.7
29370.5
64736
29339.2
71120.1
27585.2
74842
93150.1
41881.8
66900.1
44114
39574.7
47382.2
53513.2
54975.4
19285.7
27263.7
26678.9
20078.7
25783.5
81005.7
29484.8
30052.7
33996.6
25212.7
30018.2
34721.5
30560.6
29034.7
33596.2
24922.8
63197.9
29867.1
69267
49086
46897.1
26803.2
93388.4
28197.7
135093
23169.2
43284.3
61906.5
63919.2
26969.2
26964.7
23065.1
92991
43883.6
27418.8
44556
46799.4
22182
33943.7
27849.3
172615
39605.5
41791.6
31170.1
23997.4
32094.2
131179
24543.8
45052.3
65245.1
44006.9
47880
31032.7
30153.7
47237.3
31432.3
28397.5
25743.1
53600.4
27798.4
31362.4
38061.7
59269.7
42776.9
169384
37486
79167.3
35984.3
33727.1
55876.2
52352.6
45793.6
52737.5
32756.5
44245.3
41112.9
46530.5
28248.6
18753
48564.1
54533.9
30521.2
32711.6
29331.5
27439
63027.9
37209.8
66173
53411.8
36594.8
29532.5
22551.8
70578.4
52922.7
47632.7
66106.2
29279.3
48981.5
18591.9
49891.1
21849.5
63938.6
43531.3
169870
36019.9
102670
78111.8
40775.4
59713.2
19465.7
25807.1
24961.9
31008
24311.4
45468.6
32798.6
49590
20111.9
42062
26231.2
55075.4
19139.5
49376.1
64835.5
34491.8
41638.4
30944.1
52174.8
47222.2
41264.5
26646.7
23883.7
29919
99242.6
26354
30922
123927
27268.4
38831.9
78697.5
103164
58234.9
66815.5
23998.2
25667
41577.6
83970.4
66965
52909.1
169584
64140.2
29335.6
90738.2
22820.2
23112.9
51480.4
67563.1
53999.4
39643
51816.8
42895.3
60558.7
60360.2
24016.3
69569.7
84109.7
35915.9
44260.5
46671.2
60188.3
39487.6
32656
60837.8
49912.2
64918.5
100923
131266
27390.1
34658.8
29451.3
33542
74981.2
29280.9
60009
28603.1
31495.9
64647.7
48085.7
61439.4
29832.8
53146.3
25984.4
51802.4
47002
67148.3
32689.9
24373.9
37322.3
74667
31616.7
24322.8
23579.5
31323.9
37511.8
32883.1
50006.7
86258.2
85600.7
70170.1
83503.8
30786.1
26884.7
44505.5
24644.1
101700
88285.3
102536
44279.3
18905.4
121684
20946.1
47349.7
25494.2
57603
35184.7
17390.2
26538.2
25186.2
63015.5
27115.4
27466.6
51002.8
27466.8
44608.9
25332
54376.9
20124.4
35586.8
34401.2
18108.7
28254.7
22022.4
26979.2
43474.3
52232.5
19842.5
22798.5
45765.1
26688
85363.8
25785.9
44242.9
63309.1
60042
23173.9
175952
104537
79885.4
37864.6
26742.8
49915.2
20870.2
25891.1
54610.2
35485.4
93179.2
33558.5
27191.8
33872.3
23309.9
169618
53017.5
33943.8
31225.8
93384
31167.6
52889.3
94392.5
26780.2
17024.9
33083.4
48728
24839.4
30107.3
30036.6
29748.1
121995
31130.2
127818
34156
45063.7
23612.2
27951.9
43824.8
23637
48467.5
54588.4
33787.2
93968.2
125918
64052.9
105406
89693.6
33934.2
32700.7
24777.4
30411.4
59258.7
30267.3
28057.1
52303.1
30685.1
18977.4
103565
59411.6
86084.4
29499.9
60062.8
63198.4
22098.5
86330.6
33565.3
21224.1
20863.4
32404.5
62436.5
30842.4
52383.5
83563.1
33073.6
22535.1
41255
20081.3
117476
25487.9
28134.9
30541.3
28295.3
33875.6
121615
47500.4
32813.5
103771
21576
59376.3
24477.2
53474.4
61117.3
27482.6
27362
29279.6
47438.3
55488.8
42872
168326
48957.7
48175.7
23978.8
25910.1
50929.6
22463.4
28250.3
89470.5
81505.8
50429.8
86468.9
32924.5
20153.3
59658.5
103802
60681.7
42642.6
24673.2
22226.9
45816.5
33028.3
22509.2
35196.8
37763.8
64518.4
30818.9
25615.6
21543.3
30902.1
20662.5
63403.7
27841.7
67403.9
20424.5
47413.6
63705.7
22981
29503.3
66128.5
23536.8
69579
33565.3
29844.8
33347.1
52004.4
67196.9
25228.9
43547.3
49399.4
31089.2
19746.1
33403.7
26821.7
19554.3
31082
32602.9
18673.4
28861.3
21669.5
40666.5
169728
19968.3
44223.4
49642.9
27703
60921.8
31919.6
44505.1
28069.6
44300.9
47427.9
31847.5
43857.2
20391.2
34963.7
28416.9
29592.1
53670.4
32158.9
24900.4
36433
78599.7
100513
21790.3
35357.9
27341.8
59159.6
38587.2
22065.5
63675.9
31751
20030.4
46601
60031.6
46754.9
23717.5
20370.6
27083.7
60544.1
47158.4
29326
32022.3
23077.1
53034.9
26956.1
36180.1
25398.4
50644.4
47950
38989.9
39399.4
30438.4
92231.6
46903.6
62064.5
19239.7
23029.3
64965.5
44315.7
23931.7
20760.2
34522.2
33573.7
30705.8
33769.8
88474.2
180570
165262
44325.9
47050.9
32229.3
96382.2
28049.6
46320.9
86969.5
31252
47630
28863.1
59782.6
29461.5
33885.1
38734.6
34594
18881
101239
55650
22198.4
21388.1
101441
33564.3
32199.4
48957.3
32378.6
88695.2
26335.6
47309.3
31427.1
64408
34648
32908.5
29516.7
62374.7
24891.8
23123.8
29409
44222.1
30071.6
106097
39227.1
31618.9
28923.5
83457.1
54727.9
30542
90078.2
24278.8
18527.3
51134.1
38712.7
62148.8
30426
49050
67496.2
94667.4
24994.2
39133.6
40453.3
47110
30435.6
18756.5
28818.8
27864.2
34848.5
53394.4
29302.7
41537.5
51967.1
44207.5
18706
32846.1
29311
27500.3
18566.3
24875.8
38884.6
30162.1
24367.8
19534.4
64067.2
28457.8
33059.3
31109.8
40715.9
96761.1
66724.8
37592.5
34813
48621.2
54391.8
24839.2
22525.8
59274.6
45861.4
124324
40742.1
66116
18902.3
53110.5
20751.2
29397.7
27925
20671.7
22624.9
24860.4
103766
27477.5
48636.3
40534.7
67129.1
33327.5
62344.8
44398.4
88696.4
92291.1
41045.4
26096.2
25142.9
26943.1
26207
36735.9
70006.2
37782.1
21886.9
31102.7
34572.5
35090.3
38309.3
51072.3
46699.5
32301.7
99688.3
27657.8
56614
142802
34855.8
34933.9
30516.1
31706.9
39667.7
55298
73420.6
39576
52308.4
26746.7
123885
122291
41749.1
25468.2
34253.8
35978.4
49522.5
31367.9
54433.6
63517.1
32854.6
52826.8
22547.4
30623
22105.7
27963.8
43145.2
32962
60018
33689.1
25961.9
48871.6
62400.6
28674.2
171446
95351
21064.8
20336.3
34593.1
101382
21360.2
21895.7
88158.9
30506.5
29034.6
30027.4
27098.1
124840
23411.9
44458.3
29077.8
57839.3
92125.6
22786.7
23307.9
19884.2
56643.4
23901
69501.4
52571.5
33571
81578.6
37693.7
33066.4
35619.9
31339.9
33669.3
30095.9
45597.2
23100.8
43045
26021.5
52001.9
27020.6
20546.8
18155.7
34868.3
18902
30851
64787.4
51289.5
29433.7
25996.7
29053.7
35975.5
28851.8
23415.5
61998.5
82042
83626
30409.2
47108.6
78709.7
30437.2
25077
78843.6
123406
22920.2
27729.4
19367.8
26142.5
29511.8
23825.2
49525.5
19307.6
51256.4
22792.3
31341.7
53848.6
62626.6
26678.7
31417.5
56149.4
60556.8
49062.8
65845.7
59795
30548.7
30959.5
36025.9
27637.3
22674
23632
32776.5
30062.3
30805.4
52897.8
93186.3
18516.2
57369.1
22025.2
77228.4
60230.2
37800.4
51625.7
33369.8
29460.5
41976.5
28211.7
22996.4
49995.7
27339.7
37152.2
87455.4
32922.8
20057.6
28694.3
84326.1
69417.7
39643.4
30456.6
48356.6
18501.5
49549.6
55057.1
37918.7
49010.5
59667.9
18120.3
19066.4
29796.6
32957.3
48839.2
34536.8
41048
42643.6
24237.2
31255.8
48682.7
47259.5
46120.4
61868.5
47165.2
30265.4
90753.6
66595.6
31204.4
39556.1
84831.3
86691.6
27893.1
24526.8
33070.2
91917.9
47372.1
96555.6
33672.9
33806
41898.8
85036.8
23171.6
40866.1
64657.4
20357.7
29908.5
23640.3
64275.7
26977.2
34310.2
47195.2
39152.8
50461.1
101836
62420.5
23202.6
33468.9
34343.5
29042.6
25073.3
30658.1
39519
59394.7
87944.2
18828.7
23113.2
28311.3
78575.7
21915.7
27180.8
42813.8
103953
64238.9
22719.4
33271.3
31034.1
34638
100315
31642.2
47506.2
19138.9
33595.2
83421
46010.3
49270.7
89551.6
34077.4
24719
43921.7
38265.3
41274.9
21882.3
58664.4
20869.6
30419.8
59290.8
175254
32542.8
43954.2
28416.2
24676.1
34012.2
47589.4
29236
21553.4
17959.2
19951.2
27973.1
24174.4
57720.5
55879.2
24098.5
48064.6
49864.5
18160
30920.1
39560.9
20591.3
130186
83860.5
28025.2
24951.7
66867.9
86711.6
83389.1
39498.1
21102.4
24329.5
35689.6
78687.9
84139.2
24818.8
34431.9
33263.1
25807.5
20399.1
32765
32947.1
26146.7
40079.4
25651.7
68396.5
55644.6
54683.8
145329
39233.3
21176.9
34232.7
36304.9
58212.4
62883
33503.3
35399.2
25741.8
28031.1
86183.7
67640.7
43748.4
25295.9
29469.3
49096.4
30900.9
49635.1
37870.3
17115.7
25550.8
65089.6
23805.6
35832.9
44819.7
21946.2
22774
25612.1
28043.9
43795.1
31473.9
92457.6
22525.7
28917.8
57213.2
30145.4
26590
37219.4
30779
37889
25257.2
45473.1
27923
26643.8
39932.4
79401.7
93908.6
54898.7
46416.5
30358.6
31921.6
44069.6
38919.6
52970.3
88075.9
105608
35174.7
27109.8
83051
33045.2
41422
28020.8
35202.8
19852.5
66005.9
70147.8
41160.1
27091.9
113479
101206
31833.8
49366.7
22794
34299
53197.9
30044
44029.1
33684.5
35249.2
95730
33253
25136.4
65478.2
84678.2
60609
53083.5
56067.6
53820.7
123769
76997.9
30188
22300
40262.3
79134.8
49479.9
30050
34974.9
20059.5
46024.2
52326
42879.5
57496.5
62033.2
21580.6
46274
39381.8
100692
27998
43145
20983.6
19753.5
62686.3
22530.3
128564
51432.9
61926.3
18435.6
87352.5
43406
59456.2
31238.1
33746.3
48687.9
62255.1
44958
43574
30335.6
61344.5
75130.6
43080.8
68976.9
22443
91223
46358.8
24871.5
31311.1
27462.2
75485.9
27219.8
45120.3
30461
21342.3
24502.2
21610
128693
61306.8
61198.3
44393.2
43792.3
39677
17775.5
54163.4
53615.6
66738.5
60580.4
48104.7
34656.5
27307.7
117208
27775.2
88797.6
43805.3
47819.3
23033.2
23620
21542.1
39712.9
88927.4
25733.8
50841.3
49295.8
80802
93867.8
34513.8
80099.9
18516.4
62510.4
52455.8
27920
48196.2
20729.2
33799.3
26577.4
34117.4
67548.1
54045.3
24421.9
86415
77663.6
96938.2
26718.3
46926.2
49266
48059.5
47849.7
42772.9
32619.7
48904.4
46038.8
25381.9
61623.4
18151.3
91822
49001.7
42592.7
60983.3
44366.1
29049.1
22837.5
26928.8
29951.6
48272.1
45380.1
31591
35113.7
65488.9
24271.6
54116.8
32995.1
59356.9
102585
47230.5
42100.2
22545.6
