Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,8833,1048576,256,32,32,32,16,16,8,16,2,2,1,0,0,0,0,32,35.961,34120000,525935,16.5966,67543700,526171,32.9098,201327000,0.021314,0,0,0,0,74.2674,99.4661,0,8589930000,0,8805940000,67108900,6444550000,219152000,0,754024000,0,38.7532,0,0,16.4731,0,30.8182,32,100,896,0,0,0,72
gemm_fast,6871,1048576,256,32,32,32,16,16,8,16,2,2,1,0,0,0,1,32,46.4281,34189400,525615,21.3725,67077000,526131,15.9623,75497500,16.005,67108900,8388610,0,0,98.7766,99.4919,0,8589930000,0,7731150000,67108900,4699720000,416285000,0,672072000,0,36.8151,0,0,15.5325,0,35.5234,32,100,1024,4096,0,0,64
gemm_fast,8826,1048576,256,32,32,32,16,16,8,16,2,2,1,0,0,1,0,32,36.1875,34308700,524419,16.6005,67170600,524335,22.7084,138412000,23.2945,134218000,8388610,0,0,98.6674,99.1688,0,8589930000,0,7526680000,67108900,6645870000,482345000,0,728826000,0,28.22,0,0,17.0395,0,29.8891,32,100,1024,4096,0,0,64
gemm_fast,7500,1048576,256,32,32,32,16,16,8,16,2,2,1,0,0,1,1,32,42.7977,34308900,524428,19.6246,67232700,524311,2.43534,12582900,41.9636,201327000,16777200,0,0,98.5128,99.1482,0,8589930000,0,6118440000,67108900,4901040000,415236000,0,628195000,0,30.6555,0,0,14.8268,0,30.3942,32,100,1024,8192,0,0,64
gemm_fast,8114,1048576,256,32,32,32,16,16,8,16,2,2,2,0,0,0,0,32,39.0443,34013900,525365,21.7754,81621800,526102,23.9194,134218000,0.755338,0,0,0,0,98.4191,99.4749,0,8589930000,0,9140440000,67108900,4297060000,350224000,0,701465000,0,27.3007,0,0,12.3478,0,31.2596,32,100,1024,0,0,0,63
gemm_fast,6642,1048576,256,32,32,32,16,16,8,16,2,2,2,0,0,0,1,32,48.1592,34252500,525134,22.0951,67071200,525650,15.5765,71303200,16.5207,67108900,8388610,0,0,98.7631,99.371,0,8589930000,0,6589250000,67108900,4565500000,349176000,0,630227000,0,32.3198,0,0,15.5943,0,34.427,32,100,1024,4096,0,0,64
gemm_fast,8604,1048576,256,32,32,32,16,16,8,16,2,2,2,0,0,1,0,32,37.1995,34293700,524313,17.0619,67132800,524311,12.0005,71303200,23.9239,134218000,8388610,0,0,98.7843,99.256,0,8589930000,0,6459230000,67108900,4498390000,358613000,0,624230000,0,24.5528,0,0,11.8365,0,26.2684,32,100,1024,4096,0,0,64
gemm_fast,7213,1048576,256,32,32,32,16,16,8,16,2,2,2,0,0,1,1,32,44.5344,34319600,525228,20.3931,67232400,525197,1.68733,8388610,43.6359,201327000,16777200,0,0,98.484,99.1898,0,8589930000,0,3841980000,67108900,4766830000,358613000,0,550830000,0,30.1862,0,0,14.9893,0,27.7016,32,100,1024,8192,0,0,61
gemm_fast,10028,1048576,256,32,32,32,16,16,8,32,2,1,1,0,0,0,0,32,31.4669,34039600,524588,15.0032,69177200,843131,38.5291,268435000,0.313444,0,0,0,0,98.5239,99.4562,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1455,0,0,19.434,0,30.674,32,100,1024,0,0,0,64
gemm_fast,7488,1048576,256,32,32,32,16,16,8,32,2,1,1,0,0,0,1,32,42.3328,34148000,524691,19.4181,67074500,640807,27.4801,142606000,14.5706,67108900,8388610,0,0,98.7083,99.3927,0,8589930000,0,7864320000,67108900,6983520000,419430000,0,753992000,0,33.1451,0,0,21.0298,0,36.3179,32,100,1024,4096,0,0,64
gemm_fast,9388,1048576,256,32,32,32,16,16,8,32,2,1,1,0,0,1,0,32,34.0385,34504500,524625,15.5301,67020900,709939,21.8633,142606000,21.7845,134218000,8388610,0,0,74.3235,99.2984,0,8589930000,0,7528780000,67108900,6782190000,419430000,0,730923000,0,26.3562,0,0,16.2405,0,27.9956,32,100,896,4096,0,0,72
gemm_fast,7748,1048576,256,32,32,32,16,16,8,32,2,1,1,0,0,1,1,32,41.3273,34321800,525676,18.9657,67111700,611743,3.13706,16777200,40.5929,201327000,16777200,0,0,98.5178,99.2698,0,8589930000,0,6187650000,67108900,5171580000,350224000,0,642810000,0,29.2257,0,0,15.1153,0,30.0486,32,100,1024,8192,0,0,62
gemm_fast,8832,1048576,256,32,32,32,16,16,8,32,2,2,1,0,0,0,0,32,36.0163,34188100,526229,16.6219,67536100,526115,32.9072,201327000,0.0213438,0,0,0,0,74.2684,99.6129,0,8589930000,0,8805940000,67108900,6444550000,219152000,0,754024000,0,38.7503,0,0,16.4718,0,30.8159,32,100,896,0,0,0,72
gemm_fast,6741,1048576,256,32,32,32,16,16,8,32,2,2,1,0,0,0,1,32,47.5629,34247100,525177,21.8124,67071500,525477,16.2783,75497500,16.3043,67108900,8388610,0,0,98.7418,99.3641,0,8589930000,0,7798260000,67108900,4833940000,416285000,0,684655000,0,37.0996,0,0,16.2956,0,36.9127,32,100,1024,4096,0,0,64
gemm_fast,8821,1048576,256,32,32,32,16,16,8,32,2,2,1,0,0,1,0,32,36.1823,34309400,524511,16.6009,67168000,524351,22.7039,138412000,23.2996,134218000,8388610,0,0,98.6661,99.1947,0,8589930000,0,7526680000,67108900,6645870000,482345000,0,728826000,0,28.2187,0,0,17.0387,0,29.8878,32,100,1024,4096,0,0,64
gemm_fast,7243,1048576,256,32,32,32,16,16,8,32,2,2,1,0,0,1,1,32,44.2402,34321400,524468,20.3134,67147200,524311,2.52059,12582900,43.5374,201327000,16777200,0,0,98.4927,99.3708,0,8589930000,0,6185550000,67108900,5035260000,415236000,0,640778000,0,31.3138,0,0,15.7685,0,32.0936,32,100,1024,8192,0,0,64
gemm_fast,10022,1048576,256,32,32,32,16,16,16,8,2,1,1,0,0,0,0,32,31.7531,34252600,523847,14.9693,68986200,840183,38.5303,268435000,0.3131,0,0,0,0,98.5228,99.325,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1542,0,0,19.4383,0,30.6808,32,100,1024,0,0,0,64
gemm_fast,7918,1048576,256,32,32,32,16,16,16,8,2,1,1,0,0,0,1,32,40.2783,34155800,524304,18.4668,67087400,677027,26.1074,142606000,13.8452,67108900,8388610,0,0,98.7309,99.3613,0,8589930000,0,7528780000,67108900,6782190000,417333000,0,730857000,0,31.505,0,0,19.4131,0,33.4616,32,100,1024,4096,0,0,64
gemm_fast,9040,1048576,256,32,32,32,16,16,16,8,2,1,1,0,0,1,0,32,35.2698,34502600,524369,15.9869,67022300,691403,22.6533,142606000,22.5756,134218000,8388610,0,0,74.261,99.2332,0,8589930000,0,7797210000,67108900,6849300000,419430000,0,741409000,0,27.6645,0,0,17.0079,0,29.4478,32,100,896,4096,0,0,72
gemm_fast,7991,1048576,256,32,32,32,16,16,16,8,2,1,1,0,0,1,1,32,40.4928,34322200,524375,18.4304,67156300,614943,3.04238,16777200,39.403,201327000,16777200,0,0,98.5339,99.3606,0,8589930000,0,6120540000,67108900,5037360000,350224000,0,630227000,0,28.7234,0,0,14.2785,0,28.5707,32,100,1024,8192,0,0,62
gemm_fast,8976,1048576,256,32,32,32,16,16,16,8,2,1,2,0,0,0,0,32,35.982,34336500,524502,16.6838,68626500,839967,32.5354,201327000,0.68388,0,0,0,0,98.5369,99.3056,0,8589930000,0,9609150000,67108900,6446650000,487588000,0,787579000,0,24.76,0,0,16.6285,0,31.8311,32,100,1024,0,0,0,64
gemm_fast,7651,1048576,256,32,32,32,16,16,16,8,2,1,2,0,0,0,1,32,40.3575,33895100,524147,18.7173,66919200,619923,25.5794,138412000,13.9901,67108900,8388610,0,0,98.6774,99.4239,0,8589930000,0,6923750000,67108900,6647970000,418382000,0,707920000,0,26.9668,0,0,19.2161,0,32.7301,32,100,1024,4096,0,0,64
gemm_fast,8616,1048576,256,32,32,32,16,16,16,8,2,1,2,0,0,1,0,32,37.3684,34292200,524189,17.1035,67107700,822655,12.6916,75497500,23.8887,134218000,8388610,0,0,98.835,99.2514,0,8589930000,0,6725570000,67108900,4701810000,418382000,0,640778000,0,24.862,0,0,12.3539,0,26.9263,32,100,1024,4096,0,0,64
gemm_fast,7492,1048576,256,32,32,32,16,16,16,8,2,1,2,0,0,1,1,32,43.066,34321600,524348,19.6301,67180500,605163,2.43399,12582900,41.9578,201327000,16777200,0,0,98.4868,99.1821,0,8589930000,0,3972010000,67108900,4903140000,417333000,0,561119000,0,29.0181,0,0,14.826,0,27.1359,32,100,1024,8192,0,0,58
gemm_fast,8834,1048576,256,32,32,32,16,16,16,8,2,2,1,0,0,0,0,32,36.3443,34245100,523950,16.5867,67538100,524311,32.9101,201327000,0.0213298,0,0,0,0,74.2659,99.5709,0,8589930000,0,8805940000,67108900,6444550000,219152000,0,754024000,0,38.7412,0,0,16.4679,0,30.8086,32,100,896,0,0,0,72
gemm_fast,7297,1048576,256,32,32,32,16,16,16,8,2,2,1,0,0,0,1,32,43.9132,34235700,524607,20.0281,67044000,524311,15.0303,75497500,15.0627,67108900,8388610,0,0,98.8094,99.4277,0,8589930000,0,7462720000,67108900,4632610000,416285000,0,661586000,0,34.2524,0,0,14.4186,0,32.9316,32,100,1024,4096,0,0,64
gemm_fast,8553,1048576,256,32,32,32,16,16,16,8,2,2,1,0,0,1,0,32,37.3318,34313300,524430,17.0094,67136000,524311,23.4355,138412000,24.0385,134218000,8388610,0,0,98.6258,99.1335,0,8589930000,0,7660900000,67108900,6712980000,482345000,0,735117000,0,29.4867,0,0,17.7675,0,31.121,32,100,1024,4096,0,0,64
gemm_fast,7747,1048576,256,32,32,32,16,16,16,8,2,2,1,0,0,1,1,32,41.438,34330800,524729,18.968,67081900,524463,2.35664,12582900,40.6511,201327000,16777200,0,0,98.4997,99.2505,0,8589930000,0,5984220000,67108900,4901040000,415236000,0,624001000,0,29.6661,0,0,14.3482,0,29.2168,32,100,1024,8192,0,0,64
gemm_fast,8114,1048576,256,32,32,32,16,16,16,8,2,2,2,0,0,0,0,32,39.0058,33954100,524567,21.9079,80606800,524311,23.9351,134218000,0.756494,0,0,0,0,98.3934,99.6218,0,8589930000,0,9140440000,67108900,4297060000,350224000,0,701465000,0,27.3021,0,0,12.3485,0,31.2613,32,100,1024,0,0,0,63
gemm_fast,6837,1048576,256,32,32,32,16,16,16,8,2,2,2,0,0,0,1,32,46.7443,34211400,524321,21.3405,67075100,524311,15.131,71303200,16.0418,67108900,8388610,0,0,98.7899,99.3601,0,8589930000,0,6455030000,67108900,4498390000,349176000,0,623935000,0,30.9413,0,0,14.9213,0,33.0988,32,100,1024,4096,0,0,64
gemm_fast,8373,1048576,256,32,32,32,16,16,16,8,2,2,2,0,0,1,0,32,38.2194,34311100,525813,17.5153,67092800,525812,12.3304,71303200,24.5739,134218000,8388610,0,0,98.7656,99.2702,0,8589930000,0,6593450000,67108900,4565500000,358613000,0,630522000,0,25.5788,0,0,12.3376,0,27.2502,32,100,1024,4096,0,0,64
gemm_fast,7208,1048576,256,32,32,32,16,16,16,8,2,2,2,0,0,1,1,32,44.8037,34321900,524394,20.3642,67109700,524311,1.68692,8388610,43.6262,201327000,16777200,0,0,98.4909,99.1794,0,8589930000,0,3841980000,67108900,4766830000,358613000,0,550830000,0,30.1827,0,0,14.9875,0,27.6983,32,100,1024,8192,0,0,60
gemm_fast,10020,1048576,256,32,32,32,16,16,16,16,2,1,1,0,0,0,0,32,31.5013,34104500,524716,14.9771,69060800,846334,38.5309,268435000,0.31317,0,0,0,0,98.5245,99.3421,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1561,0,0,19.4393,0,30.6823,32,100,1024,0,0,0,64
gemm_fast,7575,1048576,256,32,32,32,16,16,16,16,2,1,1,0,0,0,1,32,42.3738,34256200,523760,19.337,67113000,657123,27.2055,142606000,14.4125,67108900,8388610,0,0,98.7077,99.2884,0,8589930000,0,7797210000,67108900,6849300000,417333000,0,741343000,0,33.22,0,0,20.4234,0,35.3583,32,100,1024,4096,0,0,64
gemm_fast,9047,1048576,256,32,32,32,16,16,16,16,2,1,1,0,0,1,0,32,35.2645,34502300,524492,16.0907,67014000,685579,22.6536,142606000,22.5757,134218000,8388610,0,0,74.2664,99.2081,0,8589930000,0,7797210000,67108900,6849300000,419430000,0,741409000,0,27.6717,0,0,17.0123,0,29.4554,32,100,896,4096,0,0,72
gemm_fast,7494,1048576,256,32,32,32,16,16,16,16,2,1,1,0,0,1,1,32,43.0341,34321700,524631,19.6591,67185400,618331,3.24375,16777200,42.0115,201327000,16777200,0,0,98.5216,99.337,0,8589930000,0,5852100000,67108900,5104470000,350224000,0,623935000,0,31.0377,0,0,15.4302,0,30.1652,32,100,1024,8192,0,0,62
gemm_fast,8976,1048576,256,32,32,32,16,16,16,16,2,1,2,0,0,0,0,32,35.8585,34339100,524143,16.6863,68650100,838743,32.5413,201327000,0.683657,0,0,0,0,98.5365,99.2735,0,8589930000,0,9609150000,67108900,6446650000,487588000,0,787579000,0,24.76,0,0,16.6285,0,31.831,32,100,1024,0,0,0,64
gemm_fast,7228,1048576,256,32,32,32,16,16,16,16,2,1,2,0,0,0,1,32,43.6332,34093800,525048,20.0472,67097100,694155,27.5043,138412000,15.0274,67108900,8388610,0,0,98.65,99.3777,0,8589930000,0,7057970000,67108900,6715080000,482345000,0,716210000,0,29.3964,0,0,20.8588,0,35.585,32,100,1024,4096,0,0,64
gemm_fast,8615,1048576,256,32,32,32,16,16,16,16,2,1,2,0,0,1,0,32,37.41,34289500,524250,17.1024,67106900,820515,12.6918,75497500,23.8874,134218000,8388610,0,0,98.8368,99.2507,0,8589930000,0,6725570000,67108900,4701810000,418382000,0,640778000,0,24.8608,0,0,12.3533,0,26.925,32,100,1024,4096,0,0,64
gemm_fast,7242,1048576,256,32,32,32,16,16,16,16,2,1,2,0,0,1,1,32,44.2253,34326000,524723,20.3466,67164100,608571,2.51985,12582900,43.5001,201327000,16777200,0,0,98.4897,99.2983,0,8589930000,0,3837790000,67108900,4970250000,417333000,0,559022000,0,30.4696,0,0,15.563,0,27.9954,32,100,1024,8192,0,0,58
gemm_fast,8836,1048576,256,32,32,32,16,16,16,16,2,2,1,0,0,0,0,32,36.0225,34157300,524332,16.6536,67526800,524311,32.9094,201327000,0.0213607,0,0,0,0,74.2688,99.688,0,8589930000,0,8805940000,67108900,6444550000,219152000,0,754024000,0,38.7517,0,0,16.4724,0,30.817,32,100,896,0,0,0,72
gemm_fast,6870,1048576,256,32,32,32,16,16,16,16,2,2,1,0,0,0,1,32,46.504,34164200,524289,21.3975,67071600,524311,15.9609,75497500,15.9947,67108900,8388610,0,0,98.7707,99.4337,0,8589930000,0,7731150000,67108900,4699720000,416285000,0,672072000,0,36.813,0,0,15.5316,0,35.5214,32,100,1024,4096,0,0,64
gemm_fast,8550,1048576,256,32,32,32,16,16,16,16,2,2,1,0,0,1,0,32,37.3481,34319900,525509,17.008,67137000,525471,23.4344,138412000,24.0391,134218000,8388610,0,0,98.6195,99.1297,0,8589930000,0,7660900000,67108900,6712980000,482345000,0,735117000,0,29.4886,0,0,17.7686,0,31.123,32,100,1024,4096,0,0,64
gemm_fast,7230,1048576,256,32,32,32,16,16,16,16,2,2,1,0,0,1,1,32,44.2817,34310200,524561,20.2811,67110900,524311,2.522,12582900,43.4877,201327000,16777200,0,0,98.5246,99.1968,0,8589930000,0,5984220000,67108900,4968150000,415236000,0,626098000,0,32.1738,0,0,15.568,0,31.3776,32,100,1024,8192,0,0,62
gemm_fast,8124,1048576,256,32,32,32,16,16,16,16,2,2,2,0,0,0,0,32,39.5206,34086300,524259,21.4711,80460400,524311,23.9256,134218000,0.755196,0,0,0,0,98.439,99.466,0,8589930000,0,9140440000,67108900,4297060000,350224000,0,701465000,0,27.298,0,0,12.3466,0,31.2566,32,100,1024,0,0,0,63
gemm_fast,6641,1048576,256,32,32,32,16,16,16,16,2,2,2,0,0,0,1,32,48.1874,34252800,524215,21.9617,67073400,524311,15.5757,71303200,16.5105,67108900,8388610,0,0,98.7688,99.322,0,8589930000,0,6589250000,67108900,4565500000,349176000,0,630227000,0,32.3158,0,0,15.5924,0,34.4228,32,100,1024,4096,0,0,64
gemm_fast,8376,1048576,256,32,32,32,16,16,16,16,2,2,2,0,0,1,0,32,38.2018,34294400,524530,17.4638,67096100,524311,12.332,71303200,24.5316,134218000,8388610,0,0,98.7707,99.0578,0,8589930000,0,6593450000,67108900,4565500000,358613000,0,630522000,0,25.5895,0,0,12.3428,0,27.2616,32,100,1024,4096,0,0,64
gemm_fast,6955,1048576,256,32,32,32,16,16,16,16,2,2,2,0,0,1,1,32,46.137,34321900,524546,21.1172,67085800,524359,1.74882,8388610,45.2622,201327000,16777200,0,0,98.5148,99.2758,0,8589930000,0,3506440000,67108900,4833940000,358613000,0,542441000,0,31.7214,0,0,15.7531,0,28.272,32,100,1024,8192,0,0,60
gemm_fast,10021,1048576,256,32,32,32,16,16,16,32,2,1,1,0,0,0,0,32,31.4441,33995900,524837,15.0383,69420000,844059,38.5292,268435000,0.313788,0,0,0,0,98.5233,99.5168,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1645,0,0,19.4434,0,30.6889,32,100,1024,0,0,0,64
gemm_fast,7491,1048576,256,32,32,32,16,16,16,32,2,1,1,0,0,0,1,32,42.3877,34170100,525146,19.4702,67078200,637732,27.4807,142606000,14.5781,67108900,8388610,0,0,98.7106,99.4064,0,8589930000,0,7864320000,67108900,6983520000,419430000,0,753992000,0,33.1575,0,0,21.0377,0,36.3315,32,100,1024,4096,0,0,64
gemm_fast,9042,1048576,256,32,32,32,16,16,16,32,2,1,1,0,0,1,0,32,35.5765,34508900,524917,16.0847,67014500,689299,22.6579,142606000,22.5703,134218000,8388610,0,0,74.2605,99.265,0,8589930000,0,7797210000,67108900,6849300000,419430000,0,741409000,0,27.6492,0,0,16.9985,0,29.4315,32,100,896,4096,0,0,72
gemm_fast,7248,1048576,256,32,32,32,16,16,16,32,2,1,1,0,0,1,1,32,44.2027,34326800,525071,20.2796,67139800,605775,3.35347,16777200,43.3757,201327000,16777200,0,0,98.5085,99.2232,0,8589930000,0,6456080000,67108900,5238690000,350224000,0,653296000,0,31.6631,0,0,16.3687,0,32.6476,32,100,1024,8192,0,0,62
gemm_fast,8836,1048576,256,32,32,32,16,16,16,32,2,2,1,0,0,0,0,32,36.0344,34200000,526334,16.6229,67550300,526155,32.9183,201327000,0.0213388,0,0,0,0,74.2669,99.5689,0,8589930000,0,8805940000,67108900,6444550000,219152000,0,754024000,0,38.7583,0,0,16.4752,0,30.8223,32,100,896,0,0,0,72
gemm_fast,6743,1048576,256,32,32,32,16,16,16,32,2,2,1,0,0,0,1,32,47.5073,34216800,525137,21.8285,67071400,525567,16.2794,75497500,16.3184,67108900,8388610,0,0,98.7434,99.438,0,8589930000,0,7798260000,67108900,4833940000,416285000,0,684655000,0,37.1042,0,0,16.2976,0,36.9173,32,100,1024,4096,0,0,64
gemm_fast,8550,1048576,256,32,32,32,16,16,16,32,2,2,1,0,0,1,0,32,37.3459,34313800,524431,17.0125,67136200,524359,23.4356,138412000,24.0429,134218000,8388610,0,0,98.627,99.1485,0,8589930000,0,7660900000,67108900,6712980000,482345000,0,735117000,0,29.4876,0,0,17.768,0,31.122,32,100,1024,4096,0,0,64
gemm_fast,6987,1048576,256,32,32,32,16,16,16,32,2,2,1,0,0,1,1,32,45.9044,34327000,524771,21.0151,67079200,524415,2.61278,12582900,45.0468,201327000,16777200,0,0,98.5016,99.1917,0,8589930000,0,6319770000,67108900,5102370000,415236000,0,647070000,0,32.8934,0,0,16.5624,0,33.5929,32,100,1024,8192,0,0,64
gemm_fast,10022,1048576,256,32,32,32,16,16,32,8,2,1,1,0,0,0,0,32,31.9651,34271000,525706,15.0517,69115900,847028,38.5293,268435000,0.313224,0,0,0,0,98.5189,99.3799,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.148,0,0,19.4352,0,30.676,32,100,1024,0,0,0,64
gemm_fast,7916,1048576,256,32,32,32,16,16,32,8,2,1,1,0,0,0,1,32,40.2614,34133600,525327,18.5471,67086800,676679,26.109,142606000,13.8405,67108900,8388610,0,0,98.7349,99.3155,0,8589930000,0,7528780000,67108900,6782190000,417333000,0,730857000,0,31.5088,0,0,19.4154,0,33.4656,32,100,1024,4096,0,0,64
gemm_fast,8671,1048576,256,32,32,32,16,16,32,8,2,1,1,0,0,1,0,32,37.3188,34527200,525011,16.8863,67056500,716907,23.765,142606000,23.6763,134218000,8388610,0,0,74.3082,99.2086,0,8589930000,0,7864320000,67108900,6983520000,417333000,0,753926000,0,28.671,0,0,18.1911,0,31.4127,32,100,896,4096,0,0,72
gemm_fast,7734,1048576,256,32,32,32,16,16,32,8,2,1,1,0,0,1,1,32,41.4096,34318500,525330,19.0336,67113100,641205,3.14232,16777200,40.7288,201327000,16777200,0,0,98.5217,99.4176,0,8589930000,0,6187650000,67108900,5171580000,350224000,0,642810000,0,29.28,0,0,15.1433,0,30.1044,32,100,1024,8192,0,0,62
gemm_fast,8973,1048576,256,32,32,32,16,16,32,8,2,1,2,0,0,0,0,32,35.7195,34331400,525114,16.7031,68737900,841990,32.5377,201327000,0.683855,0,0,0,0,98.5332,99.2963,0,8589930000,0,9609150000,67108900,6446650000,487588000,0,787579000,0,24.7615,0,0,16.6295,0,31.8329,32,100,1024,0,0,0,64
gemm_fast,7648,1048576,256,32,32,32,16,16,32,8,2,1,2,0,0,0,1,32,40.4578,33942400,525555,18.6413,66925600,624667,25.5749,138412000,13.9987,67108900,8388610,0,0,98.6752,99.5033,0,8589930000,0,6923750000,67108900,6647970000,418382000,0,707920000,0,26.9617,0,0,19.2125,0,32.7239,32,100,1024,4096,0,0,64
gemm_fast,8403,1048576,256,32,32,32,16,16,32,8,2,1,2,0,0,1,0,32,38.4208,34302100,525579,17.5264,67080200,784607,13.0123,75497500,24.5086,134218000,8388610,0,0,98.747,99.3031,0,8589930000,0,6792680000,67108900,4836030000,418382000,0,653361000,0,25.1325,0,0,13.0293,0,28.1529,32,100,1024,4096,0,0,64
gemm_fast,7230,1048576,256,32,32,32,16,16,32,8,2,1,2,0,0,1,1,32,44.6998,34323300,524377,20.3721,67224000,606635,2.52267,12582900,43.5179,201327000,16777200,0,0,98.5057,99.2525,0,8589930000,0,4039110000,67108900,5037360000,417333000,0,573702000,0,29.6553,0,0,15.7868,0,28.7556,32,100,1024,8192,0,0,58
gemm_fast,10025,1048576,256,32,32,32,16,16,32,16,2,1,1,0,0,0,0,32,32.0149,34350100,524743,14.968,69134700,846291,38.5387,268435000,0.31303,0,0,0,0,98.5261,99.3173,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1484,0,0,19.4354,0,30.6763,32,100,1024,0,0,0,64
gemm_fast,7582,1048576,256,32,32,32,16,16,32,16,2,1,1,0,0,0,1,32,41.8854,34112900,524529,19.3446,67106100,654519,27.1989,142606000,14.4198,67108900,8388610,0,0,98.7037,99.3377,0,8589930000,0,7797210000,67108900,6849300000,417333000,0,741343000,0,33.2205,0,0,20.4236,0,35.3588,32,100,1024,4096,0,0,64
gemm_fast,8664,1048576,256,32,32,32,16,16,32,16,2,1,1,0,0,1,0,32,36.9806,34522400,524775,16.7847,67058900,717075,23.7659,142606000,23.6746,134218000,8388610,0,0,74.3112,99.159,0,8589930000,0,7864320000,67108900,6983520000,417333000,0,753926000,0,28.6832,0,0,18.1988,0,31.4261,32,100,896,4096,0,0,72
gemm_fast,7242,1048576,256,32,32,32,16,16,32,16,2,1,1,0,0,1,1,32,44.4878,34321200,524340,20.3073,67147400,634495,3.35766,16777200,43.4193,201327000,16777200,0,0,98.5306,99.2077,0,8589930000,0,6456080000,67108900,5238690000,350224000,0,653296000,0,31.6999,0,0,16.3877,0,32.6856,32,100,1024,8192,0,0,62
gemm_fast,8977,1048576,256,32,32,32,16,16,32,16,2,1,2,0,0,0,0,32,35.6242,34249700,524621,16.7253,68630000,838339,32.5388,201327000,0.683935,0,0,0,0,98.5333,99.3586,0,8589930000,0,9609150000,67108900,6446650000,487588000,0,787579000,0,24.7488,0,0,16.621,0,31.8167,32,100,1024,0,0,0,64
gemm_fast,7233,1048576,256,32,32,32,16,16,32,16,2,1,2,0,0,0,1,32,43.6356,34103100,524435,20.0534,67096200,694983,27.506,138412000,15.0334,67108900,8388610,0,0,98.648,99.4213,0,8589930000,0,7057970000,67108900,6715080000,482345000,0,716210000,0,29.3952,0,0,20.8579,0,35.5835,32,100,1024,4096,0,0,64
gemm_fast,8399,1048576,256,32,32,32,16,16,32,16,2,1,2,0,0,1,0,32,38.4264,34308300,525218,17.5253,67078000,782399,13.0154,75497500,24.5272,134218000,8388610,0,0,98.7593,99.3705,0,8589930000,0,6792680000,67108900,4836030000,418382000,0,653361000,0,25.1344,0,0,13.0303,0,28.155,32,100,1024,4096,0,0,64
gemm_fast,6981,1048576,256,32,32,32,16,16,32,16,2,1,2,0,0,1,1,32,45.8888,34316000,524343,21.0449,67080800,604903,2.61296,12582900,45.0969,201327000,16777200,0,0,98.5183,99.3111,0,8589930000,0,4173330000,67108900,5104470000,417333000,0,579994000,0,31.1486,0,0,16.5677,0,30.108,32,100,1024,8192,0,0,58
gemm_fast,10019,1048576,256,32,32,32,16,16,32,32,2,1,1,0,0,0,0,32,31.8005,34218300,524539,15.0495,69022000,848915,38.5332,268435000,0.313831,0,0,0,0,98.5258,99.5795,0,8589930000,0,9474930000,134218000,8594130000,488636000,0,854721000,0,39.1452,0,0,19.4338,0,30.6738,32,100,1024,0,0,0,64
