Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,2473,262144,64,16,16,32,8,8,16,8,2,1,2,0,0,0,0,32,1,1554903,122903,3,41943088,262153,10,134217728,0,0,0,0,0,0,0,0.967225,99.3309,0,1073741824,0,1506803712,8388608,806354944,331350016,0,116473856,0,3,11.8442,0,0,0,1,1,8,33.4674,100,99.9859,1024,0,0,0,32
gemm_fast,1815,262144,64,16,16,32,8,8,16,8,2,1,2,0,0,0,1,32,2,1724975,126743,4,41943832,262153,8,75497472,0,3,33.3333,8388608,4194304,0,0,0.724683,99.6599,0,1073741824,0,1230503936,8388608,890241024,331874304,0,110477312,0,4,16.1979,0,0,0,1,2,7,43.3241,100,99.9852,1024,2048,0,0,40
gemm_fast,1419,262144,64,16,16,32,8,8,16,8,2,1,2,0,0,1,0,32,2,1724423,126743,2,16777264,262153,10,75497472,0,6,30,16777216,4194304,0,0,0.724598,99.8084,0,1073741824,0,1230503936,8388608,688914432,314834944,0,103653376,0,5,20.7977,0,0,0,1,2,6,56.0327,100,99.9842,1024,2048,0,0,38
gemm_fast,1315,262144,64,16,16,32,8,8,16,8,2,1,2,0,0,1,1,32,6,6075495,125737,3,16777264,262153,3,16777216,0,9,31.25,25165824,8388608,0,0,0.734281,99.693,0,1073741824,0,953679872,8388608,756023296,104857600,0,90537984,0,5,22.0819,0,0,0,1,3,2,47.2693,100,99.9819,1024,4096,0,0,32
gemm_fast,3320,262144,64,16,16,32,8,8,16,16,2,1,1,0,0,0,0,32,2,4502538,126711,3,50331696,262153,8,134217728,0,0,0,0,0,0,0,0.960072,99.3459,0,1073741824,0,2328887296,16777216,1074790400,281280512,0,149512192,0,3,8.94966,0,0,0,1,1,8,31.8292,100,99.8137,1024,0,0,0,32
gemm_fast,2206,262144,64,16,16,32,8,8,16,16,2,1,1,0,0,0,1,32,3,4771701,123367,4,41943088,262153,6,75497472,0,2,33.3333,8388608,4194304,0,0,0.971197,99.6836,0,1073741824,0,1666187264,8388608,957349888,374079488,0,127508480,0,4,13.2758,0,0,0,1,1,7,43.5194,100,99.9872,1024,2048,0,0,32
gemm_fast,2066,262144,64,16,16,32,8,8,16,16,2,1,1,0,0,1,0,32,4,5784405,123359,2,25165872,262153,7,75497472,0,4,30,16777216,4194304,0,0,0.974212,99.7252,0,1073741824,0,1674575872,8388608,957349888,399245312,0,128557056,0,4,13.8779,0,0,0,1,2,7,45.3619,100,99.9873,1024,2048,0,0,32
gemm_fast,1372,262144,64,16,16,32,8,8,16,16,2,1,1,0,0,1,1,32,7,6473467,125469,3,16777272,262153,3,16777216,0,9,31.25,25165824,8388608,0,0,0.735592,100.274,0,1073741824,0,995360768,8388608,823132160,129761280,0,94715904,0,5,21.4806,0,0,0,1,3,3,46.8772,100,99.9827,1024,4096,0,0,32
gemm_fast,4966,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,0,0,32,2,7538798,127207,3,83886424,262153,8,201326592,0,0,0,0,0,0,0,0.967751,99.5727,0,1073741824,0,2976382976,16777216,1611661312,595066880,0,196083712,0,3,5.88341,0,0,0,1,1,8,27.2186,100,99.9833,1024,0,0,0,32
gemm_fast,3929,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,0,1,32,3,7118789,126899,4,83886128,262153,7,142606336,0,2,20,16777216,4194304,0,0,0.98774,99.5473,0,1073741824,0,2439512064,16777216,1745879040,595591168,0,183517184,0,3,7.52916,0,0,0,1,1,7,33.1978,100,99.9821,1024,2048,0,0,32
gemm_fast,2061,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,1,0,32,5,6759523,127575,3,33554648,262153,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741324,100.019,0,1073741824,0,2305294336,16777216,1209008128,444071936,0,157810688,0,5,14.4855,0,0,0,1,2,7,55.1953,100,99.9792,1024,2048,0,0,40
gemm_fast,2186,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,1,1,32,5,8158037,127063,3,33555080,262153,2,16777216,0,10,25,50331648,8388608,0,0,0.984745,99.6302,0,1073741824,0,1432879104,16777216,1309671424,74973184,0,122159104,0,4,13.5826,0,0,0,1,4,2,35.3353,100,99.9732,1024,4096,0,0,30
gemm_fast,3810,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,0,0,32,2,3188743,126743,3,50332152,131081,10,201326592,0,0,0,0,0,0,0,0.738568,99.3837,0,1073741824,0,2858942464,16777216,1074266112,461373440,0,171442176,0,3,7.75631,0,0,0,1,1,7,32.8953,100,99.9809,1024,0,0,0,40
gemm_fast,2720,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,0,1,32,2,3188759,126743,4,50331712,131081,10,142606336,0,3,20,16777216,4194304,0,0,0.743381,99.0659,0,1073741824,0,2272264192,16777216,1208483840,494403584,0,158334976,0,4,10.9139,0,0,0,1,2,5,44.2133,100,99.9793,1024,2048,0,0,40
gemm_fast,2012,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,1,0,32,5,7420197,127639,3,25165872,131081,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741394,99.9855,0,1073741824,0,2306342912,16777216,1174929408,494927872,0,158367744,0,5,14.8223,0,0,0,1,2,7,57.8873,100,99.9793,1024,2048,0,0,38
gemm_fast,2175,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,1,1,32,5,8195769,127259,2,25165928,131081,2,16777216,0,10,25,50331648,8388608,0,0,0.983724,99.666,0,1073741824,0,1432879104,17301504,1275592704,72351744,0,121028608,0,4,13.64,0,0,0,1,4,2,35.8593,100,99.9729,1024,4096,0,0,28
gemm_fast,4991,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,0,0,32,2,7560276,127263,3,83886144,262153,8,201326592,0,0,0,0,0,0,0,0.967726,99.7195,0,1073741824,0,2976382976,16777216,1611661312,595066880,0,196083712,0,3,5.92557,0,0,0,1,1,8,27.3733,100,99.9833,1024,0,0,0,32
gemm_fast,3693,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,0,1,32,3,5899753,127091,4,75497824,262153,7,142606336,0,3,20,16777216,4194304,0,0,0.987787,100.09,0,1073741824,0,2422734848,16777216,1779433472,645922816,0,185614336,0,3,8.03431,0,0,0,1,2,7,36.2323,100,99.9823,1024,2048,0,0,32
gemm_fast,2063,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,1,0,32,5,6817685,127639,3,33554480,262153,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741476,99.6024,0,1073741824,0,2305294336,16777216,1209008128,444071936,0,157810688,0,5,14.4566,0,0,0,1,2,7,55.3159,100,99.9792,1024,2048,0,0,40
gemm_fast,2177,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,1,1,32,5,8211969,127399,2,25166104,262153,2,16777216,0,10,25,50331648,8388608,0,0,0.984277,99.664,0,1073741824,0,1516765184,16777216,1343225856,108527616,0,126877696,0,4,13.6362,0,0,0,1,4,2,37.8143,100,99.9742,1024,4096,0,0,31
gemm_fast,3800,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,0,0,32,2,3188743,126743,3,50332032,131081,10,201326592,0,0,0,0,0,0,0,0.73865,99.6063,0,1073741824,0,2858942464,16777216,1074266112,461373440,0,171442176,0,3,7.77464,0,0,0,1,1,7,32.8993,100,99.9809,1024,0,0,0,40
gemm_fast,2592,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,0,1,32,2,3188743,126743,3,41943088,131081,10,142606336,0,3,20,16777216,4194304,0,0,0.743127,99.4227,0,1073741824,0,2255486976,16777216,1242038272,527958016,0,159907840,0,4,11.4514,0,0,0,1,2,6,46.7642,100,99.9795,1024,2048,0,0,40
gemm_fast,2003,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,1,0,32,5,7379675,127579,3,25166152,131081,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741272,99.6307,0,1073741824,0,2306342912,16777216,1174929408,494927872,0,158367744,0,5,14.7315,0,0,0,1,2,7,57.7379,100,99.9793,1024,2048,0,0,38
gemm_fast,2172,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,1,1,32,5,8223621,127383,2,16777264,131081,2,16777216,0,10,25,50331648,8388608,0,0,0.98329,99.6945,0,1073741824,0,1483210752,17301504,1309147136,105906176,0,124698624,0,4,13.6494,0,0,0,1,4,2,37.5853,100,99.9737,1024,4096,0,0,29
gemm_fast,4991,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,0,0,32,2,7523657,127315,3,83886280,262153,8,201326592,0,0,0,0,0,0,0,0.96862,99.9259,0,1073741824,0,2976382976,16777216,1611661312,595066880,0,196083712,0,3,5.9334,0,0,0,1,1,8,27.3528,100,99.9833,1024,0,0,0,32
gemm_fast,3930,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,0,1,32,3,7086907,127135,4,83886128,262153,7,142606336,0,2,20,16777216,4194304,0,0,0.987729,99.6766,0,1073741824,0,2439512064,16777216,1745879040,595591168,0,183517184,0,3,7.53967,0,0,0,1,1,7,33.201,100,99.9821,1024,2048,0,0,32
gemm_fast,2015,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,1,0,32,5,7497759,127715,3,25165872,262153,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741596,99.6063,0,1073741824,0,2288517120,16777216,1242562560,494403584,0,159907840,0,5,14.7854,0,0,0,1,2,7,57.9633,100,99.9795,1024,2048,0,0,40
gemm_fast,2176,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,1,1,32,5,8236177,127415,2,25165872,262153,2,16777216,0,10,25,50331648,8388608,0,0,0.984272,99.6749,0,1073741824,0,1533542400,16777216,1343225856,108003328,0,127385600,0,4,13.6513,0,0,0,1,4,2,38.2733,100,99.9743,1024,4096,0,0,30
gemm_fast,4990,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,0,0,32,2,7614447,127235,3,83886424,262153,8,201326592,0,0,0,0,0,0,0,0.968033,99.81,0,1073741824,0,2976382976,16777216,1611661312,595066880,0,196083712,0,3,5.92596,0,0,0,1,1,8,27.3503,100,99.9833,1024,0,0,0,32
gemm_fast,3700,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,0,1,32,3,6028461,127175,4,75498008,262153,7,142606336,0,3,20,16777216,4194304,0,0,0.987628,99.1293,0,1073741824,0,2422734848,16777216,1779433472,645922816,0,185614336,0,3,8.00786,0,0,0,1,2,7,36.4631,100,99.9823,1024,2048,0,0,32
gemm_fast,2011,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,1,0,32,5,7485817,127639,3,25165872,262153,7,75497472,0,7,27.7778,33554432,4194304,0,0,0.741533,99.621,0,1073741824,0,2288517120,16777216,1242562560,494403584,0,159907840,0,5,14.8228,0,0,0,1,2,7,58.1014,100,99.9795,1024,2048,0,0,40
gemm_fast,2168,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,1,1,32,5,8235001,127487,2,16777400,262153,2,16777216,0,10,25,50331648,8388608,0,0,0.984062,99.5004,0,1073741824,0,1382547456,16777216,1376780288,141557760,0,124764160,0,4,13.6529,0,0,0,1,4,2,36.8442,100,99.9737,1024,4096,0,0,30
gemm_fast,4871,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,0,0,32,2,6850584,127211,3,67109000,131081,8,201326592,0,0,0,0,0,0,0,0.974221,99.6699,0,1073741824,0,2980052992,16777216,1611661312,527958016,0,194101248,0,3,6.06916,0,0,0,1,1,8,27.9795,100,99.9831,1024,0,0,0,32
gemm_fast,2592,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,0,1,32,4,7901311,127271,4,50331712,131081,6,75497472,0,3,20,16777216,4194304,0,0,0.987599,99.775,0,1073741824,0,2342518784,16777216,1209008128,477626368,0,160022528,0,4,11.4568,0,0,0,1,2,6,46.3136,100,99.9795,1024,2048,0,0,32
gemm_fast,3267,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,1,0,32,3,7226993,126875,3,50331832,131081,8,142606336,0,3,50,16777216,4194304,0,0,0.9872,99.7887,0,1073741824,0,2443182080,16777216,1745879040,579862528,0,183140352,0,4,9.09326,0,0,0,1,2,8,38.7472,100,99.9821,1024,2048,0,0,32
gemm_fast,1658,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,1,1,32,7,8156191,127383,4,33554632,131081,2,16777216,0,10,35,33554432,8388608,0,0,0.984696,99.5575,0,1073741824,0,1453326336,16777216,1309671424,76021760,0,122830848,0,5,18.0424,0,0,0,1,5,2,47.8925,100,99.9733,1024,4096,0,0,32
gemm_fast,3729,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,0,0,32,2,4196271,126743,3,50332184,131129,10,201326592,0,0,0,0,0,0,0,0.738024,99.6866,0,1073741824,0,2863136768,16777216,1074790400,461373440,0,171589632,0,3,7.93638,0,0,0,1,1,7,32.7327,100,99.9809,1024,0,0,0,40
gemm_fast,2475,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,0,1,32,5,7810805,127067,3,41943640,131209,6,75497472,0,4,20,16777216,4194304,0,0,0.987783,100.292,0,1073741824,0,2309488640,16777216,1175453696,460324864,0,157401088,0,4,12.001,0,0,0,1,2,6,47.8768,100,99.9792,1024,2048,0,0,32
gemm_fast,2666,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,1,0,32,2,3188751,126743,3,33554480,131081,10,142606336,0,3,50,16777216,4194304,0,0,0.74472,98.9568,0,1073741824,0,2293235712,16777216,1209008128,543686656,0,160546816,0,4,11.1251,0,0,0,1,2,6,46.0352,100,99.9796,1024,2048,0,0,40
gemm_fast,1634,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,1,1,32,7,8231415,127335,3,25165896,131081,2,16777216,0,10,35,33554432,8388608,0,0,0.984106,99.7418,0,1073741824,0,1705508864,16777216,1276116992,75497472,0,129646592,0,5,18.3216,0,0,0,1,5,2,52.5709,100,99.9747,1024,4096,0,0,30
gemm_fast,4866,524288,128,16,16,32,16,8,8,16,2,1,1,0,0,0,0,32,2,6982544,127257,3,67109032,131081,8,201326592,0,0,0,0,0,0,0,0.974183,99.3284,0,1073741824,0,2980052992,16777216,1611661312,527958016,0,194101248,0,3,6.04782,0,0,0,1,1,8,27.977,100,99.9831,1024,0,0,0,32
